Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:32:54:614,-2.0895,4.4794,8.1769,65.3355,-0.0028,-0.0197,-0.0425,-130.9166
16:32:54:634,-2.0728,4.4363,8.2223,65.4217,-0.0838,-0.0463,-0.0435,-130.9166
16:32:54:654,-2.1087,4.4459,8.2798,65.5262,-0.153,-0.0485,-0.0467,-130.9166
16:32:54:674,-2.1637,4.4507,8.4526,65.6386,-0.169,-0.0581,-0.0446,-130.9166
16:32:54:702,-2.1876,4.4219,8.4479,65.6422,-0.1519,-0.0804,-0.0393,-130.9166
16:32:54:719,-2.0297,4.4435,8.4383,65.5764,-0.1253,-0.0879,-0.0212,-130.9166
16:32:54:734,-2.0225,4.4411,8.522,65.5362,-0.1157,-0.0921,-0.0063,-130.9166
16:32:54:754,-2.1374,4.2802,8.7589,65.4092,-0.1285,-0.1262,-0.0393,-130.9166
16:32:54:777,-2.2792,4.127,8.7876,65.2816,-0.1072,-0.1518,-0.0851,-130.9166
16:32:54:804,-2.26,4.1701,8.8307,65.0924,-0.071,-0.1134,-0.0659,-130.9166
16:32:54:815,-2.1135,4.1653,8.857,65.0069,-0.0614,-0.1007,-0.0031,-130.9166
16:32:54:835,-1.9507,4.1964,8.7996,64.7892,-0.0443,-0.0943,0.0364,-130.9166
16:32:54:856,-1.8814,4.2371,8.8164,64.6577,-0.0188,-0.0858,0.0438,-130.9166
16:32:54:878,-1.8622,4.1892,8.7159,64.6121,-0.0092,-0.0751,0.0246,-130.9166
16:32:54:896,-1.8407,4.194,8.4838,64.7394,0.0132,-0.024,0.0161,-130.9166
16:32:54:916,-1.879,4.3041,8.4048,64.822,0.0324,-0.0037,0.0204,-130.9166
16:32:54:936,-1.8694,4.3328,8.2654,64.7837,0.0366,-0.0282,0.014,-130.9166
16:32:54:957,-1.8694,4.3669,8.2989,64.915,0.0292,-0.0399,0.0001,-130.9166
16:32:54:976,-1.8311,4.3424,8.5531,64.8224,-0.0156,-0.0868,-0.0233,-130.9166
16:32:55:004,-1.8885,4.2921,8.6991,64.8912,-0.0688,-0.1049,-0.0372,-130.9166
16:32:55:016,-1.9005,4.2491,8.6704,64.8416,-0.088,-0.0485,-0.0393,-130.9166
16:32:55:040,-1.8215,4.2634,8.6943,64.955,-0.0784,-0.0272,-0.0201,-130.9166
16:32:55:057,-1.7833,4.2299,8.7852,64.9249,-0.0497,-0.074,-0.0105,-130.9166
16:32:55:085,-1.7833,4.2347,8.7446,64.9051,-0.0071,-0.1071,-0.0286,-130.9166
16:32:55:098,-1.8909,4.1844,8.6034,64.7585,0.027,-0.1017,-0.0478,-130.9166
16:32:55:118,-2.0273,4.1366,8.4574,64.5747,0.0387,-0.0698,-0.0712,-130.9166
16:32:55:137,-1.9914,4.127,8.6393,64.5778,0.0068,-0.0762,-0.0595,-130.9166
16:32:55:158,-1.9196,4.1174,8.6895,64.4555,-0.0284,-0.1007,-0.034,-130.9166
16:32:55:189,-1.8909,4.1557,8.6895,64.4957,-0.0316,-0.0783,-0.0201,-130.9166
16:32:55:198,-1.8622,4.2084,8.68,64.5178,-0.0273,-0.0772,-0.0148,-130.9166
16:32:55:221,-1.8503,4.273,8.5292,64.4227,-0.0113,-0.0772,-0.0095,-130.9166
16:32:55:238,-1.8,4.2969,8.4,64.4965,0.0089,-0.0676,-0.0063,-130.9166
16:32:55:258,-1.7545,4.2443,8.5244,64.3308,0.0004,-0.0943,-0.019,-130.9166
16:32:55:286,-1.7928,4.139,8.6967,64.4035,-0.0316,-0.1379,-0.0425,-130.9166
16:32:55:303,-1.8574,4.0911,8.6584,64.1647,-0.0422,-0.1252,-0.0574,-130.9166
