Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:28:38:184,1.5239,2.5316,10.8051,55.111,0.3279,0.6878,0.6782,245.49
16:28:38:202,1.3363,2.2652,10.6716,55.3332,0.395,0.5951,0.6771,244.28
16:28:38:223,1.1563,2.1635,10.1315,55.6252,0.4684,0.4865,0.6601,243.43
16:28:38:242,0.9792,2.3025,9.7563,55.7445,0.4663,0.4003,0.6409,242.59
16:28:38:262,0.8784,2.3533,9.5093,55.8448,0.3929,0.1693,0.6079,241.79
16:28:38:282,1.0112,2.5094,9.4036,55.837,0.3375,-0.1065,0.5185,241.05
16:28:38:302,1.2491,2.9293,9.215,56.0716,0.4035,-0.3162,0.4099,240.46
16:28:38:322,1.3288,3.4724,8.9697,55.9805,0.5664,-0.3737,0.3141,240.05
16:28:38:342,1.085,3.8174,8.6912,56.121,0.7208,-0.2747,0.28,239.77
16:28:38:361,0.7357,4.0358,8.4891,56.2872,0.8102,-0.1661,0.2715,239.53
16:28:38:384,0.2639,3.8067,8.0403,56.6978,0.824,-0.0724,0.2268,239.28
16:28:38:401,-0.4125,3.0241,7.531,56.846,0.658,0.198,0.2481,239.02
16:28:38:422,-0.7846,2.0646,7.8053,57.2072,0.2438,0.3567,0.3545,238.68
16:28:38:442,-0.335,1.4642,8.6477,57.4349,-0.1661,0.1703,0.4152,238.16
16:28:38:462,0.2869,1.0007,9.0493,57.6648,-0.378,0.0138,0.3886,237.62
16:28:38:482,0.6807,0.9424,9.2805,57.8428,-0.477,0.1735,0.3034,237.16
16:28:38:502,0.2007,0.7126,9.5114,57.6712,-0.5749,0.3034,0.099,236.73
16:28:38:522,-0.0096,1.0181,9.7505,57.8734,-0.5185,0.2949,0.1884,236.51
16:28:38:542,0.0948,1.5385,9.6297,57.8884,-0.5888,0.0798,-0.0277,236.25
16:28:38:562,0.0877,1.819,9.5399,57.9883,-0.6367,-0.1033,-0.33,236.16
16:28:38:583,0.1523,2.3958,9.5398,58.0781,-0.5057,-0.1693,-0.4653,236.48
16:28:38:602,-0.0499,2.6343,9.4305,58.1927,-0.3588,-0.1288,-0.4291,237.03
16:28:38:622,-0.2787,2.6935,9.7383,58.0912,-0.1895,-0.2385,-0.181,237.59
16:28:38:642,-0.121,2.8109,9.8497,58.187,-0.0032,-0.1948,-0.0224,237.93
16:28:38:662,-0.8332,2.3577,9.6502,58.526,0.1352,-0.3034,0.3077,238.07
16:28:38:682,-0.18,2.6863,9.582,58.9845,0.2981,-0.4248,0.3843,237.93
16:28:38:702,0.3452,2.2815,9.2914,58.95,0.4301,-0.3865,0.3939,237.62
16:28:38:722,0.7965,2.255,8.8721,59.0833,0.4472,-0.3641,0.313,237.27
16:28:38:742,1.1385,2.5391,8.46,59.184,0.3907,-0.2906,0.1629,236.97
16:28:38:762,1.3336,2.8868,8.3867,59.0133,0.2917,-0.1363,0.0394,236.8
16:28:38:784,1.3782,3.236,8.3165,59.2849,0.1384,-0.0138,-0.0564,236.75
16:28:38:802,1.3403,3.4,8.3669,59.3265,-0.0192,0.0362,-0.1139,236.76
16:28:38:822,1.2768,3.5205,8.4571,59.22,-0.1501,-0.017,-0.1373,236.85
16:28:38:842,1.239,3.6222,8.4877,59.4305,-0.2097,-0.0905,-0.1384,236.99
16:28:38:862,1.1742,3.7487,8.4826,59.634,-0.231,-0.1214,-0.131,237.17
16:28:38:884,1.1248,3.7696,8.6178,59.7203,-0.231,-0.0596,-0.1139,237.34
16:28:38:910,1.0542,3.5233,9.0573,59.9762,-0.1895,0.0969,-0.1086,237.49
