Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:44:07:322,-0.084,3.4517,8.8934,42.5089,0.0266,-0.0128,-0.083,184.61
16:44:07:342,-0.0027,3.2885,9.0698,42.6095,-0.0468,0.1022,-0.1288,184.53
16:44:07:362,-0.0187,3.2044,9.3554,42.8211,-0.1075,0.1842,-0.198,184.48
16:44:07:385,0.0503,3.1499,9.8382,43.0522,-0.1405,0.0894,-0.2395,184.58
16:44:07:402,0.0517,3.2086,10.2153,43.0967,-0.0596,-0.0426,-0.3045,184.99
16:44:07:422,-0.1359,3.2276,10.4572,43.2647,0.1767,-0.2608,-0.3939,185.53
16:44:07:442,-0.1898,3.3404,10.3186,43.3239,0.4972,-0.5834,-0.4291,186.39
16:44:07:462,0.3959,3.376,9.8161,43.4926,0.6995,-0.8123,-0.4397,187.41
16:44:07:482,1.1014,3.0697,9.1836,43.8861,0.6771,-0.7793,-0.4897,188.2
16:44:07:502,1.2068,2.5788,8.8571,43.7172,0.4621,-0.6111,-0.4929,188.69
16:44:07:522,0.866,2.2049,8.8573,43.9546,0.2225,-0.3535,-0.4184,189.08
16:44:07:542,0.6287,2.0138,8.5839,43.8497,0.0298,0.1192,-0.2672,189.18
16:44:07:562,0.8821,1.918,8.335,43.7195,-0.214,0.576,-0.1427,188.8
16:44:07:582,1.2517,1.6064,8.4029,43.5892,-0.6335,0.7123,-0.2108,188.39
16:44:07:602,1.3156,1.1571,8.8983,43.8824,-1.0519,0.6761,-0.3449,188.23
16:44:07:622,0.8317,1.0628,9.601,43.8125,-1.2212,0.61,-0.4237,188.37
16:44:07:642,0.4258,1.0917,10.0424,43.9297,-1.0572,0.4993,-0.4163,188.82
16:44:07:662,0.1381,1.3859,10.0132,43.8343,-0.6675,0.3843,-0.362,189.61
16:44:07:683,-0.0293,1.6738,9.6952,43.9343,-0.2821,0.0894,-0.2917,190.12
16:44:07:702,-0.1596,1.9167,9.4239,43.762,-0.0522,-0.2513,-0.2651,190.97
16:44:07:722,-0.3525,1.9675,9.1803,43.8573,0.0266,-0.4227,-0.2385,191.69
16:44:07:742,-0.5123,1.9575,8.9945,43.9347,0.0075,-0.3961,-0.2023,192.1
16:44:07:762,-0.3221,1.7737,8.867,44.2091,-0.066,-0.2811,-0.1522,192.27
