Time,Meg
20:11:07:931,56.9065
20:11:07:946,56.8915
20:11:07:967,57.1318
20:11:07:986,57.0929
20:11:08:017,55.7543
20:11:08:034,57.8125
20:11:08:048,58.3004
20:11:08:075,57.4216
20:11:08:109,57.5004
20:11:08:118,56.1881
20:11:08:128,56.1881
20:11:08:146,56.9413
20:11:08:167,56.9567
20:11:08:188,55.9786
20:11:08:212,57.9513
20:11:08:230,56.9359
20:11:08:249,56.7771
20:11:08:269,56.6332
20:11:08:289,57.5865
20:11:08:311,57.5215
20:11:08:328,58.9128
20:11:08:351,58.4376
20:11:08:369,58.0244
20:11:08:389,57.0744
20:11:08:413,57.7666
20:11:08:429,58.0159
20:11:08:449,57.4364
20:11:08:471,59.5481
20:11:08:497,58.6678
20:11:08:513,57.5993
20:11:08:529,59.4023
20:11:08:549,58.1942
20:11:08:571,57.1749
20:11:08:597,58.1036
20:11:08:613,58.0303
20:11:08:631,57.592
20:11:08:652,58.6451
20:11:08:673,57.7296
20:11:08:695,59.2888
20:11:08:713,57.5509
20:11:08:731,59.0874
20:11:08:754,59.2035
20:11:08:772,59.8392
20:11:08:796,57.7115
20:11:08:813,58.5847
20:11:08:833,58.9459
20:11:08:851,59.0938
20:11:08:872,58.8468
20:11:08:898,58.1487
20:11:08:919,58.6082
20:11:08:932,59.7922
20:11:08:956,59.6329
20:11:08:979,59.5284
20:11:08:997,57.8551
20:11:09:012,57.931
20:11:09:034,57.2771
20:11:09:052,58.9022
20:11:09:073,56.5805
20:11:09:099,58.5692
20:11:09:116,56.0577
20:11:09:139,57.0499
20:11:09:156,58.4625
20:11:09:179,56.1095
20:11:09:197,58.442
20:11:09:219,58.5153
20:11:09:238,58.0186
20:11:09:253,56.5507
20:11:09:273,58.7966
20:11:09:296,58.7239
20:11:09:314,56.8275
20:11:09:334,56.9818
20:11:09:355,58.4512
20:11:09:381,59.1817
20:11:09:397,58.8028
20:11:09:414,59.4024
20:11:09:437,57.9174
20:11:09:456,59.5374
20:11:09:480,57.6399
20:11:09:497,58.4293
20:11:09:519,60.486
20:11:09:542,57.4078
20:11:09:568,58.8053
20:11:09:582,58.6249
20:11:09:599,58.2024
20:11:09:620,57.478
20:11:09:639,57.3768
20:11:09:659,57.3607
20:11:09:680,56.9217
20:11:09:701,58.7224
20:11:09:767,58.6148
20:11:09:770,55.695
20:11:09:773,56.4235
20:11:09:790,57.0077
20:11:09:796,58.268
20:11:09:818,57.2507
20:11:09:842,56.07
20:11:09:864,55.7645
20:11:09:879,55.8899
20:11:09:901,55.1738
20:11:09:924,54.1423
20:11:09:942,55.6933
20:11:09:963,55.2263
20:11:09:982,54.6246
20:11:10:002,55.0593
20:11:10:024,54.5072
20:11:10:051,54.5826
20:11:10:069,54.253
20:11:10:083,54.5191
20:11:10:103,54.2731
20:11:10:125,53.4051
20:11:10:142,54.6568
20:11:10:163,53.8251
20:11:10:187,53.8425
20:11:10:206,52.791
20:11:10:222,54.8492
20:11:10:244,53.086
20:11:10:264,52.8668
20:11:10:284,52.3291
20:11:10:301,51.8207
20:11:10:320,52.8326
20:11:10:342,52.1067
20:11:10:367,52.1493
20:11:10:385,51.4237
20:11:10:403,51.729
20:11:10:424,49.8006
20:11:10:452,51.4715
20:11:10:466,51.0661
20:11:10:483,51.0191
20:11:10:503,51.8507
20:11:10:520,49.8
20:11:10:543,51.4998
20:11:10:566,50.1904
20:11:10:583,48.1853
20:11:10:601,48.5255
20:11:10:621,49.7162
20:11:10:643,48.3651
20:11:10:664,47.8299
20:11:10:683,48.4431
20:11:10:701,48.1902
20:11:10:720,48.1429
20:11:10:742,47.2626
20:11:10:770,47.5039
20:11:10:783,48.3535
20:11:10:802,46.9151
20:11:10:829,46.9844
20:11:10:846,48.021
20:11:10:864,47.3986
20:11:10:887,45.7322
20:11:10:901,46.0881
20:11:10:927,45.7903
20:11:10:944,46.8226
20:11:10:967,47.1687
20:11:10:983,46.4218
20:11:11:003,45.9065
