Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:15:22:895,-0.318,3.446,9.5501,33.2431,-0.2537,0.078,0.6934,0.0929
18:15:22:914,-0.6251,3.542,9.854,32.4957,0.0584,0.2846,0.655,0.0664
18:15:22:935,-0.57,3.7841,9.1639,32.9941,0.3259,0.1334,0.6615,0.0661
18:15:22:956,-0.632,3.9731,8.0441,32.8406,0.3982,0.0557,0.671,0.0672
18:15:22:975,-0.5411,4.1021,7.421,33.2286,0.3216,0.1484,0.7116,0.0678
18:15:22:994,-0.534,4.004,7.022,33.2286,0.1671,0.2761,0.7254,0.0692
18:15:23:014,-0.699,3.9521,7.251,32.7963,0.0073,0.3508,0.7381,0.0702
18:15:23:034,-0.8261,4.026,7.685,32.9124,-0.0789,0.3699,0.7755,0.0727
18:15:23:055,-0.6461,4.17,7.9721,32.6549,-0.1173,0.3986,0.8202,0.0747
18:15:23:078,-0.426,4.1651,8.1971,32.6454,-0.1525,0.3891,0.8085,0.0776
18:15:23:094,-0.627,4.227,8.382,33.3062,-0.1567,0.3934,0.7798,0.0799
18:15:23:114,-0.8951,4.397,8.4851,33.1152,-0.1397,0.4498,0.802,0.082
18:15:23:134,-1.187,4.6001,8.772,33.117,-0.1226,0.5148,0.8532,0.0843
18:15:23:154,-1.238,4.55,9.119,33.1065,-0.0374,0.5126,0.9043,0.087
18:15:23:174,-1.295,4.593,9.294,33.0209,0.1,0.4232,0.9384,0.0901
18:15:23:194,-1.0369,4.457,9.1121,33.5863,0.2299,0.3059,0.9395,0.0934
18:15:23:214,-0.656,4.193,8.4221,32.963,0.2438,0.2815,0.881,0.0965
18:15:23:234,-0.8861,4.119,8.6021,32.9542,0.1244,0.4093,0.8096,0.0993
18:15:23:254,-1.5731,4.2889,9.023,33.5415,0.0829,0.5296,0.8478,0.1021
18:15:23:274,-1.937,4.272,9.248,32.9398,0.181,0.6245,0.964,0.1054
18:15:23:299,-1.863,4.225,8.966,33.5625,0.2438,0.5307,1.0982,0.1093
18:15:23:314,-1.211,3.971,8.5301,33.6444,0.1298,0.4392,1.1898,0.1137
18:15:23:334,-0.941,3.803,8.4371,33.0907,-0.1152,0.4722,1.1888,0.1177
18:15:23:354,-1.4891,3.899,8.607,33.4673,-0.2952,0.7374,1.1898,0.1209
18:15:23:374,-1.7951,3.578,8.805,33.2248,-0.3666,0.925,1.2304,0.1239
