Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:19:19:105,-0.534,3.956,9.5,37.0063,-0.0098,0.3422,0.6786,0.1382
18:19:19:126,-0.342,3.813,9.114,38.1413,-0.1067,0.0727,0.6658,0.135
18:19:19:145,-0.098,3.6551,8.6569,37.7659,-0.2303,-0.0498,0.6454,0.1356
18:19:19:166,0.152,3.497,8.882,37.7659,-0.275,0.0439,0.6178,0.1346
18:19:19:185,0.1931,3.3581,9.1601,37.415,-0.1781,0.1845,0.5666,0.1325
18:19:19:205,0.1481,3.437,9.1691,37.415,-0.0407,0.2974,0.507,0.1304
18:19:19:224,0.0491,3.614,9.1639,37.0632,0.0308,0.3028,0.458,0.1291
18:19:19:244,-0.033,3.7511,8.987,37.0632,0.0436,0.2058,0.4122,0.1289
18:19:19:264,-0.11,3.9971,8.5751,37.8954,0.0073,0.1313,0.3674,0.1288
18:19:19:285,-0.23,4.241,8.4851,38.254,-0.0854,0.1664,0.36,0.1294
18:19:19:304,-0.4571,4.308,9.05,37.5596,-0.1567,0.257,0.393,0.13
18:19:19:325,-0.488,4.0691,9.689,37.9298,-0.1269,0.2687,0.4271,0.1307
18:19:19:345,-0.44,4.002,9.758,37.9298,-0.0023,0.1654,0.4048,0.1316
18:19:19:364,-0.515,4.05,9.033,37.247,0.0712,0.0642,0.3835,0.1325
18:19:19:384,-0.572,3.992,8.597,37.6272,0.0371,0.0674,0.3824,0.1335
18:19:19:404,-0.5891,4.004,8.942,37.604,0.0169,0.0481,0.3674,0.1344
18:19:19:428,-0.7901,4.083,9.1451,38.1886,0.0616,-0.0956,0.3631,0.1353
18:19:19:444,-0.7091,4.184,8.712,38.1823,0.0499,-0.1787,0.3685,0.1359
18:19:19:466,-0.476,4.28,8.681,38.1823,0.0073,-0.1766,0.3802,0.136
18:19:19:483,-0.3251,4.502,8.784,37.9351,-0.0322,-0.1702,0.393,0.1356
18:19:19:507,-0.39,4.517,9.033,38.4503,-0.1067,-0.1233,0.4484,0.1348
18:19:19:526,-0.1151,4.217,9.7061,37.9122,-0.1312,-0.133,0.5017,0.1336
18:19:19:543,0.5261,3.9971,10.1801,38.5559,-0.0524,-0.2266,0.4825,0.1321
18:19:19:564,0.7871,3.9371,9.957,37.2999,0.0308,-0.3641,0.4228,0.1299
18:19:19:584,0.756,3.81,9.4331,38.1776,0.0425,-0.3428,0.3664,0.127
18:19:19:604,0.507,3.858,9.5981,37.9663,0.019,-0.1936,0.329,0.1237
18:19:19:625,-0.002,3.813,10.125,38.5486,0.0126,-0.1797,0.3503,0.1205
18:19:19:645,-0.258,3.8561,9.725,38.5261,0.0351,-0.3354,0.4133,0.1179
18:19:19:665,-0.0761,3.7361,9.045,38.5313,-0.0268,-0.429,0.5496,0.1154
18:19:19:684,0.7991,3.399,9.0161,38.3348,-0.0023,-0.3576,0.6582,0.1127
18:19:19:705,1.5701,3.15,8.7221,38.1333,0.2054,-0.2064,0.6678,0.1093
18:19:19:726,1.689,3.15,7.623,38.1107,0.3354,-0.0114,0.6508,0.106
18:19:19:744,1.5,3.248,7.1171,38.7428,0.1682,0.2155,0.7105,0.1038
18:19:19:766,1.5101,2.922,7.9241,38.8811,-0.0747,0.3273,0.8085,0.1029
18:19:19:785,1.955,2.439,8.7889,38.8635,-0.111,0.373,0.8128,0.1026
18:19:19:804,2.1611,2.3951,8.963,38.7103,-0.014,0.3997,0.7105,0.1022
18:19:19:829,2.027,2.7311,8.762,38.5867,0.0584,0.4295,0.6189,0.1021
18:19:19:844,1.826,3.0611,8.595,38.9253,0.0616,0.4434,0.5848,0.1026
18:19:19:864,1.797,3.384,8.592,38.8028,0.0329,0.4232,0.5613,0.1036
18:19:19:886,1.7681,3.774,8.417,38.7971,0.0126,0.3997,0.5485,0.105
18:19:19:903,1.7591,3.983,8.396,39.6899,-0.0257,0.3912,0.5741,0.1064
18:19:19:924,1.809,4.038,8.568,38.6588,-0.03,0.2996,0.6093,0.1078
18:19:19:942,1.907,3.8651,8.286,38.5882,-0.0214,0.1888,0.6369,0.109
18:19:19:963,2.013,3.746,8.008,38.945,-0.0556,0.2155,0.6285,0.1098
18:19:19:982,1.905,3.698,8.219,38.5158,-0.1152,0.2772,0.6189,0.1101
18:19:20:002,1.848,3.588,8.5751,39.7923,-0.1621,0.2698,0.6061,0.1101
18:19:20:024,1.881,3.5711,8.7,38.8419,-0.1631,0.2687,0.5709,0.1099
18:19:20:043,1.857,3.71,8.882,38.8061,-0.1334,0.3124,0.5283,0.1094
18:19:20:063,1.694,3.8561,8.9471,38.8005,-0.1195,0.3337,0.4921,0.1089
18:19:20:083,1.484,3.9041,9.0881,38.7828,-0.1386,0.355,0.4697,0.1087
18:19:20:103,1.2821,3.894,9.401,38.7652,-0.1248,0.338,0.443,0.1087
18:19:20:125,1.038,3.968,9.519,38.7652,-0.0396,0.3017,0.425,0.1089
18:19:20:143,0.878,3.7721,9.413,38.7828,0.0393,0.2175,0.4378,0.1094
18:19:20:163,0.849,3.636,9.303,39.1746,0.0733,0.0961,0.4122,0.1102
18:19:20:186,0.626,3.801,9.2,39.21,0.069,0.0631,0.3696,0.1112
18:19:20:203,1.101,3.2141,8.81,39.21,0.0701,0.2953,0.2545,0.1122
18:19:20:225,0.828,4.469,9.6431,39.2095,0.0436,0.3849,0.1246,0.113
18:19:20:243,0,4.9811,9.911,39.1921,0.0254,0.4359,0.1448,0.1146
18:19:20:263,-0.6491,5.4221,10.3061,39.1852,-0.095,0.191,0.4953,0.117
18:19:20:283,-0.6221,4.2371,10.476,39.2444,-0.2122,-0.0157,0.7329,0.1192
18:19:20:302,-0.2539,3.32,11.235,39.2965,-0.1855,-0.0892,0.7989,0.12
18:19:20:326,0.4661,2.149,11.18,38.3326,0.0243,-0.0062,0.7605,0.1193
18:19:20:343,0.404,2.108,10.8281,39.3502,0.2012,0.2346,0.5826,0.1178
18:19:20:362,0.368,2.022,10.773,39.4456,0.2501,0.2709,0.655,0.1172
18:19:20:383,0.143,1.926,9.852,38.956,0.247,0.1654,0.7392,0.1179
18:19:20:403,0.152,1.893,9.234,38.6364,0.0968,0.0535,0.8096,0.1192
18:19:20:422,0.5689,1.6511,9.567,39.2096,-0.0908,-0.1435,0.7701,0.1202
18:19:20:443,1.115,1.5431,9.921,38.9188,-0.0982,-0.3812,0.6189,0.1199
18:19:20:462,1.2821,2.063,9.3821,39.8377,0.0755,-0.4887,0.3835,0.118
18:19:20:484,1.1531,2.925,8.1611,38.9017,0.1778,-0.4653,0.4378,0.1152
18:19:20:502,1.11,2.96,7.199,39.9913,0.0436,-0.3449,0.5368,0.1124
18:19:20:522,0.8441,3.147,7.359,38.6494,0.0297,0.0813,0.6178,0.1098
18:19:20:542,0.885,3.164,8.145,39.2563,0.1,0.3571,0.7254,0.1081
18:19:20:562,0.8441,3.056,8.4731,39.2393,0.2043,0.3454,0.7243,0.1078
18:19:20:584,0.71,3.2051,8.18,39.4251,0.2204,0.1547,0.671,0.1087
18:19:20:602,0.686,3.533,8.03,39.648,0.1756,0.0279,0.653,0.1103
