Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
11:05:29:201,-0.6219,2.8916,8.8818,45.6005,0.2821,0.0202,0.4333,-87.7777
11:05:29:221,-0.5687,2.8305,8.8355,45.8549,0.1863,0.0948,0.3982,-87.7777
11:05:29:240,-0.5557,2.8995,8.9751,45.6797,0.1416,0.1182,0.3396,-87.7777
11:05:29:260,-0.6278,2.8886,8.9196,45.649,0.1086,0.0884,0.2566,-87.7777
11:05:29:280,-0.6072,2.8429,8.8293,45.618,0.0617,0.066,0.1672,-87.7777
11:05:29:300,-0.5193,2.7415,8.6431,45.7292,0.0032,0.0106,0.0905,-87.7777
11:05:29:320,-0.3535,2.6487,8.646,45.8475,-0.0777,-0.0245,0.0575,-87.7777
11:05:29:340,-0.3984,2.6487,8.6711,46.0751,-0.1608,-0.017,0.0437,-87.879
11:05:29:361,-0.5404,2.7216,8.8226,45.8773,-0.2321,-0.0085,0.0703,-87.879
11:05:29:380,-0.5632,2.7323,9.0018,45.8556,-0.3066,0.0213,0.1054,-87.879
11:05:29:401,-0.5058,2.5843,9.317,45.7811,-0.3386,0.0905,0.1075,-87.879
11:05:29:421,-0.5935,2.5789,9.4968,45.8457,-0.2736,0.132,0.0724,-88.0334
11:05:29:441,-0.7024,2.6161,9.3989,46.1161,-0.1703,0.1767,0.0586,-88.1747
11:05:29:461,-0.7318,2.6815,9.2887,45.8931,-0.1097,0.1341,0.0468,-88.1747
11:05:29:481,-0.685,2.5612,9.0686,46.0537,-0.115,0.082,0.0554,-88.1747
11:05:29:501,-0.7421,2.7106,8.9547,46.0568,-0.099,0.1203,0.0894,-88.281
11:05:29:521,-0.8357,2.8896,8.7111,45.971,-0.0085,0.1874,0.1459,-88.281
11:05:29:541,-0.8228,3.0089,8.4491,46.013,0.0256,0.3311,0.1246,-88.281
11:05:29:561,-0.694,3.1724,8.4699,46.0288,-0.0745,0.4003,-0.016,-88.281
11:05:29:581,-0.7246,3.3801,8.7874,45.8012,-0.2172,0.412,-0.1469,-88.281
11:05:29:601,-0.893,3.44,9.0593,45.3957,-0.2917,0.412,-0.1906,-88.281
11:05:29:621,-1.1449,3.4559,9.156,45.4793,-0.2779,0.4173,-0.1373,-88.281
11:05:29:640,-1.1696,3.3292,9.1706,45.6257,-0.2065,0.3471,-0.0426,-88.1711
11:05:29:661,-1.0621,3.1383,9.0341,45.8535,-0.1171,0.2832,-0.0043,-88.1711
11:05:29:681,-1.1923,3.0706,8.8331,46.0609,-0.0596,0.3652,0.016,-88.1711
11:05:29:701,-1.3641,3.1066,8.6185,46.2872,-0.0415,0.5142,0.0511,-88.1711
11:05:29:720,-1.4183,3.1284,8.6477,46.1969,-0.0862,0.4972,0.0362,-88.1711
11:05:29:740,-1.4059,3.3854,8.8242,46.1081,-0.1469,0.2374,-0.0224,-88.1711
11:05:29:761,-1.4434,3.6542,8.9043,46.0133,-0.1373,0.0479,-0.0596,-88.0519
11:05:29:781,-1.5238,3.8004,8.6906,46.1331,-0.0979,-0.0085,-0.0639,-87.8958
11:05:29:801,-1.5471,3.8363,8.617,46.2081,-0.0969,0.0458,-0.0181,-87.6934
11:05:29:821,-1.5033,3.7859,8.8274,46.1649,-0.1416,0.0841,0.0043,-87.4988
11:05:29:841,-1.457,3.8627,9.246,46.4128,-0.181,0.0277,-0.0373,-87.3851
11:05:29:861,-1.4426,4.0938,9.6791,46.3972,-0.1416,-0.017,-0.1086,-87.3851
11:05:29:881,-1.5806,4.2677,9.8463,46.1059,-0.0458,-0.0756,-0.1522,-87.2607
11:05:29:901,-1.6949,4.0308,9.9287,46.0481,-0.0362,-0.1267,-0.1299,-87.0766
11:05:29:921,-1.8263,4.0319,10.413,45.6149,-0.1129,-0.0362,-0.0596,-86.9383
11:05:29:941,-1.6675,4.0894,11.2802,45.8638,-0.0671,0.0106,0.016,-86.8349
11:05:29:962,-1.3873,3.8971,11.6779,46.0781,0.2214,-0.1182,0.0032,-86.8349
11:05:29:981,-1.0537,3.7256,11.1166,46.3773,0.5824,-0.3066,-0.1278,-86.9445
11:05:30:001,-0.8646,3.0798,10.0326,46.353,0.7506,-0.4482,-0.2704,-87.0801
11:05:30:022,-0.5315,2.605,9.2423,46.4901,0.7176,-0.379,-0.3875,-87.2585
11:05:30:042,-0.37,2.2416,8.8829,45.9285,0.6409,-0.0852,-0.4567,-87.4922
11:05:30:062,-0.1908,1.9798,8.906,45.6404,0.6409,0.2151,-0.4983,-87.7594
11:05:30:081,-0.1543,1.832,8.5915,45.5079,0.7229,0.2896,-0.5185,-88.087
11:05:30:101,-0.3483,1.9082,7.9927,45.4196,0.7282,0.1203,-0.5164,-88.4132
11:05:30:121,-0.3666,1.9969,7.5363,45.4212,0.4812,-0.1916,-0.4557,-88.6616
11:05:30:142,-0.5489,2.022,7.0522,45.3187,0.0905,-0.4472,-0.3907,-88.8442
11:05:30:164,-0.8113,2.0954,7.0821,45.5712,-0.2779,-0.5451,-0.28,-88.8442
11:05:30:184,-1.1078,2.4141,7.6285,45.7225,-0.5579,-0.6026,-0.0341,-88.8442
11:05:30:201,-1.1437,2.7494,8.4713,45.6338,-0.6888,-0.7133,0.264,-88.8442
11:05:30:222,-1.1365,3.0937,9.1591,45.6096,-0.6271,-0.9933,0.4908,-88.8442
11:05:30:243,-0.9103,2.8581,9.482,45.5951,-0.3449,-1.0402,0.5185,-88.8442
11:05:30:263,-0.1471,2.7375,9.1504,45.4493,0.1363,-0.8624,0.3492,-88.8442
11:05:30:281,0.1212,2.5656,8.4518,45.2219,0.4291,-0.5951,0.1927,-88.9775
11:05:30:301,0.0404,2.7762,7.7569,45.1546,0.494,-0.017,0.148,-89.1488
11:05:30:322,-0.1511,2.884,7.4575,45.1628,0.3726,0.4834,0.1363,-89.1488
11:05:30:342,-0.2071,3.1222,7.2215,44.9702,0.165,0.8251,0.132,-89.1488
11:05:30:363,-0.0161,3.8886,7.2921,45.0613,-0.1373,1.0093,0.1554,-89.1488
11:05:30:382,-0.542,4.5036,7.7992,44.9527,-0.411,0.6846,0.3151,-89.1488
11:05:30:402,0.3905,4.8593,8.9196,44.9911,-0.543,0.1544,0.3481,-88.9396
11:05:30:427,0.5291,4.1482,10.0364,45.1779,-0.5281,-0.1725,0.3258,-88.9396
11:05:30:440,1.0846,4.5383,10.9368,45.1527,-0.3375,-0.1522,-0.0479,-89.1684
