Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:48:23:193,-0.0921,2.601,13.3711,38.4681,0.885,-0.4397,0.181,0.076
17:48:23:212,0.1591,2.595,9.8848,38.8618,1.0603,0.1147,0.483,0.0877
17:48:23:230,1.2646,3.6706,7.1175,39.3191,0.9363,0.1553,0.6382,0.1205
17:48:23:250,2.5436,4.7378,5.7703,39.4922,0.7167,0.0115,0.4733,0.167
17:48:23:269,3.0915,5.1206,4.9101,39.7274,0.5603,-0.0924,0.0979,0.2111
17:48:23:288,2.4826,5.0776,3.9733,40.1355,0.3572,-0.1941,-0.25,0.2455
17:48:23:309,1.7384,4.9819,3.8572,40.2393,0.0927,-0.1859,-0.4638,0.2683
17:48:23:329,1.139,4.6588,3.8369,41.0813,-0.1339,-0.1449,-0.5618,0.282
17:48:23:350,0.7262,4.6445,4.1815,41.4168,-0.2647,-0.2442,-0.5774,0.2905
17:48:23:368,0.6748,4.8526,4.7665,41.8479,-0.323,-0.3126,-0.5982,0.2957
17:48:23:391,0.6377,5.0309,5.3061,41.8401,-0.3746,-0.2341,-0.6278,0.2988
17:48:23:408,0.146,5.5597,6.2524,42.2386,-0.3483,-0.1782,-0.6043,0.2998
17:48:23:428,-0.3661,5.8074,6.5133,42.6931,-0.2637,-0.0869,-0.5389,0.2998
17:48:23:448,-0.7023,5.9629,6.9033,42.5819,-0.1547,-0.0221,-0.4595,0.2993
17:48:23:469,-1.0002,6.0371,7.3316,43.1446,0.0072,0.0725,-0.3771,0.2987
17:48:23:488,-1.267,6.0443,7.1845,43.1582,0.1348,0.1275,-0.2598,0.2976
17:48:23:512,-1.4261,6.1089,6.9846,43.4251,0.1599,0.0591,-0.0973,0.2976
17:48:23:530,-1.2395,6.2859,7.7252,43.4947,0.1645,0.0118,0.0454,0.2982
17:48:23:549,-0.9224,6.3039,8.7135,44.0122,0.2909,0.1199,0.0826,0.2984
17:48:23:570,-0.9763,6.0706,8.8391,43.9975,0.5466,0.3019,0.0753,0.2993
17:48:23:589,-1.3579,6.0706,8.1117,43.748,0.7677,0.3789,0.089,0.3015
17:48:23:610,-1.4201,6.3362,6.9978,43.9377,0.7417,0.4103,0.1599,0.3036
17:48:23:629,-0.999,7.2526,6.213,43.5913,0.3056,0.3682,0.2598,0.3047
17:48:23:668,0.5252,9.393,10.2473,43.4998,-0.4357,0.2124,0.3541,0.3042
17:48:23:671,0.8782,9.7472,12.2201,43.6022,-0.086,0.1043,0.2769,0.3041
17:48:23:688,0.2752,9.2471,11.8851,43.0164,0.2683,0.0475,0.2812,0.3055
17:48:23:709,-0.134,8.6584,10.8311,42.601,0.3007,-0.0319,0.4556,0.3078
