Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
18:52:09:516,-4.0293,1.0708,8.308,52.2052,0.0679,-0.3386,-0.0128,206.4219
18:52:09:587,-3.3326,2.2919,7.81,51.8337,0.2679,-0.2696,0.7115,206.4062
18:52:09:605,-2.6203,3.0855,7.4006,53.5382,0.0639,-0.6781,0.6034,206.4062
18:52:09:616,-1.9356,3.4423,7.5371,52.7366,-0.0413,-1.1205,0.2724,186.8438
18:52:09:638,-1.9536,3.1143,7.7777,52.3652,-0.1795,-1.3506,-0.0067,186.1406
18:52:09:656,-2.4887,2.5516,7.7741,52.1205,-0.4248,-1.2585,-0.0808,185.7812
18:52:09:688,-2.9472,2.1817,8.0243,51.6116,-0.7238,-0.8702,0.0204,185.8281
18:52:09:705,-2.8837,2.1434,8.466,51.7385,-0.902,-0.3929,0.1805,186.0469
18:52:09:716,-2.5425,2.4487,8.8108,53.2664,-0.9297,-0.1279,0.2873,186.1094
18:52:09:739,-2.1559,2.6259,8.9401,52.8487,-0.824,-0.1197,0.2884,185.8125
18:52:09:761,-2.1595,2.6163,8.8658,53.8886,-0.6456,-0.292,0.271,185.3438
18:52:09:774,-2.1798,2.4499,8.7665,54.0877,-0.4738,-0.599,0.2724,184.9219
18:52:09:808,-2.1607,1.9854,9.3782,53.8474,-0.3396,-0.6254,0.3131,184.5469
18:52:09:814,-1.8243,1.9255,9.7577,54.4034,-0.2546,-0.4092,0.3989,184.2188
18:52:09:833,-1.4496,2.0117,9.8582,53.3134,-0.24,-0.1474,0.4585,183.9062
18:52:09:853,-1.2975,2.0656,9.6164,52.9858,-0.2615,0.0838,0.5059,183.4375
18:52:09:872,-1.519,2.0752,9.3578,53.6187,-0.2868,0.202,0.5752,182.9062
18:52:09:899,-1.7189,2.0836,8.9544,52.0606,-0.3201,0.3131,0.686,182.2812
18:52:09:912,-2.1164,1.9794,8.3774,53.9442,-0.3513,0.3813,0.8942,181.6094
18:52:09:935,-2.3522,1.7639,7.974,55.0741,-0.371,0.3088,1.1637,180.75
18:52:09:953,-2.1379,1.8597,8.0375,51.5919,-0.3958,0.2097,1.3763,180.2344
18:52:09:973,-1.7429,2.4271,8.551,54.8935,-0.4306,0.1621,1.4562,178.9844
18:52:09:994,-0.6487,2.9658,9.2453,53.0829,-0.4514,0.0806,1.3038,177.5156
18:52:10:018,0.8261,3.1442,10.2916,53.4164,-0.3989,-0.1812,0.8958,174.9219
18:52:10:035,1.1577,3.3094,11.618,54.3147,-0.2677,-0.6763,0.4133,173.4375
18:52:10:053,0.9722,2.7156,12.9085,55.0548,-0.0858,-1.2715,-0.015,172.375
18:52:10:076,0.6382,1.3042,13.8841,53.9675,0.1249,-1.423,-0.231,171.9219
18:52:10:090,1.1577,0.2364,13.9427,53.2333,0.3334,-0.8872,-0.2099,171.9219
18:52:10:112,1.7515,0.2424,13.0294,54.7105,0.5121,0.0167,-0.1138,172.0156
18:52:10:133,1.36,1.3426,11.0565,54.5678,0.5697,0.4774,0.0111,172.7188
18:52:10:154,0.9805,2.4176,9.1292,53.8326,0.4163,0.0622,-0.0155,172.7188
18:52:10:170,1.1505,2.4942,8.5474,54.388,0.1598,-0.574,-0.3663,172.8906
18:52:10:190,1.1326,2.0812,8.8539,54.9481,-0.0932,-1.0542,-0.8257,172.875
18:52:10:209,1.4055,1.2635,10.1647,52.987,-0.3188,-1.5501,-1.1825,172.9375
18:52:10:235,1.706,-0.3334,13.252,53.1024,-0.3473,-1.3029,-1.3519,173.4062
18:52:10:253,1.2379,-1.0457,14.4012,53.1525,-0.0096,-0.5154,-1.2997,174.4531
18:52:10:269,0.7292,-0.3633,12.8259,54.1286,0.278,0.3696,-1.1221,175.8594
18:52:10:293,0.5831,0.8625,10.5873,52.8273,0.44,1.3541,-0.9484,179.0156
18:52:10:309,0.4598,1.5904,8.812,52.7697,0.4485,1.8244,-0.8336,180.2188
18:52:10:330,0.3449,1.4216,6.5315,53.5435,0.171,0.6375,-0.7476,180.75
18:52:10:351,0.2491,0.9367,5.9413,53.4183,-0.1957,-0.3591,-0.6936,181.6406
18:52:10:376,1.3409,0.3442,7.0199,52.0788,-0.3755,-0.3375,-0.6816,182.4531
18:52:10:389,2.5894,-0.0293,8.2817,52.8861,-0.3324,-0.1562,-0.7817,183.2344
18:52:10:412,2.508,0.8063,8.7725,52.9082,-0.0834,0.1304,-0.8627,184
18:52:10:445,1.8867,2.0955,8.7198,53.6274,0.2916,0.5664,-0.8834,184.8281
18:52:10:450,1.5216,2.6474,8.2254,53.1961,0.6978,1.1509,-0.934,185.7188
18:52:10:473,0.6322,3.1729,7.7837,51.2675,1.0397,1.7584,-0.9575,186.2031
18:52:10:495,-1.5082,3.6745,6.1185,52.1389,1.0594,0.9674,-0.7404,187.2031
18:52:10:509,-2.4324,3.0784,5.0447,52.1389,0.731,0.1664,-0.4709,188.25
18:52:10:529,-1.7034,2.5337,5.5331,52.2062,0.3297,0.0982,-0.3924,189.2812
18:52:10:551,-1.9667,3.0377,6.8044,50.706,-0.0229,-0.1168,-0.3593,190.1719
18:52:10:572,-2.2552,3.3262,8.4469,50.6911,-0.2192,-0.1658,-0.3444,191.0625
18:52:10:590,-2.685,2.9239,9.7445,51.0747,-0.2804,-0.1322,-0.2912,191.5
18:52:10:610,-3.5134,2.5576,10.3431,51.9674,-0.2716,0.1094,-0.0709,191.8906
18:52:10:635,-3.8342,2.4355,10.3838,49.6085,-0.221,0.2937,0.2524,192.25
18:52:10:652,-3.42,2.3613,10.5933,50.6672,-0.1515,0.2225,0.5129,192.4375
18:52:10:669,-2.837,2.3098,11.4025,51.3258,-0.0597,0.1682,0.5834,192.2656
18:52:10:689,-2.3091,2.2895,11.9125,50.968,-0.0003,0.2287,0.5121,191.75
18:52:10:710,-2.09,2.5612,11.63,49.5915,-0.1073,0.1362,0.4119,191.1094
18:52:10:735,-1.8183,1.9519,12.8773,50.2717,-0.2932,-0.0699,0.3035,190.4375
18:52:10:753,-1.6926,1.1486,13.5477,50.8637,-0.3409,-0.1466,0.2151,189.8906
18:52:10:771,-1.6674,0.7823,13.7237,51.1835,-0.2727,-0.0414,0.1544,189.4375
18:52:10:795,-1.1647,0.3214,12.7636,50.102,-0.1686,0.291,0.1206,189.125
18:52:10:818,-0.6703,0.2005,10.871,49.9041,-0.0756,0.6284,0.0907,188.8906
18:52:10:835,-0.7313,0.4172,8.7461,48.2216,-0.0642,0.7264,0.0125,188.6875
18:52:10:852,-1.2509,0.6698,7.8998,48.0572,-0.2216,0.4438,-0.1409,188.5
18:52:10:871,-1.5489,0.4567,8.472,49.1575,-0.4178,-0.0741,-0.3031,188.375
