Time,Meg
18:52:09:516,52.2052
18:52:09:587,51.8337
18:52:09:605,53.5382
18:52:09:616,52.7366
18:52:09:638,52.3652
18:52:09:656,52.1205
18:52:09:688,51.6116
18:52:09:705,51.7385
18:52:09:716,53.2664
18:52:09:739,52.8487
18:52:09:761,53.8886
18:52:09:774,54.0877
18:52:09:808,53.8474
18:52:09:814,54.4034
18:52:09:833,53.3134
18:52:09:853,52.9858
18:52:09:872,53.6187
18:52:09:899,52.0606
18:52:09:912,53.9442
18:52:09:935,55.0741
18:52:09:953,51.5919
18:52:09:973,54.8935
18:52:09:994,53.0829
18:52:10:018,53.4164
18:52:10:035,54.3147
18:52:10:053,55.0548
18:52:10:076,53.9675
18:52:10:090,53.2333
18:52:10:112,54.7105
18:52:10:133,54.5678
18:52:10:154,53.8326
18:52:10:170,54.388
18:52:10:190,54.9481
18:52:10:209,52.987
18:52:10:235,53.1024
18:52:10:253,53.1525
18:52:10:269,54.1286
18:52:10:293,52.8273
18:52:10:309,52.7697
18:52:10:330,53.5435
18:52:10:351,53.4183
18:52:10:376,52.0788
18:52:10:389,52.8861
18:52:10:412,52.9082
18:52:10:445,53.6274
18:52:10:450,53.1961
18:52:10:473,51.2675
18:52:10:495,52.1389
18:52:10:509,52.1389
18:52:10:529,52.2062
18:52:10:551,50.706
18:52:10:572,50.6911
18:52:10:590,51.0747
18:52:10:610,51.9674
18:52:10:635,49.6085
18:52:10:652,50.6672
18:52:10:669,51.3258
18:52:10:689,50.968
18:52:10:710,49.5915
18:52:10:735,50.2717
18:52:10:753,50.8637
18:52:10:771,51.1835
18:52:10:795,50.102
18:52:10:818,49.9041
18:52:10:835,48.2216
18:52:10:852,48.0572
18:52:10:871,49.1575
18:52:10:889,49.5487
18:52:10:911,49.2183
18:52:10:937,49.0553
18:52:10:952,48.8329
18:52:10:970,47.0021
18:52:10:989,49.6713
18:52:11:010,49.5249
18:52:11:033,48.1199
18:52:11:051,47.3667
18:52:11:071,46.4271
18:52:11:089,47.5121
18:52:11:111,47.5797
18:52:11:134,47.4549
18:52:11:151,47.655
18:52:11:169,46.4083
18:52:11:189,46.3552
18:52:11:210,48.4337
18:52:11:235,46.7802
18:52:11:252,46.7562
18:52:11:270,46.6082
18:52:11:289,45.4656
18:52:11:310,45.8542
18:52:11:335,46.8468
18:52:11:352,44.9795
18:52:11:372,45.1313
18:52:11:392,46.0926
