Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
19:02:12:031,473,-75.0,480,,474,,477,,172,-119.0
19:02:14:023,473,-67.0,480,,474,,477,,172,-127.0
19:02:16:044,473,-68.0,480,,474,,477,,172,-125.0
19:02:18:020,473,-65.0,480,,474,,477,,172,-128.0
19:02:20:019,473,-63.0,480,,474,,477,,172,
19:02:22:019,473,-65.0,480,,474,,477,,172,
19:02:24:018,473,-72.0,480,,474,,477,,172,
19:02:26:022,473,-77.0,480,,474,,477,,172,
19:02:28:022,473,-79.0,480,,474,,477,,172,-122.0
19:02:30:018,473,-80.0,480,,474,,477,,172,-127.0
19:02:32:014,473,-77.0,480,,474,,477,,172,-121.0
19:02:34:013,473,-75.0,480,,474,,477,,172,-122.0
19:02:36:013,473,-75.0,480,,474,,477,,172,-124.0
19:02:38:010,473,-75.0,480,,474,,477,,172,
19:02:40:012,473,-75.0,480,,474,,477,,172,
19:02:42:012,473,-75.0,480,,474,,477,,172,
19:02:44:008,473,-72.0,480,,474,,477,,172,
19:02:46:009,473,-80.0,480,,474,,477,,172,
19:02:48:004,473,-80.0,480,,474,,477,,172,
19:02:50:005,473,-76.0,480,,474,,477,,172,
19:02:52:007,473,-77.0,480,,474,,477,,172,
19:02:54:008,473,-74.0,480,,474,,477,,172,
19:02:56:046,473,-79.0,480,,474,,477,,172,
19:02:58:040,473,-77.0,480,,474,,477,,172,
19:03:00:040,473,-83.0,480,,474,,477,,172,
19:03:02:038,473,-83.0,480,,474,,477,,172,
19:03:04:036,473,-81.0,480,,474,,477,,172,
19:03:06:034,473,-85.0,480,,474,,477,,172,
19:03:08:037,473,-82.0,480,,474,-85.0,477,,172,
19:03:10:035,473,-82.0,480,,474,-87.0,477,,172,
19:03:12:037,473,-87.0,480,,474,-88.0,477,,172,
19:03:14:032,473,-87.0,480,,474,-89.0,477,-101.0,172,-108.0
19:03:16:033,473,-88.0,480,,474,-95.0,477,-103.0,172,-105.0
19:03:18:096,473,-90.0,480,-101.0,474,-90.0,477,-97.0,172,-100.0
19:03:20:034,473,-93.0,480,,474,-95.0,477,-97.0,172,-104.0
19:03:22:030,473,-91.0,480,,474,-98.0,477,-86.0,172,-108.0
19:03:24:027,473,-94.0,480,-108.0,474,-101.0,477,-87.0,172,-107.0
19:03:26:027,473,-93.0,480,-110.0,474,-102.0,477,-91.0,172,-112.0
19:03:28:024,473,-97.0,480,-114.0,474,-107.0,477,-95.0,172,-115.0
19:03:30:023,473,-106.0,480,,474,-104.0,477,-93.0,172,-119.0
19:03:32:022,473,-96.0,480,-130.0,474,,477,-89.0,172,
19:03:34:021,473,-103.0,480,-130.0,474,,477,-84.0,172,
19:03:36:018,473,-94.0,480,-130.0,474,,477,-82.0,172,
19:03:38:016,473,-100.0,480,-130.0,474,,477,-80.0,172,
19:03:40:017,473,-100.0,480,-130.0,474,,477,-79.0,172,
19:03:42:016,473,-101.0,480,-130.0,474,,477,-82.0,172,
19:03:44:018,473,-101.0,480,-130.0,474,,477,-79.0,172,
