Time,Meg
16:36:02:493,52.0466
16:36:02:494,52.0243
16:36:02:495,51.8619
16:36:02:495,51.8336
16:36:02:513,51.7441
16:36:02:533,51.5981
16:36:02:553,51.4935
16:36:02:574,51.3257
16:36:02:594,51.2183
16:36:02:615,51.2739
16:36:02:635,51.4468
16:36:02:653,51.4018
16:36:02:672,51.3839
16:36:02:694,51.4411
16:36:02:714,51.4575
16:36:02:734,51.5718
16:36:02:753,51.5012
16:36:02:774,51.3001
16:36:02:792,51.0872
16:36:02:814,50.9358
16:36:02:835,50.9522
16:36:02:851,51.1781
16:36:02:872,51.1714
16:36:02:895,51.1162
16:36:02:915,50.8926
16:36:02:932,50.5355
16:36:02:955,50.4414
16:36:02:974,50.4888
16:36:02:993,50.2345
16:36:03:012,50.1216
16:36:03:037,50.1454
16:36:03:055,50.01
16:36:03:072,50.0553
16:36:03:095,50.0556
16:36:03:112,49.8324
16:36:03:134,49.5437
16:36:03:152,49.2314
16:36:03:172,49.0878
16:36:03:191,49.0501
16:36:03:212,49.0596
16:36:03:231,49.2603
16:36:03:254,49.3693
16:36:03:273,49.2205
16:36:03:291,49.3489
16:36:03:312,49.2727
16:36:03:333,49.232
16:36:03:351,49.1505
16:36:03:371,48.9668
16:36:03:393,48.7376
16:36:03:413,48.807
16:36:03:430,48.8357
16:36:03:452,48.736
16:36:03:473,48.6719
16:36:03:492,48.5052
16:36:03:512,48.554
16:36:03:532,48.7027
16:36:03:551,48.987
16:36:03:573,49.148
16:36:03:593,49.0324
16:36:03:617,49.0336
16:36:03:631,48.8544
16:36:03:650,48.7325
16:36:03:671,48.6379
16:36:03:693,48.4997
16:36:03:712,48.5612
16:36:03:733,48.5947
16:36:03:751,48.7207
16:36:03:773,48.8729
16:36:03:793,48.8115
16:36:03:813,48.7697
16:36:03:831,48.9829
16:36:03:852,49.0435
16:36:03:871,48.9705
16:36:03:891,48.7963
16:36:03:911,48.3616
16:36:03:934,48.0861
16:36:03:951,48.095
16:36:03:971,48.1583
16:36:03:992,48.1835
16:36:04:011,48.1802
16:36:04:031,48.0595
16:36:04:052,47.9446
16:36:04:075,47.9656
16:36:04:092,48.158
16:36:04:112,48.2757
16:36:04:133,48.3907
16:36:04:151,48.5293
16:36:04:174,48.272
16:36:04:194,48.1516
16:36:04:213,47.9929
16:36:04:232,47.8387
16:36:04:251,47.9201
16:36:04:277,47.9988
16:36:04:293,48.0502
16:36:04:311,48.1217
16:36:04:331,48.0606
16:36:04:356,47.9334
16:36:04:376,47.9193
16:36:04:393,48.0277
16:36:04:411,48.2573
16:36:04:481,48.4209
16:36:04:482,48.5232
16:36:04:484,48.3778
16:36:04:493,48.1291
16:36:04:512,48.1084
16:36:04:532,48.0127
16:36:04:551,47.935
16:36:04:573,48.0037
16:36:04:593,48.0356
16:36:04:614,48.1022
16:36:04:631,48.1961
16:36:04:654,48.2872
16:36:04:672,48.4375
16:36:04:694,48.457
16:36:04:714,48.5032
16:36:04:734,48.6098
16:36:04:754,48.5599
16:36:04:772,48.4164
16:36:04:793,48.6488
16:36:04:814,48.6186
16:36:04:831,48.5625
16:36:04:855,48.5335
16:36:04:871,48.4603
16:36:04:891,48.4814
16:36:04:911,48.6065
16:36:04:945,48.7699
16:36:04:953,48.7203
16:36:04:974,48.6491
16:36:04:993,48.4514
16:36:05:011,48.4104
16:36:05:034,48.6077
16:36:05:052,48.7095
16:36:05:072,48.9128
16:36:05:091,48.8516
16:36:05:113,48.4143
16:36:05:133,48.3973
16:36:05:154,48.5268
16:36:05:173,48.6823
16:36:05:191,48.9179
16:36:05:213,49.1183
16:36:05:246,48.9715
16:36:05:254,48.9162
16:36:05:272,48.8172
16:36:05:293,48.7267
16:36:05:313,48.6558
16:36:05:334,48.6417
16:36:05:353,48.5668
16:36:05:374,48.5245
16:36:05:392,48.4274
16:36:05:412,48.2933
16:36:05:432,48.3007
16:36:05:452,48.1766
16:36:05:474,48.1596
16:36:05:494,48.3224
16:36:05:512,48.3646
16:36:05:531,48.5161
16:36:05:552,48.6477
16:36:05:572,48.724
16:36:05:596,48.6665
16:36:05:612,48.6123
16:36:05:634,48.4777
16:36:05:652,48.1619
16:36:05:672,47.9601
16:36:05:691,47.9057
16:36:05:713,47.8256
16:36:05:733,47.8701
16:36:05:753,47.8291
16:36:05:774,47.6576
16:36:05:793,47.6806
16:36:05:812,47.7059
16:36:05:831,47.5889
16:36:05:852,47.3642
16:36:05:873,47.1622
16:36:05:895,47.0478
16:36:05:913,46.9706
16:36:05:932,47.0257
16:36:05:956,47.0581
16:36:05:974,46.8367
16:36:05:991,46.8367
16:36:06:014,46.9136
16:36:06:031,46.9901
16:36:06:053,47.4958
16:36:06:072,47.6695
16:36:06:092,47.7571
16:36:06:111,47.7204
16:36:06:130,47.5517
16:36:06:151,47.3956
16:36:06:170,47.4385
16:36:06:190,47.5759
16:36:06:211,47.6834
16:36:06:231,47.8307
16:36:06:255,47.8668
16:36:06:271,47.9199
16:36:06:290,47.8524
16:36:06:310,47.8559
16:36:06:329,47.8313
16:36:06:350,47.7529
16:36:06:369,47.7217
16:36:06:391,47.7697
16:36:06:411,47.7857
16:36:06:432,47.8693
16:36:06:469,48.0856
16:36:06:470,48.0242
16:36:06:492,47.9789
16:36:06:513,47.9701
16:36:06:531,47.8201
16:36:06:554,47.6576
16:36:06:573,47.5635
16:36:06:593,47.5105
16:36:06:613,47.6347
16:36:06:633,47.8329
16:36:06:653,48.0417
16:36:06:675,48.2654
16:36:06:691,48.3862
16:36:06:714,48.5144
16:36:06:733,48.5088
16:36:06:754,48.577
16:36:06:773,48.5422
16:36:06:793,48.5523
16:36:06:813,48.4206
16:36:06:834,48.3685
16:36:06:852,48.2659
16:36:06:871,48.1069
16:36:06:893,48.0692
16:36:06:915,47.6742
16:36:06:934,47.3642
16:36:06:953,47.1255
16:36:06:975,46.8603
16:36:06:994,46.6726
16:36:07:013,46.4656
16:36:07:033,46.0409
16:36:07:053,46.0029
16:36:07:072,46.0313
16:36:07:092,45.8831
16:36:07:111,45.8863
16:36:07:133,45.7932
16:36:07:153,45.6098
16:36:07:172,45.6233
16:36:07:194,45.6609
16:36:07:214,45.5778
16:36:07:235,45.5973
16:36:07:251,45.4049
16:36:07:272,45.1641
16:36:07:292,45.0556
16:36:07:313,44.987
16:36:07:333,45.2228
16:36:07:354,45.1902
