Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:57:35:091,-0.2034,2.39,9.8092,32.7236,-0.0917,-0.2346,-0.0005,350.6562
16:57:35:133,0.1067,1.8848,9.6368,32.8292,0.1115,0.1979,0.4917,350.6562
16:57:35:146,0.4814,2.1087,9.5075,32.5531,0.1371,0.1238,0.4701,350.6562
16:57:35:169,0.7507,2.3062,9.2717,33.026,0.1371,-0.0163,0.3673,350.6562
16:57:35:187,0.8213,2.5432,9.28,32.9926,0.0761,-0.0834,0.2597,341.9688
16:57:35:206,0.6765,2.6402,9.4189,32.2049,0.0108,-0.0788,0.1748,341.5
16:57:35:235,0.4837,2.645,9.6033,33.4314,-0.0233,-0.1151,0.1593,341.1562
16:57:35:246,0.449,2.5816,9.7038,32.3101,-0.0267,-0.1254,0.1801,340.9219
16:57:35:265,0.4083,2.5444,9.6571,33.123,0.0108,-0.1145,0.2003,340.7656
16:57:35:286,0.3341,2.5385,9.4141,31.7337,0.0313,-0.0165,0.2299,340.5781
16:57:35:304,0.2802,2.5049,9.2848,32.4757,-0.002,0.1686,0.2762,340.375
16:57:35:334,0.2934,2.5277,9.4189,33.6586,-0.0318,0.3111,0.3239,340.1406
16:57:35:343,0.54,2.6761,9.5111,33.2081,0.0068,0.293,0.3401,339.8594
16:57:35:370,0.7172,2.7683,9.2322,32.4459,0.0779,0.2413,0.3005,339.4844
16:57:35:389,0.6837,2.9036,8.7617,32.974,0.0843,0.2045,0.2424,338.8594
16:57:35:403,0.4622,2.9969,8.6336,33.9154,-0.0089,0.2011,0.1934,338.5
16:57:35:428,0.145,3.0329,8.9413,31.0649,-0.1069,0.2005,0.1979,338.2031
16:57:35:442,0.1928,2.985,9.2776,33.9547,-0.1125,0.204,0.2629,337.9531
16:57:35:462,0.4143,2.9742,9.3279,34.8061,-0.0526,0.1824,0.3164,337.7188
16:57:35:482,0.6202,3.0329,9.0466,33.1965,-0.0014,0.1127,0.3367,337.3906
16:57:35:502,0.7435,3.0915,8.8251,32.4885,-0.0177,0.0376,0.3071,337.0156
16:57:35:521,0.6837,3.0724,8.8263,33.5675,-0.048,0.0479,0.2496,336.6406
16:57:35:543,0.6932,3.0891,8.7964,33.5842,-0.0504,0.082,0.2128,336.2812
16:57:35:565,0.728,3.2136,8.6336,32.5113,-0.0592,0.0993,0.1862,336
16:57:35:583,0.7004,3.2759,8.4935,33.0506,-0.1319,0.0477,0.1556,335.7344
16:57:35:601,0.625,3.2711,8.6839,33.9001,-0.2225,-0.0293,0.122,335.5312
16:57:35:620,0.5843,3.1454,9.1484,34.6192,-0.2382,-0.0509,0.097,335.5312
16:57:35:641,0.7615,3.222,9.3997,32.8673,-0.1551,-0.017,0.0648,335.2031
16:57:35:661,0.8943,3.4363,9.3387,33.2716,-0.0685,0.0064,0.0163,335.2031
16:57:35:681,0.8704,3.5345,9.2034,33.2166,-0.0427,-0.0128,-0.0476,335.1094
16:57:35:701,0.6968,3.4794,9.0598,34.5885,-0.0568,-0.1145,-0.103,335.0469
16:57:35:719,0.6298,3.5644,9.2657,34.3547,-0.0728,-0.1806,-0.1091,335.0156
16:57:35:739,0.6968,3.6865,9.4464,33.6693,-0.0464,-0.1896,-0.0812,335.0781
16:57:35:763,0.7878,3.805,9.6308,33.8327,-0.0169,-0.1752,-0.0673,335.2031
16:57:35:786,0.6944,3.8481,9.778,34.4441,0.0247,-0.1313,-0.0527,335.3438
16:57:35:800,0.7112,3.7978,9.7924,33.2583,0.0614,-0.0591,-0.0085,335.4531
16:57:35:819,0.7555,3.7463,9.8283,34.3312,0.0681,-0.0232,0.0195,335.5469
16:57:35:839,0.88,3.811,9.9624,34.0987,0.0612,-0.0538,0.0299,335.6094
16:57:35:865,0.9422,3.9008,10.2892,32.9112,0.0545,-0.0618,0.0107,335.625
16:57:35:882,0.7339,3.9235,10.5178,32.9715,0.0564,-0.069,-0.0239,335.5938
16:57:35:899,0.5891,4.0995,10.5514,33.0979,0.0471,-0.0882,-0.0295,335.5781
16:57:35:919,0.2731,3.4806,10.4257,31.6165,-0.0273,0.0032,0.0051,335.5938
16:57:35:940,0.2036,2.6809,10.6866,32.3624,-0.1269,0.0831,0.003,335.625
16:57:35:961,0.3389,2.3517,11.1667,32.6736,-0.1,0.0567,-0.0508,335.6562
16:57:35:980,0.6274,2.3421,11.2361,32.9248,0.107,-0.0237,-0.143,335.625
16:57:35:999,0.6501,2.4547,10.5825,32.9248,0.3759,-0.009,-0.2511,335.6406
16:57:36:020,0.1737,2.244,9.4524,35.0311,0.4958,0.1193,-0.3009,335.75
16:57:36:040,-0.3925,1.9279,8.6851,32.3795,0.4028,0.2083,-0.2431,335.9688
16:57:36:062,-0.7601,1.3689,8.6049,33.9334,0.2055,0.2043,-0.1398,336.2969
16:57:36:082,-0.9001,1.0588,9.0406,34.3746,0.0708,0.1172,-0.0276,336.5781
16:57:36:104,-0.5374,1.2851,9.2393,34.929,0.0937,-0.0272,0.0485,336.7812
16:57:36:120,-0.1172,1.6107,8.642,34.2709,0.1674,-0.1425,0.0704,336.8438
16:57:36:140,0.054,1.8573,7.8866,32.883,0.1184,-0.1774,0.0696,336.8281
16:57:36:165,0.218,2.0931,7.7011,35.0572,-0.0169,-0.1957,0.0863,336.7656
16:57:36:182,0.6585,2.5002,7.9381,33.1396,-0.1085,-0.2048,0.0866,336.7031
16:57:36:199,0.9482,2.8054,8.0494,33.7934,-0.1165,-0.1915,0.0176,336.6406
16:57:36:219,0.7675,2.9539,7.8986,32.6687,-0.1247,-0.1656,-0.074,336.5625
16:57:36:240,0.4454,3.0197,7.8208,34.0494,-0.1958,-0.1787,-0.1246,336.5156
16:57:36:266,0.1234,2.8593,8.1512,33.3692,-0.2779,-0.1673,-0.1169,336.5781
16:57:36:283,0.1354,2.7791,8.6001,33.3238,-0.2872,-0.1284,-0.0711,336.625
16:57:36:301,0.1929,2.6151,8.7581,32.4811,-0.2342,-0.0559,-0.0412,336.7969
16:57:36:320,0.2419,2.5804,8.7569,34.8109,-0.1982,-0.0463,-0.0135,336.9531
16:57:36:340,0.6513,2.9431,8.9616,32.8797,-0.1764,-0.0969,-0.0982,337.0781
16:57:36:362,0.2755,2.6055,9.1951,32.5359,-0.1532,-0.102,-0.1613,337.125
16:57:36:380,0.534,2.9706,9.2274,32.564,-0.1034,-0.106,-0.1933,337.1719
16:57:36:399,0.7543,3.2412,8.8874,34.3182,-0.1354,-0.1489,-0.2556,337.3438
16:57:36:420,0.5699,3.4028,9.3088,33.9352,-0.2771,-0.2514,-0.3419,337.5625
16:57:36:440,-0.055,3.1765,10.3778,32.9921,-0.3357,-0.2077,-0.3262,337.8281
16:57:36:469,0.3161,3.2795,11.1487,32.8849,-0.2475,-0.0892,-0.217,338.1875
16:57:36:481,0.7818,3.4399,11.3786,33.1344,-0.0866,-0.1611,-0.1872,338.6094
16:57:36:499,0.886,3.3118,11.2062,34.1172,0.0526,-0.3065,-0.2045,338.9375
16:57:36:519,1.0823,3.0796,10.9823,32.2739,0.1237,-0.4935,-0.2511,339.1719
16:57:36:539,1.3684,3.0999,11.1367,33.5741,0.1741,-0.629,-0.3302,339.4062
16:57:36:568,1.621,3.5692,11.3199,32.21,0.3091,-0.5859,-0.3717,339.6875
16:57:36:586,1.6126,3.3226,10.5454,31.9751,0.4039,-0.2328,-0.3765,340.0625
16:57:36:603,0.8453,2.414,9.7613,31.6095,0.3139,0.0687,-0.4016,340.5156
16:57:36:620,0.0983,1.6191,9.8367,32.5772,0.1403,0.0264,-0.3318,340.9531
16:57:36:641,0.4646,1.7268,10.3155,33.6843,0.0942,-0.273,-0.1944,341.3906
16:57:36:666,1.2283,2.2212,10.3084,33.3733,0.1762,-0.4021,-0.1318,341.8125
16:57:36:686,1.6796,2.2224,9.4189,33.7366,0.2417,-0.2914,-0.1523,342.0938
16:57:36:705,1.1876,1.9639,9.1292,33.4557,0.1597,-0.0802,-0.2159,342.2969
16:57:36:719,0.8872,1.4695,8.9808,35.0449,0.0819,0.0421,-0.188,342.4844
16:57:36:740,0.7339,1.2013,9.0071,33.1692,0.0361,0.0759,-0.1579,342.6875
16:57:36:766,0.8082,1.1558,8.8144,34.0944,0.0457,0.0652,-0.1483,343.0156
16:57:36:782,0.8848,1.3342,8.5043,32.5755,0.0604,0.0719,-0.1909,343.1875
16:57:36:800,0.7256,1.4144,8.2314,32.6641,0.0396,0.1278,-0.246,343.3438
16:57:36:823,0.5077,1.5724,8.3116,33.1239,0.0124,0.163,-0.2551,343.5469
16:57:36:840,0.5364,1.9076,8.3954,32.8805,0.0497,0.1089,-0.233,343.8125
16:57:36:867,0.6513,2.2679,8.2182,32.6248,0.1195,0.1023,-0.2101,344.0625
16:57:36:883,0.6418,2.4439,7.6771,32.985,0.1339,0.1531,-0.1917,344.3125
16:57:36:900,0.5592,2.5109,7.4138,33.1692,0.0183,0.1795,-0.1597,344.5469
16:57:36:921,0.3832,2.5301,7.8759,31.9898,-0.1311,0.1467,-0.1068,344.7344
16:57:36:941,0.461,2.7001,8.4876,32.5071,-0.1775,0.1185,-0.0159,344.8906
16:57:36:966,0.6825,2.8473,8.8647,31.4866,-0.1527,0.1766,0.0621,344.9844
16:57:36:986,0.8932,2.8976,8.9784,33.3029,-0.0973,0.2226,0.0911,345
16:57:37:000,0.8872,2.8114,9.0706,32.3105,-0.055,0.241,0.0869,345
16:57:37:020,1.0607,3.0448,9.3375,31.4747,0.034,0.3065,0.0555,344.7969
16:57:37:040,1.0452,3.2627,9.3195,33.8102,0.0481,0.2802,-0.001,344.6719
16:57:37:065,0.7878,3.3968,9.2489,31.91,0.0188,0.1614,-0.0537,344.5469
16:57:37:161,0.4945,3.4064,9.4034,32.7882,-0.0531,0.085,-0.0596,344.4219
16:57:37:168,0.2838,3.4088,9.9468,33.0937,-0.1151,0.1204,-0.0135,344.4219
16:57:37:169,0.1402,3.4207,10.5717,32.4867,-0.1226,0.1577,0.0517,344.4688
16:57:37:169,0.2395,3.4902,11.1463,33.5409,-0.0656,0.1063,0.0989,344.5156
16:57:37:169,0.6011,3.9882,11.3666,34.3526,0.0566,0.021,0.101,344.5312
16:57:37:180,0.2539,3.131,10.6998,33.9955,0.1229,0.0338,0.1077,344.4531
16:57:37:202,0.2288,2.0919,9.8858,34.1829,0.1102,0.0325,0.1026,344.3281
16:57:37:220,0.4825,1.9567,9.5482,31.7523,0.0596,0.081,-0.0077,344.1562
16:57:37:239,0.4299,2.1602,9.4883,34.0553,0.0124,0.1736,-0.1792,344.0156
16:57:37:258,-0.2357,2.1111,9.1759,32.5071,-0.0741,0.1912,-0.3115,343.9375
16:57:37:279,-1.1551,1.5796,8.7988,33.1809,-0.2803,0.0661,-0.2964,344.0312
16:57:37:300,-2.035,0.4699,8.9185,33.8156,-0.6022,-0.1955,-0.1616,344.2969
16:57:37:319,-2.1427,-0.2137,10.2281,33.5845,-0.8627,-0.3745,0.0344,344.6406
16:57:37:340,-1.3275,0.0976,11.7257,34.2034,-0.7926,-0.4075,0.1846,344.9219
16:57:37:365,-0.4871,0.6578,11.9017,32.3132,-0.3937,-0.367,0.2027,345.0469
