Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:36:02:493,-2.2451,3.948,9.119,52.0466,-0.0708,-0.3305,0.0693,98.0688
16:36:02:494,-2.0749,3.917,8.672,52.0243,0.0601,-0.4273,0.0672,98.0688
16:36:02:495,-1.809,3.881,8.367,51.8619,0.061,-0.3943,0.0459,98.0688
16:36:02:495,-1.9211,3.9,8.394,51.8336,0.0004,-0.272,0.0406,98.0688
16:36:02:513,-2.024,3.852,8.949,51.7441,-0.0187,-0.2549,0.0778,98.2936
16:36:02:533,-1.845,3.819,9.296,51.5981,0.0824,-0.3072,0.1045,98.671
16:36:02:553,-1.73,3.855,9.21,51.4935,0.2281,-0.2284,0.1301,99.1951
16:36:02:574,-1.584,3.998,8.82,51.3257,0.2952,-0.1081,0.146,99.8625
16:36:02:594,-1.505,4.159,8.549,51.2183,0.2485,-0.0847,0.0917,100.6709
16:36:02:615,-1.737,4.254,8.183,51.2739,0.1686,-0.0283,0.0726,101.617
16:36:02:635,-1.8971,4.3121,8.2121,51.4468,0.0622,-0.0315,0.0896,102.6989
16:36:02:653,-2.003,4.274,8.2361,51.4018,-0.0272,-0.0474,0.1066,103.9101
16:36:02:672,-2.182,4.192,8.394,51.3839,-0.091,-0.007,0.1737,105.2406
16:36:02:694,-2.201,4.101,8.715,51.4411,-0.1198,-0.0389,0.2439,106.6801
16:36:02:714,-2.2181,3.989,8.64,51.4575,-0.0836,-0.0133,0.3248,108.2153
16:36:02:734,-2.036,4.034,8.3651,51.5718,-0.0847,0.0132,0.3897,109.8356
16:36:02:753,-1.77,4.14,8.241,51.5012,-0.1581,-0.0113,0.3652,111.5311
16:36:02:774,-1.926,4.1441,8.1971,51.3001,-0.2252,0.0143,0.3174,113.2906
16:36:02:792,-2.393,4.1321,8.157,51.0872,-0.2784,0.0228,0.3151,115.1087
16:36:02:814,-2.513,4.1111,8.157,50.9358,-0.2964,0.077,0.3886,116.9821
16:36:02:835,-2.4071,3.965,8.219,50.9522,-0.2848,0.1409,0.4184,118.9014
16:36:02:851,-2.46,3.7781,8.229,51.1781,-0.2901,0.1345,0.4184,120.8532
16:36:02:872,-2.6591,3.7211,8.312,51.1714,-0.3146,0.1165,0.4493,122.8288
16:36:02:895,-2.7881,3.773,8.384,51.1162,-0.2784,0.2559,0.5419,124.8212
16:36:02:915,-2.7041,3.917,8.466,50.8926,-0.1837,0.3442,0.6142,126.8216
16:36:02:932,-2.4431,4.034,8.3891,50.5355,-0.091,0.2878,0.5897,128.8198
16:36:02:955,-2.1439,4.1179,8.264,50.4414,-0.1081,0.1473,0.4898,130.8083
16:36:02:974,-1.9241,4.092,8.3321,50.4888,-0.2625,0.0473,0.3567,132.7823
16:36:02:993,-2.007,4.053,8.6741,50.2345,-0.4689,0.0377,0.263,134.7377
16:36:03:012,-2.13,3.9911,9.047,50.1216,-0.6211,0.1462,0.2397,136.673
16:36:03:037,-2.256,4.07,9.5381,50.1454,-0.6476,0.3612,0.2812,138.585
16:36:03:055,-2.352,4.235,9.9911,50.01,-0.505,0.4654,0.3205,140.4692
16:36:03:072,-2.508,4.391,9.9281,50.0553,-0.221,0.4048,0.3492,142.3216
16:36:03:095,-2.403,4.4891,9.383,50.0556,0.0664,0.2633,0.3737,144.1421
16:36:03:112,-2.2129,4.647,8.7191,49.8324,0.2036,0.0824,0.3589,145.9314
16:36:03:134,-2.07,4.707,8.19,49.5437,0.176,-0.0219,0.3142,147.6893
16:36:03:152,-2.015,4.652,8.154,49.2314,0.043,-0.0102,0.2619,149.4162
16:36:03:172,-2.0981,4.535,8.631,49.0878,-0.0858,0.0015,0.2237,151.1119
16:36:03:191,-2.127,4.4291,9.2321,49.0501,-0.0986,-0.0198,0.2141,152.7764
16:36:03:212,-2.156,4.4411,9.641,49.0596,0.0143,-0.0389,0.212,154.4093
16:36:03:231,-2.165,4.503,9.665,49.2603,0.1834,-0.0252,0.213,156.0103
16:36:03:254,-2.048,4.501,9.605,49.3693,0.3143,-0.1155,0.1757,157.58
16:36:03:273,-1.794,4.451,9.545,49.2205,0.359,-0.254,0.1077,159.1191
16:36:03:291,-1.691,4.412,9.6791,49.3489,0.3134,-0.3241,0.0311,160.627
16:36:03:312,-1.6991,4.305,10.0031,49.2727,0.2505,-0.3039,-0.003,162.1031
16:36:03:333,-1.6241,4.1179,9.9281,49.232,0.2431,-0.1974,-0.0243,163.5475
16:36:03:351,-1.3181,3.675,9.7301,49.1505,0.1558,-0.3487,-0.12,164.959
16:36:03:371,-1.1651,3.357,10.2521,48.9668,-0.1624,-0.7743,-0.2339,166.3364
16:36:03:393,-0.825,2.993,11.4821,48.7376,-0.4253,-0.8712,-0.1946,167.6804
