Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:45:57:422,-0.7233,2.4521,9.0367,37.9935,0.2055,-0.7591,-0.1576,-70.2458
16:45:57:442,-0.4344,2.3572,8.9658,37.6963,0.1608,-0.8815,-0.2576,-70.2458
16:45:57:463,-0.1321,2.1146,9.1998,38.1054,0.1139,-0.9284,-0.4578,-70.2458
16:45:57:483,-0.1647,2.081,9.3496,38.0578,0.1757,-0.7783,-0.6548,-70.2458
16:45:57:503,-0.2422,1.8471,9.2965,37.8712,0.2598,-0.6803,-0.6516,-70.2458
16:45:57:523,-0.4705,1.8277,8.9732,37.8522,0.3599,-0.5941,-0.5376,-70.2458
16:45:57:543,-0.598,2.2542,8.7343,37.9334,0.412,-0.5557,-0.3407,-70.1428
16:45:57:563,-0.4363,2.7807,8.4071,37.6254,0.3822,-0.4802,-0.1363,-70.032
16:45:57:583,-0.1211,2.9969,8.2347,37.41,0.2875,-0.2545,-0.0437,-69.9195
16:45:57:603,0.1562,3.0294,8.0598,37.4459,0.1352,0.0671,-0.0586,-69.807
16:45:57:623,0.2612,3.0949,7.905,37.3525,-0.0958,0.3673,-0.1097,-69.6946
16:45:57:643,0.0734,2.8049,7.9075,37.2266,-0.4216,0.5281,-0.181,-69.5819
16:45:57:666,-0.3082,2.6378,8.3478,37.2921,-0.7761,0.4855,-0.1789,-69.4697
16:45:57:683,-0.3726,2.3263,9.4699,37.4075,-0.9784,0.4291,-0.1916,-69.3588
16:45:57:703,-0.2888,2.4429,11.0147,37.3955,-0.889,0.3205,-0.3183,-69.2463
16:45:57:723,-0.4448,2.4117,11.6794,37.605,-0.5366,0.4205,-0.445,-69.1255
16:45:57:742,-0.6939,2.4562,11.8403,37.6761,-0.1075,0.7123,-0.4684,-68.9895
16:45:57:765,-1.2692,3.0673,12.0667,37.9706,0.2321,0.7272,-0.3258,-68.8402
16:45:57:783,-1.8428,3.4048,11.9629,38.1703,0.3002,0.1416,-0.0958,-68.6886
16:45:57:803,-1.7254,3.4413,11.6014,38.0689,0.2374,-0.2268,0.0383,-68.5413
16:45:57:822,-1.1396,3.1386,11.2993,37.7844,0.247,0.1054,0.148,-68.3975
16:45:57:842,-0.3936,2.4796,10.6329,37.725,0.2055,0.7378,0.2417,-68.2592
16:45:57:864,0.0407,1.5129,10.5655,37.7438,-0.0649,0.7676,0.1735,-68.134
16:45:57:883,-0.1833,0.9785,10.5528,37.6913,-0.2236,0.5792,0.0373,-68.0202
16:45:57:902,-0.5429,0.6805,10.4034,37.5889,-0.0511,0.4972,0.0713,-67.912
16:45:57:923,-0.7638,0.4548,9.7416,37.4273,0.3024,0.3694,0.2204,-67.8098
16:45:57:942,-0.5682,0.3882,9.1713,37.2417,0.5792,-0.0096,0.2747,-67.7179
16:45:57:964,-0.1472,0.6528,8.7755,37.1544,0.5195,-0.7644,0.1491,-67.7179
16:45:57:983,0.4229,0.876,8.561,37.1177,0.2917,-1.1732,-0.0149,-67.7179
16:45:58:003,0.7648,1.0799,8.7021,37.1457,0.1224,-1.0764,-0.131,-67.7179
16:45:58:022,0.8595,1.4276,8.6664,36.9711,0.0607,-0.7506,-0.2342,-67.7179
16:45:58:042,0.622,1.8104,8.4872,36.6542,0.0681,-0.4514,-0.3705,-67.6222
16:45:58:063,0.2401,2.1979,8.0568,36.567,0.0841,-0.1927,-0.4961,-67.5126
16:45:58:083,-0.1337,2.3986,7.6407,36.448,0.0266,0.0224,-0.5483,-67.3864
16:45:58:103,-0.3988,2.4129,7.5603,36.097,-0.0617,0.1341,-0.4791,-67.2447
16:45:58:122,-0.4303,2.5168,7.5873,36.2689,-0.0745,0.3929,-0.2704,-67.0907
16:45:58:142,-0.2772,2.7093,7.8917,36.4566,-0.0458,0.461,-0.0224,-66.9342
