Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:39:29:707,-0.747,3.98,8.777,45.7635,-0.052,0.0632,0.0675,-77.912
16:39:29:728,-0.905,4.0001,8.882,46.5685,-0.0681,0.0397,0.0824,-77.912
16:39:29:749,-0.7991,3.887,9.167,46.5685,-0.034,0.0312,0.0877,-77.912
16:39:29:768,-0.57,3.8771,9.231,45.7635,0.0331,0.028,0.0675,-77.912
16:39:29:788,-0.392,3.882,9.1121,45.7635,0.0789,0.0345,0.0366,-77.912
16:39:29:808,-0.309,3.9041,8.8481,45.7635,0.08,0.0142,0.0067,-77.912
16:39:29:828,-0.354,3.9761,8.5751,45.7635,0.0331,-0.0027,-0.0103,-77.912
16:39:29:848,-0.522,3.98,8.5181,45.7635,-0.0297,0.0078,0.011,-77.912
16:39:29:868,-0.5411,4.002,8.76,46.8858,-0.0616,0.0323,0.0388,-77.912
16:39:29:888,-0.45,3.995,8.9801,46.5685,-0.0468,0.0291,0.044,-77.912
16:39:29:907,-0.369,3.9401,9.114,47.5088,-0.0446,-0.0135,0.0291,-77.912
16:39:29:928,-0.431,3.932,9.0851,46.8858,-0.036,-0.0274,0.0238,-77.912
16:39:29:948,-0.4691,3.954,8.901,45.7635,-0.0318,-0.0198,0.0249,-77.912
16:39:29:968,-0.443,3.971,8.736,46.5685,-0.0477,-0.0038,0.0291,-77.912
16:39:29:987,-0.395,3.8801,8.903,46.5685,-0.0648,-0.0305,0.0408,-77.912
16:39:30:007,-0.318,3.7961,8.954,46.5685,-0.0638,-0.0529,0.0525,-77.912
16:39:30:027,-0.1991,3.7361,8.894,46.8858,-0.0648,-0.0476,0.061,-77.912
16:39:30:047,-0.084,3.5951,8.8721,46.5685,-0.0562,-0.0252,0.0419,-77.912
16:39:30:067,-0.165,3.552,8.8481,46.5685,-0.0349,-0.0188,0.0345,-77.912
16:39:30:087,-0.258,3.801,8.793,46.5685,-0.0297,-0.038,0.0664,-77.912
16:39:30:107,-0.1361,4.2341,8.5661,46.5685,-0.0829,-0.0422,0.0984,-77.912
16:39:30:127,-0.021,4.301,8.511,46.5685,-0.1628,-0.0454,0.0877,-77.912
16:39:30:147,0.272,3.971,8.858,46.5685,-0.2214,-0.1221,0.026,-77.912
16:39:30:167,0.588,3.93,9.296,46.5685,-0.1639,-0.1221,-0.0667,-77.912
16:39:30:187,0.665,4.0189,9.521,45.9593,-0.0403,-0.039,-0.0869,-77.912
16:39:30:207,0.071,4.311,9.2201,46.2637,0.0704,0.0792,0.0058,-77.912
16:39:30:227,-0.1031,4.7441,8.7221,46.5685,0.0385,0.0781,0.0888,-77.912
16:39:30:247,0.3701,4.9069,8.487,46.5685,-0.1031,-0.0018,0.0377,-77.912
16:39:30:267,0.617,4.751,8.621,46.5685,-0.2108,-0.0231,-0.071,-77.912
16:39:30:287,0.318,4.5881,9.1481,46.2637,-0.1821,0.0142,-0.1136,-77.912
16:39:30:307,0.1451,4.296,9.4541,46.2637,-0.051,0.0696,-0.1158,-77.912
16:39:30:327,0.026,4.098,9.1721,46.5685,0.062,0.1314,-0.1019,-77.912
16:39:30:347,0.047,4.091,8.408,45.4528,0.0481,0.2443,-0.0954,-77.912
16:39:30:367,0.119,4.035,7.9361,46.2637,-0.0829,0.2986,-0.1125,-77.912
16:39:30:387,-0.0641,4.095,7.9391,46.8821,-0.1958,0.2688,-0.1019,-77.912
16:39:30:407,-0.132,4.1021,8.216,46.8821,-0.2086,0.1783,-0.0891,-77.912
16:39:30:427,0.011,4.026,8.499,46.5933,-0.1469,0.0132,-0.1286,-77.912
16:39:30:447,0.0401,4.086,8.4611,46.8821,-0.0903,-0.0806,-0.169,-77.912
16:39:30:468,-0.036,4.181,8.19,46.6135,-0.1372,-0.0593,-0.1679,-77.912
