Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:53:55:435,0.449,3.5351,7.613,49.4835,0.1716,0.1761,-0.2307,-97.7273
16:53:55:454,0.3971,3.621,7.587,50.0386,0.0033,0.1622,-0.2617,-97.7273
16:53:55:474,0.1961,3.7271,8.075,50.0386,-0.1255,0.1037,-0.2563,-97.7273
16:53:55:494,0.09,3.7151,8.489,50.0386,-0.1915,0.0047,-0.2051,-97.7273
16:53:55:514,0.078,3.609,8.844,49.6811,-0.2449,-0.0561,-0.1402,-97.7273
16:53:55:534,0.138,3.557,9.263,49.6811,-0.247,-0.0487,-0.088,-97.7273
16:53:55:554,0.1001,3.504,9.354,49.6811,-0.198,-0.0092,-0.0624,-97.7273
16:53:55:575,0.0521,3.576,9.339,49.3347,-0.1617,0.0249,-0.0487,-97.7273
16:53:55:594,0.0971,3.624,9.3221,49.3347,-0.1138,0.0217,-0.0582,-97.7273
16:53:55:614,0.1361,3.662,9.069,49.3347,-0.051,-0.0177,-0.104,-97.7273
16:53:55:636,0.081,3.786,8.6861,49.3347,-0.0371,-0.0476,-0.1338,-97.7273
16:53:55:655,0.035,3.9281,8.5129,50.2458,-0.0894,-0.0348,-0.1275,-97.7273
16:53:55:675,0.0641,3.995,8.808,49.3324,-0.1479,0.0227,-0.1147,-97.7273
16:53:55:694,-0.045,3.966,9.114,49.3243,-0.1479,0.0451,-0.0954,-97.7273
16:53:55:714,0.0521,3.8801,9.246,49.8941,-0.1224,0.0516,-0.0806,-97.7273
16:53:55:736,0.14,3.842,9.375,49.8942,-0.1022,0.0494,-0.0859,-97.7273
16:53:55:755,0.095,3.882,9.495,49.5754,-0.0733,0.0238,-0.0848,-97.7273
16:53:55:774,0.081,3.909,9.4571,49.8941,-0.0318,0.0047,-0.0763,-97.7273
16:53:55:794,0.155,3.8201,9.351,49.5754,0.0044,0.0078,-0.07,-97.7273
16:53:55:814,0.191,3.815,9.26,49.5754,0.0428,0.0355,-0.0785,-97.7273
16:53:55:835,0.1091,3.839,9.066,49.5754,0.0982,0.0525,-0.0987,-97.7273
16:53:55:854,-0.026,3.894,8.741,49.5754,0.1216,0.0814,-0.1232,-97.7273
16:53:55:874,-0.1151,4.146,8.5901,49.5754,0.0982,0.14,-0.1295,-97.7273
16:53:55:894,-0.342,4.3181,8.6621,49.5544,0.0502,0.173,-0.1264,-97.7273
16:53:55:914,-0.618,4.241,8.9351,50.1667,-0.0616,0.1463,-0.0965,-97.7273
16:53:55:936,-0.596,3.911,9.65,50.1743,-0.1702,0.1133,-0.038,-97.7273
16:53:55:954,-0.407,3.789,10.362,49.5647,-0.1437,0.1079,-0.0103,-97.6367
16:53:55:974,-0.234,4.0691,10.4021,50.1557,0.0544,0.1144,-0.0209,-97.546
16:53:55:994,-0.17,4.0519,9.38,50.1535,0.2409,0.0696,-0.0539,-97.546
16:53:56:014,-0.1031,3.885,8.552,50.1459,0.1727,0.0451,-0.0667,-97.455
16:53:56:035,0.0971,3.731,8.643,49.3465,-0.003,0.0814,-0.0785,-97.455
16:53:56:054,0.126,3.4421,9.2531,49.3465,-0.1085,0.0738,-0.1115,-97.3633
16:53:56:074,0.1361,3.183,9.662,49.3465,-0.132,0.059,-0.1477,-97.2723
16:53:56:094,0.207,3.1781,9.593,49.0478,-0.0434,0.0579,-0.1924,-97.1811
16:53:56:114,0.081,3.272,9.047,49.0478,0.0683,0.0516,-0.2511,-97.0885
16:53:56:135,-0.1721,3.399,8.516,49.3482,0.0715,0.0483,-0.2702,-96.9931
16:53:56:154,-0.378,3.3581,8.5129,49.0178,0.014,0.0846,-0.2596,-96.8935
16:53:56:174,-0.536,3.164,8.7889,49.661,-0.0126,0.1059,-0.2478,-96.7888
16:53:56:194,-0.5741,2.9891,8.882,49.0178,-0.0232,0.0568,-0.2489,-96.6786
16:53:56:214,-0.584,2.9321,8.865,49.6495,-0.0371,-0.0146,-0.2585,-96.5626
16:53:56:235,-0.3851,2.972,8.8481,49.6421,-0.0638,-0.0337,-0.2734,-96.4408
16:53:56:254,-0.345,2.9411,9.023,50.1612,-0.1235,-0.038,-0.2969,-96.3132
16:53:56:274,-0.5171,2.8691,9.528,49.3343,-0.1958,-0.0572,-0.2776,-96.1798
16:53:56:294,-0.641,2.8721,10.151,49.8704,-0.2065,-0.0294,-0.2179,-96.0404
16:53:56:313,-0.7991,2.984,10.517,49.8704,-0.0989,0.0164,-0.1679,-95.8959
16:53:56:336,-0.981,3.1091,10.074,49.6992,0.0704,0.0238,-0.1243,-95.7475
16:53:56:353,-1.075,3.1301,9.203,49.0569,0.1258,-0.007,-0.0954,-95.5965
16:53:56:374,-1.017,3.099,8.757,49.8636,0.0459,-0.0135,-0.0795,-95.444
16:53:56:394,-0.888,3.0491,8.762,49.8636,-0.0468,0.011,-0.105,-95.2907
16:53:56:413,-0.974,3.1061,9.026,49.6855,-0.0914,0.0462,-0.1456,-95.1373
16:53:56:436,-1.0031,3.095,9.275,49.6855,-0.1053,0.0345,-0.1743,-94.9834
16:53:56:453,-0.974,3.1211,9.4181,50.4709,-0.1031,-0.0188,-0.1881,-94.8286
16:53:56:473,-1.0031,3.243,9.354,50.2261,-0.069,-0.0678,-0.1818,-94.6722
16:53:56:494,-1.0721,3.456,9.054,50.2261,-0.0126,-0.0593,-0.1371,-94.5138
16:53:56:513,-0.969,3.6431,8.6899,50.2196,0.0098,-0.0188,-0.0859,-94.3535
16:53:56:536,-1.008,3.6761,8.508,50.2196,-0.0169,-0.0007,-0.0689,-94.1923
16:53:56:553,-1.02,3.645,8.528,50.2196,-0.0584,-0.039,-0.0742,-94.0313
16:53:56:573,-1.0481,3.566,8.585,50.2196,-0.0723,-0.0763,-0.0976,-93.8713
16:53:56:594,-1.0151,3.609,8.5301,51.0478,-0.0808,-0.1082,-0.1125,-93.7125
16:53:56:613,-0.989,3.683,8.544,51.0478,-0.0968,-0.1264,-0.1158,-93.5545
16:53:56:633,-0.993,3.722,8.6021,50.2144,-0.1074,-0.1371,-0.1072,-93.3972
16:53:56:653,-0.9461,3.774,8.6111,49.9572,-0.1107,-0.1402,-0.1008,-93.2405
16:53:56:673,-0.953,3.849,8.607,49.3206,-0.1202,-0.1338,-0.0934,-93.0845
16:53:56:694,-1.0271,3.93,8.7671,50.7823,-0.1266,-0.1158,-0.0795,-92.9294
16:53:56:713,-1.1231,4.021,8.903,49.3029,-0.0894,-0.0945,-0.0539,-92.7755
16:53:56:733,-1.127,4.076,8.846,50.1445,-0.0104,-0.072,-0.0348,-92.6231
16:53:56:753,-1.075,4.095,8.654,50.1445,0.0374,-0.1062,-0.0348,-92.4727
16:53:56:773,-0.972,4.1891,8.444,50.1445,0.0374,-0.1616,-0.0561,-92.3247
16:53:56:793,-0.881,4.3421,8.453,49.9067,0.014,-0.2094,-0.07,-92.179
16:53:56:813,-0.807,4.3991,8.652,49.8953,-0.0084,-0.217,-0.0689,-92.0354
16:53:56:833,-0.831,4.3511,8.882,50.1309,0.0076,-0.1754,-0.0667,-91.8935
