Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:21:32:615,0.428,3.4271,9.5141,45.7799,-0.0766,-0.0795,-0.2148,-90.7661
17:21:32:633,0.219,3.291,9.605,45.7799,-0.0147,-0.0539,-0.2426,-90.7661
17:21:32:653,0.009,3.257,9.5141,45.7799,0.1429,-0.0241,-0.2287,-90.7661
17:21:32:674,-0.182,3.375,9.069,45.78,0.2537,-0.0038,-0.2051,-90.7661
17:21:32:693,-0.225,3.4631,8.676,45.7799,0.2313,-0.006,-0.1935,-90.7661
17:21:32:715,-0.191,3.561,8.564,45.7799,0.1258,-0.0422,-0.1988,-90.7661
17:21:32:733,-0.12,3.5831,8.712,45.7799,0.014,-0.0976,-0.2116,-90.7661
17:21:32:753,-0.084,3.669,8.844,46.4097,-0.0425,-0.1381,-0.2179,-90.7661
17:21:32:773,-0.024,3.6881,8.942,45.7799,-0.0456,-0.153,-0.1957,-90.7661
17:21:32:793,0.021,3.614,8.994,45.737,-0.0318,-0.1434,-0.1605,-90.7661
17:21:32:815,0.071,3.54,9.224,45.7552,-0.0553,-0.1519,-0.1349,-90.7661
17:21:32:833,0.114,3.516,9.48,45.5225,-0.0829,-0.1764,-0.1349,-90.7661
17:21:32:853,0.1211,3.5591,9.6101,45.8163,-0.0573,-0.1701,-0.1508,-90.7661
17:21:32:873,0.114,3.624,9.399,45.8473,0.0044,-0.1243,-0.1647,-90.7661
17:21:32:893,0.138,3.6881,9.081,45.56,0.0524,-0.0667,-0.169,-90.7661
17:21:32:913,0.093,3.734,8.93,46.3985,0.0578,-0.0444,-0.1584,-90.7661
17:21:32:933,0.066,3.669,8.961,46.406,0.0322,-0.0529,-0.1391,-90.6714
17:21:32:953,0.0611,3.65,9.078,44.9415,0.0322,-0.0359,-0.12,-90.5741
17:21:32:973,-0.0311,3.672,9.0401,45.5537,0.0661,0.0067,-0.103,-90.4744
17:21:32:993,-0.0311,3.6161,8.9471,46.4009,0.0886,0.0408,-0.0869,-90.3727
17:21:33:013,-0.002,3.6191,9.0041,45.5662,0.1035,0.0483,-0.0785,-90.2695
17:21:33:033,0.078,3.7151,8.966,45.5662,0.1291,0.0803,-0.0826,-90.1652
17:21:33:052,0.0521,3.7481,8.949,44.7892,0.08,0.0771,-0.088,-90.0603
17:21:33:073,0.093,3.815,8.8841,46.3822,-0.0434,0.0184,-0.0891,-89.9555
17:21:33:093,0.0971,3.777,9.133,46.402,-0.1415,-0.0368,-0.0837,-89.8508
17:21:33:113,0.114,3.705,9.4661,46.2258,-0.1235,-0.039,-0.0752,-89.7464
17:21:33:133,0.0611,3.6521,9.521,46.2317,0.0129,0.0089,-0.0742,-89.6428
17:21:33:152,-0.0641,3.6761,9.1639,45.833,0.1238,0.0525,-0.0646,-89.5399
17:21:33:173,-0.2539,3.681,8.765,46.4406,0.1238,0.0675,-0.0433,-89.4376
17:21:33:192,-0.2441,3.681,8.7,46.4468,0.0535,0.061,-0.0081,-89.3355
17:21:33:212,-0.191,3.645,8.906,45.3666,-0.0169,0.0142,0.0058,-89.2342
17:21:33:232,-0.158,3.65,8.9831,46.2807,-0.0349,-0.0326,0.01,-89.1358
