File_Name,Mid_Time,Anchor_Info,Global_Anchor_ID,S_lte,S_meg,S_signal
20240523_1954_merged.csv,00:02:54,"(8490,8890)",6,0.598038,0.83449,0.842961
20240523_1954_merged.csv,00:03:34,"(10507,10907)",9,0.597319,0.789926,0.812931
20230923_2054_merged.csv,00:00:48,"(2212,2612)",34,0.767465,0.713536,0.785608
20230923_2054_merged.csv,00:01:16,"(3582,3982)",7,0.90666,0.829402,0.879363
20230923_2054_merged.csv,00:02:06,"(6088,6488)",9,0.819542,0.778234,0.834135
20230923_2054_merged.csv,00:02:51,"(8354,8754)",6,0.800176,0.683358,0.764912
20230923_2054_merged.csv,00:04:00,"(11796,12196)",0,0.600705,0.81015,0.823278
20230923_2048_merged.csv,00:00:48,"(2205,2605)",2,0.662307,0.753947,0.805274
20230923_2048_merged.csv,00:01:16,"(3580,3980)",2,0.668458,0.746745,0.801801
20230923_2048_merged.csv,00:01:44,"(4982,5382)",11,0.792238,0.784207,0.831861
20230923_2048_merged.csv,00:02:06,"(6106,6506)",9,0.795331,0.800539,0.842173
20230923_2048_merged.csv,00:02:50,"(8289,8689)",6,0.811413,0.754965,0.818373
20230923_2048_merged.csv,00:03:13,"(9446,9846)",11,0.687766,0.76368,0.813568
20230923_2048_merged.csv,00:03:59,"(11766,12166)",18,0.546256,0.768594,0.760581
20240523_1959_merged.csv,00:00:40,"(1815,2215)",6,0.811413,0.843161,0.872748
20240523_1959_merged.csv,00:01:09,"(3236,3636)",7,0.910425,0.827151,0.877538
20240523_1959_merged.csv,00:01:57,"(5666,6066)",5,0.813835,0.833171,0.862007
20240523_1959_merged.csv,00:03:46,"(11100,11500)",0,0.618367,0.812007,0.829223
