Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
16:40:46:203,338,-82,466,,456,,467,,,
16:40:48:240,338,-82,466,,456,,467,,,
16:40:50:196,338,-82,466,,456,,467,,,
16:40:52:187,338,-82,466,,456,,467,,,
16:40:54:186,338,-82,466,,456,,467,,,
16:40:56:186,338,-82,466,,456,,467,,,
16:40:58:185,338,-82,466,,456,,467,,,
16:41:00:183,338,-82,466,,456,,467,,,
16:41:02:182,338,-82,466,,456,,467,,,
16:41:04:182,338,-82,466,,456,,467,,,
16:41:06:180,338,-82,466,,456,,467,,,
16:41:08:179,338,-82,466,,456,,467,,,
16:41:10:179,338,-82,466,,456,,467,,,
16:41:12:175,338,-82,466,,456,,467,,,
16:41:14:175,338,-82,466,,456,,467,,,
16:41:16:177,338,-82,466,,456,,467,,,
16:41:18:172,338,-82,466,,456,,467,,,
16:41:20:172,338,-82,466,,456,,467,,,
16:41:22:174,338,-82,466,,456,,467,,,
16:41:24:169,338,-82,466,,456,,467,,,
16:41:26:170,338,-82,466,,456,,467,,,
16:41:28:169,338,-82,466,,456,,467,,,
16:41:30:170,338,-82,466,,456,,467,,,
16:41:32:166,338,-82,466,,456,,467,,,
16:41:34:164,338,-82,466,,456,,467,,,
16:41:36:163,338,-82,466,,456,,467,,,
16:41:38:163,338,-82,466,,456,,467,,,
16:41:40:162,338,-82,466,,456,,467,,,
16:41:42:164,338,-82,466,,456,,467,,,
16:41:44:159,338,-82,466,,456,,467,,,
16:41:46:158,338,-82,466,,456,,467,,,
16:41:48:159,338,-82,466,,456,,467,,,
16:41:50:155,338,-82,466,,456,,467,,,
16:41:52:155,338,-82,466,,456,,467,,,
16:41:54:154,338,-82,466,,456,,467,,,
16:41:56:153,338,-82,466,,456,,467,,,
16:41:58:152,338,-82,466,,456,,467,,,
16:42:00:150,338,-82,466,,456,,467,,,
16:42:02:151,338,-82,466,,456,,467,,,
16:42:04:150,338,-82,466,,456,,467,,,
16:42:06:149,338,-82,466,,456,,467,,,
