Time,Cell_Type,Cell_ID,Cell_RSSI,WiFi_MAC,WiFi_ID,WiFi_RSSI
20250413_19:15,"['Lte', 'Lte', 'Lte']","[473, 178, 172]","[-67, -133, -125]",[],[],[]
20250413_19:15,"['Lte', 'Lte', 'Lte']","[473, 178, 172]","[-72, -133, -125]",[],[],[]
20250413_19:15,"['Lte', 'Lte', 'Lte']","[473, 178, 172]","[-70, -133, -125]",[],[],[]
20250413_19:15,"['Lte', 'Lte', 'Lte']","[473, 228, 178]","[-69, -95, -116]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-68, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-71, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-62, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-62, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-61, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-60, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-55, -115]",[],[],[]
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-66, -115]","[bc:9b:5e:fc:58:c1, 10:bb:f3:84:25:d4, bc:9b:5e:fc:58:bf, c0:49:43:b2:a9:e0, b8:4d:43:3d:79:ee, 02:0a:f5:8d:03:48, c0:49:43:b2:a9:e1, c2:49:43:b2:a9:e1, c0:49:43:f1:59:83, 10:bb:f3:72:55:9a, 62:72:54:d1:bd:31, ec:23:7b:c9:d9:65, aa:02:db:b7:55:b6, 12:e8:a7:b8:b2:ae, 72:2b:41:b7:da:67, 70:fd:45:4a:d7:70, 70:fd:45:4a:d7:73, 70:fd:45:4a:d7:72, 70:fd:45:4a:d7:71]","[芒果Mango, 360行车记录仪M320Pro-E95B, 芒果Mango, LTE-WiFi_5A1D, 360DashCam-06B8, DIRECT-东风风神-100461, LTE-WiFi_5A1D_5G, , LTE-WiFi_5A1D_5G, SLD-559a, A5L-23-B17C3, MUJOSH, , DIRECT-BMW 06785, DIRECT-D0-问界M7, Livat WiFi, livestream, camera, ]","[-66, -67, -69, -72, -74, -74, -79, -80, -80, -82, -82, -84, -85, -86, -87, -90, -91, -92, -92]"
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-69, -115]","[02:0a:f5:8d:03:48, c0:49:43:f1:59:82, 24:69:68:f0:0d:88, 10:bb:f3:84:25:d4, 10:bb:f3:72:55:9a, bc:9b:5e:fc:58:c1, c0:49:43:b2:a9:e1, c2:49:43:b2:a9:e1]","[DIRECT-东风风神-100461, LTE-WiFi_5A1D, 艾力斯特, 360行车记录仪M320Pro-E95B, SLD-559a, 芒果Mango, LTE-WiFi_5A1D_5G, ]","[-66, -73, -75, -77, -79, -81, -87, -88]"
20250413_19:15,"['Lte', 'Lte']","[473, 178]","[-70, -115]","[02:0a:f5:8d:03:48, c0:49:43:b2:a9:e0, 7c:b5:9b:17:0a:70, bc:9b:5e:fc:58:bf, 10:bb:f3:72:55:9a, bc:9b:5e:fc:58:c1, 10:bb:f3:84:25:d4, 46:59:43:34:0b:de, 44:59:43:14:0b:de]","[DIRECT-东风风神-100461, LTE-WiFi_5A1D, , 芒果Mango, SLD-559a, 芒果Mango, 360行车记录仪M320Pro-E95B, , HS]","[-71, -73, -75, -80, -83, -84, -84, -89, -92]"
20250413_19:16,"['Lte', 'Lte']","[473, 178]","[-69, -115]","[02:0a:f5:8d:03:48, 24:69:68:f0:0d:88, d0:fa:1d:5b:5c:e9, 10:bb:f3:84:25:d4, 10:bb:f3:72:55:9a, 14:51:7e:5e:26:f9]","[DIRECT-东风风神-100461, 艾力斯特, 360行车记录仪-5CE9, 360行车记录仪M320Pro-E95B, SLD-559a, ]","[-69, -71, -73, -81, -83, -92]"
20250413_19:16,"['Lte', 'Lte']","[473, 178]","[-65, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte']","[473, 178]","[-66, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte']","[473, 178]","[-72, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-71, -87, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-74, -86, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-78, -81, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-78, -91, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-74, -76, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-79, -87, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-78, -81, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-79, -86, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-76, -91, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-79, -96, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-78, -95, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-73, -94, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-74, -85, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte']","[473, 283, 178]","[-73, -87, -115]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 337, 172, 171, 176]","[-72, -92, -91, -108, -124, -138]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-74, -92, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-72, -97, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-67, -93, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-64, -95, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-65, -89, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-59, -85, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-53, -85, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-57, -85, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 283, 172, 171, 176, 176]","[-62, -85, -106, -119, -118, -134]",[],[],[]
20250413_19:16,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 172, 171, 176, 176]","[-63, -106, -119, -118, -134]",[],[],[]
20250413_19:17,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 172, 171, 176, 176]","[-61, -106, -119, -118, -134]",[],[],[]
