Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:17:18:020,-2.3666,0.8482,9.0059,52.4213,-0.1181,-1.509,0.0389,187.4219
19:17:18:030,-1.9248,1.1821,9.3064,51.3522,-0.0621,-1.75,0.0496,187.4219
19:17:18:054,-1.3011,1.2863,10.2138,51.5984,0.0023,-1.955,-0.0684,187.4219
19:17:18:066,-0.4967,1.1271,10.7956,50.2176,0.0311,-1.4541,-0.2346,203.875
19:17:18:085,-0.7625,1.157,10.8566,51.1238,0.0819,-1.0064,-0.3842,203.9531
19:17:18:105,-0.7385,1.1307,10.8231,50.7631,0.1911,-0.7422,-0.4681,204.2188
19:17:18:136,-0.7253,1.1869,10.8004,50.9479,0.3397,-0.706,-0.5129,204.6406
19:17:18:152,-0.8989,1.1618,10.6495,51.348,0.4971,-0.6549,-0.5043,205.1562
19:17:18:169,-0.9731,1.2504,10.2162,50.7921,0.6217,-0.4101,-0.4311,205.7812
19:17:18:184,-0.8905,1.3414,9.5638,51.0676,0.6457,-0.0714,-0.344,206.4375
19:17:18:204,-0.8726,1.503,8.715,49.6417,0.5211,0.1151,-0.2596,207.0156
19:17:18:232,-1.0246,1.6789,8.2015,51.9183,0.2633,0.0248,-0.1909,207.7031
19:17:18:248,-1.0378,1.6454,8.6121,51.4497,-0.0315,-0.1598,-0.1267,208.0156
19:17:18:267,-0.8247,1.4682,9.4584,50.2016,-0.2246,-0.179,-0.0575,208.2344
19:17:18:284,-0.5242,1.3833,10.0019,51.2674,-0.2456,-0.0903,-0.0237,208.3906
19:17:18:303,-0.4416,1.4168,10.0618,51.6464,-0.1546,0.0093,-0.0399,208.4531
19:17:18:333,-0.4392,1.4383,9.8128,50.4528,-0.0326,0.0679,-0.0649,208.4688
19:17:18:348,-0.432,1.4587,9.608,50.2177,0.0505,0.0383,-0.0801,208.4844
19:17:18:362,-0.3075,1.5473,9.4548,50.1463,0.0574,-0.0458,-0.0801,208.5469
19:17:18:382,-0.1232,1.5269,9.3148,49.6188,0.018,-0.0272,-0.0825,208.625
