Time,Cell_Type,Cell_ID,Cell_RSSI,WiFi_MAC,WiFi_ID,WiFi_RSSI
20220508_20:27,"[Lte]","[473]","[-91]","[0e:b5:9b:17:0a:70, 7c:b5:9b:17:0a:70, 70:fd:45:4a:d7:70, 1c:68:7e:50:ba:87, 70:fd:45:4a:d7:60, a0:cf:f5:29:a3:16, 44:a1:91:a5:7c:d0, a8:02:db:b2:07:b8, aa:02:db:b2:07:b8, ec:3d:fd:e9:74:fc, a2:cf:f5:19:a3:16, 88:40:33:90:ad:18, 7c:ba:cc:41:b1:d3, 44:a1:91:a5:95:b0, 44:a1:91:a5:79:c0, 5c:e8:83:7e:a4:b0, 7c:ba:cc:01:a6:73, 34:f7:16:12:ef:99, 68:4a:ae:9f:63:30, d4:a1:48:46:ec:c5, 7c:ba:cc:01:b1:d3, a2:cf:f5:19:9a:55, 04:f1:69:08:17:13, 44:a1:91:a5:78:30, 44:a1:91:a5:7c:c0, a0:cf:f5:29:9a:55, 68:4a:ae:9f:7e:90, 44:a1:91:a5:79:d0, 04:f1:69:08:17:10, 68:4a:ae:9f:63:20, 58:41:20:36:72:4a, 04:6b:25:e6:47:f1, 28:2c:b2:2a:ad:64]","[有家便利店, youjia, Livat WiFi, 月芽儿, Livat WiFi, 0, Livat WiFi, SATURDAYMODE, , Runo_HIE974FC, iTV-EVkW, CU_g2gv, TR200-5G-01B1D3, Livat WiFi, Livat WiFi, Livat WiFi, TR200-2.4G-01A673, MINISO, Livat WiFi, HUAWEI-B315-ECC5, TR200-2.4G-01B1D3, iTV-KMLa, , Livat WiFi, Livat WiFi, ChinaNet-KMLa, Livat WiFi, Livat WiFi, JY, Livat WiFi, HELLO MORO, ChinaNet-tfHs, HSWIFI]","[-67, -68, -73, -73, -73, -77, -77, -77, -77, -78, -78, -79, -82, -83, -84, -84, -86, -86, -86, -86, -86, -87, -87, -88, -88, -88, -88, -88, -89, -91, -91, -91, -94]"
20220508_20:27,"[Lte]","[473]","[-83]","[0e:b5:9b:17:0a:70, 7c:b5:9b:17:0a:70, ec:3d:fd:e9:74:fc, 88:40:33:90:ad:18, 70:fd:45:4a:d7:70, a0:cf:f5:29:a3:16, a2:cf:f5:19:a3:16, 1c:68:7e:50:ba:87, 70:fd:45:4a:d7:60, aa:02:db:b2:07:b8, a8:02:db:b2:07:b8, 44:a1:91:a5:95:b0, 44:a1:91:a5:7c:c0, 44:a1:91:a5:7c:d0, 44:a1:91:a5:79:c0, 7c:ba:cc:01:b1:d3, 5c:e8:83:7e:a4:b0, 68:4a:ae:9f:63:20, d4:a1:48:46:ec:c5, 44:a1:91:a5:78:30, 68:4a:ae:9f:63:30, a0:cf:f5:29:9a:55, 68:4a:ae:9f:7e:80, 7c:ba:cc:01:a6:73, 44:a1:91:a5:78:20, aa:02:db:f2:07:b9, 68:4a:ae:9f:7e:90, a8:02:db:b2:07:b9, 70:fd:45:71:14:40, 44:a1:91:a5:95:a0, 70:fd:45:71:14:50, 0a:aa:89:3e:9d:7e]","[有家便利店, youjia, Runo_HIE974FC, CU_g2gv, Livat WiFi, 0, iTV-EVkW, 月芽儿, Livat WiFi, , SATURDAYMODE, Livat WiFi, Livat WiFi, Livat WiFi, Livat WiFi, TR200-2.4G-01B1D3, Livat WiFi, Livat WiFi, HUAWEI-B315-ECC5, Livat WiFi, Livat WiFi, ChinaNet-KMLa, Livat WiFi, TR200-2.4G-01A673, Livat WiFi, , Livat WiFi, SATURDAYMODE, Livat WiFi, Livat WiFi, Livat WiFi, ]","[-67, -68, -71, -73, -74, -74, -74, -76, -76, -77, -79, -79, -81, -81, -83, -83, -84, -86, -86, -87, -87, -89, -89, -90, -90, -90, -90, -90, -91, -92, -92, -92]"
20220508_20:27,"[Lte]","[473]","[-86]","[7c:b5:9b:17:0a:70, 0e:b5:9b:17:0a:70, 88:40:33:90:ad:18, 70:fd:45:4a:d7:70, ec:3d:fd:e9:74:fc, 44:a1:91:a5:7c:d0, 7c:ba:cc:01:a6:73, 5c:e8:83:7e:a4:b0, 7c:ba:cc:01:b1:d3, 7c:ba:cc:41:a6:73, a0:cf:f5:29:a3:16, a2:cf:f5:19:a3:16, 44:a1:91:a5:95:b0, 1c:68:7e:50:ba:87, a8:02:db:b2:07:b8, aa:02:db:b2:07:b8, 44:a1:91:a5:78:30, 44:a1:91:a5:7c:c0, 70:fd:45:4a:d7:60, 7c:ba:cc:41:b1:d3, 44:a1:91:a5:79:c0, d4:a1:48:46:ec:c5, 70:fd:45:71:14:40, 34:f7:16:12:ef:99, a2:cf:f5:19:9a:55, 68:4a:ae:9f:63:30, 68:4a:ae:9f:63:20, 44:a1:91:a5:78:20, a0:cf:f5:29:9a:55, 28:2c:b2:2a:ad:64, 0a:aa:89:3e:9d:7e, 0a:aa:89:3e:9d:80, 58:41:20:36:72:4a]","[youjia, 有家便利店, CU_g2gv, Livat WiFi, Runo_HIE974FC, Livat WiFi, TR200-2.4G-01A673, Livat WiFi, TR200-2.4G-01B1D3, TR200-5G-01A673, 0, iTV-EVkW, Livat WiFi, 月芽儿, SATURDAYMODE, , Livat WiFi, Livat WiFi, Livat WiFi, TR200-5G-01B1D3, Livat WiFi, HUAWEI-B315-ECC5, Livat WiFi, MINISO, iTV-KMLa, Livat WiFi, Livat WiFi, Livat WiFi, ChinaNet-KMLa, HSWIFI, , , HELLO MORO]","[-65, -65, -73, -75, -76, -77, -79, -79, -81, -81, -82, -82, -82, -83, -83, -83, -84, -84, -84, -85, -86, -88, -88, -89, -89, -90, -90, -91, -92, -92, -92, -93, -96]"
20220508_20:27,"[Lte]","[473]","[-78]","[7c:b5:9b:17:0a:70, 0e:b5:9b:17:0a:70, 88:40:33:90:ad:18, a0:cf:f5:29:a3:16, 44:a1:91:a5:7c:d0, 70:fd:45:4a:d7:70, a2:cf:f5:19:a3:16, ec:3d:fd:e9:74:fc, a8:02:db:b2:07:b8, 7c:ba:cc:01:a6:73, 44:a1:91:a5:78:20, 70:fd:45:4a:d7:60, 44:a1:91:a5:78:30, 1c:68:7e:50:ba:87, 5c:e8:83:7e:a4:b0, 44:a1:91:a5:95:b0, 44:a1:91:a5:7c:c0, 7c:ba:cc:41:b1:d3, ba:80:35:44:8e:34, 68:4a:ae:9f:63:30, a2:cf:f5:19:9a:55, 44:a1:91:a5:95:a0, a0:cf:f5:29:9a:55, 38:54:9b:fe:f0:ed, 3a:54:9b:be:f0:ed, d4:a1:48:46:ec:c5, 58:41:20:36:72:4a, 04:f1:69:08:17:10]","[youjia, 有家便利店, CU_g2gv, 0, Livat WiFi, Livat WiFi, iTV-EVkW, Runo_HIE974FC, SATURDAYMODE, TR200-2.4G-01A673, Livat WiFi, Livat WiFi, Livat WiFi, 月芽儿, Livat WiFi, Livat WiFi, Livat WiFi, TR200-5G-01B1D3, , Livat WiFi, iTV-KMLa, Livat WiFi, ChinaNet-KMLa, CHOW  TAI  FOOK, , HUAWEI-B315-ECC5, HELLO MORO, JY]","[-74, -74, -78, -80, -80, -81, -81, -84, -85, -86, -86, -86, -87, -87, -87, -87, -88, -89, -90, -91, -91, -91, -92, -92, -92, -93, -95, -95]"
20220508_20:27,"[Lte]","[473]","[-87]","[88:40:33:90:ad:18, 7c:b5:9b:17:0a:70, 0e:b5:9b:17:0a:70, ec:3d:fd:e9:74:fc, 70:fd:45:4a:d7:70, 7c:ba:cc:01:a6:73, 44:a1:91:a5:7c:c0, 44:a1:91:a5:7c:d0, 44:a1:91:a5:78:20, 7c:ba:cc:41:a6:73, 44:a1:91:a5:78:30, 1c:68:7e:50:ba:87, a2:cf:f5:19:a3:16, 70:fd:45:4a:d7:60, b8:80:35:e4:8e:34, d4:a1:48:46:ec:c5, 04:6b:25:e6:47:f1, 44:a1:91:a5:79:c0, 68:4a:ae:9f:63:20]","[CU_g2gv, youjia, 有家便利店, Runo_HIE974FC, Livat WiFi, TR200-2.4G-01A673, Livat WiFi, Livat WiFi, Livat WiFi, TR200-5G-01A673, Livat WiFi, 月芽儿, iTV-EVkW, Livat WiFi, ChinaNet-9566, HUAWEI-B315-ECC5, ChinaNet-tfHs, Livat WiFi, Livat WiFi]","[-75, -76, -79, -80, -85, -86, -86, -86, -87, -87, -89, -89, -89, -90, -90, -91, -91, -94, -94]"
20220508_20:27,"[Lte]","[473]","[-89]","[0e:b5:9b:17:0a:70, 7c:b5:9b:17:0a:70, ec:3d:fd:e9:74:fc, 44:a1:91:a5:7c:c0, 7c:ba:cc:01:a6:73, 70:fd:45:4a:d7:70, 88:40:33:90:ad:18, a8:02:db:b2:07:b8, 44:a1:91:a5:95:b0, a2:cf:f5:19:a3:16, a0:cf:f5:29:a3:16, 44:a1:91:a5:78:20, d4:a1:48:46:ec:c5, 7c:ba:cc:01:b1:d3, 4e:ab:fc:99:18:47, 4c:ab:fc:99:18:47]","[有家便利店, youjia, Runo_HIE974FC, Livat WiFi, TR200-2.4G-01A673, Livat WiFi, CU_g2gv, SATURDAYMODE, Livat WiFi, iTV-EVkW, 0, Livat WiFi, HUAWEI-B315-ECC5, TR200-2.4G-01B1D3, iTV-E4Qj, ChinaNet-E4Qj]","[-75, -77, -80, -84, -85, -86, -86, -89, -91, -92, -93, -93, -93, -94, -94, -95]"
20220508_20:27,"[Lte]","[473]","[-85]","[7c:b5:9b:17:0a:70, 44:a1:91:a5:7c:c0, 0e:b5:9b:17:0a:70, 48:0e:ec:3c:3c:e0, 70:fd:45:4a:d7:70, ec:3d:fd:e9:74:fc, 7c:ba:cc:41:a6:73, b8:80:35:e4:8e:34, 44:a1:91:a5:7c:d0, ba:80:35:44:8e:34, 4c:ab:fc:99:18:47, 1c:68:7e:50:ba:87, 88:40:33:90:ad:18, a8:02:db:b2:07:b8, 4e:ab:fc:99:18:47, a2:cf:f5:19:a3:16, b8:80:35:e4:95:24, a0:cf:f5:29:a3:16]","[youjia, Livat WiFi, 有家便利店, Idooer, Livat WiFi, Runo_HIE974FC, TR200-5G-01A673, ChinaNet-9566, Livat WiFi, , ChinaNet-E4Qj, 月芽儿, CU_g2gv, SATURDAYMODE, iTV-E4Qj, iTV-EVkW, ChinaNet-9566, 0]","[-78, -82, -84, -85, -88, -88, -88, -88, -90, -90, -90, -91, -91, -92, -92, -93, -93, -94]"
20220508_20:27,"[Lte]","[473]","[-82]","[48:0e:ec:3c:3c:e0, b8:80:35:e4:8e:34, ac:35:ee:14:f1:bf, ba:80:35:44:8e:34, 7c:b5:9b:17:0a:70, 7c:ba:cc:01:a6:73, 64:64:4a:99:f6:29, 70:fd:45:4a:d7:70, 0e:b5:9b:17:0a:70, 4e:ab:fc:99:18:47, 1c:68:7e:50:ba:87, 4c:ab:fc:99:18:47, 88:40:33:90:ad:18, a2:cf:f5:19:a3:16, a0:cf:f5:29:a3:16]","[Idooer, ChinaNet-9566, ZS_ac35ee14f1bf, , youjia, TR200-2.4G-01A673, 小鹏, Livat WiFi, 有家便利店, iTV-E4Qj, 月芽儿, ChinaNet-E4Qj, CU_g2gv, iTV-EVkW, 0]","[-80, -83, -83, -84, -85, -88, -88, -89, -89, -91, -92, -92, -94, -94, -95]"
20220508_20:27,"[Lte]","[473]","[-87]","[ac:35:ee:14:f1:bf, 48:0e:ec:3c:3c:e0, 0e:b5:9b:17:0a:70, ec:3d:fd:e9:74:fc, 4c:ab:fc:99:18:47, 4e:ab:fc:99:18:47, 64:64:4a:99:f6:29, ba:80:35:44:8e:34, b8:80:35:e4:8e:34, 88:40:33:90:ad:18]","[ZS_ac35ee14f1bf, Idooer, 有家便利店, Runo_HIE974FC, ChinaNet-E4Qj, iTV-E4Qj, 小鹏, , ChinaNet-9566, CU_g2gv]","[-73, -82, -84, -88, -89, -89, -89, -90, -90, -93]"
20220508_20:27,"[Lte]","[473]","[-92]","[ac:35:ee:14:f1:bf, 48:0e:ec:3c:3c:e0, 4c:ab:fc:99:18:47, 4e:ab:fc:99:18:47, 7c:b5:9b:17:0a:70, ec:3d:fd:e9:74:fc, 64:64:4a:2d:eb:54, 44:a1:91:a5:7c:c0, 1c:68:7e:50:ba:87, a2:cf:f5:19:ea:50, 36:f7:16:54:5d:b2, ba:80:35:44:8e:34, b8:80:35:e4:8e:34]","[ZS_ac35ee14f1bf, Idooer, ChinaNet-E4Qj, iTV-E4Qj, youjia, Runo_HIE974FC, 小鹏, Livat WiFi, 月芽儿, iTV-aNeQ, , , ChinaNet-9566]","[-66, -79, -83, -83, -86, -88, -88, -91, -92, -92, -92, -93, -94]"
