Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
14:08:04:162,-2.814,3.5821,8.071,57.0122,-0.264,-0.2685,-0.2809,67.9918
14:08:04:181,-2.814,3.5821,8.071,57.9327,-0.264,-0.2685,-0.2809,68.2219
14:08:04:201,-1.8927,2.9719,8.9133,58.5641,-0.264,-0.2685,-0.2809,69.8162
14:08:04:221,-1.7563,2.8546,9.4253,60.0493,-0.187,0.0492,0.2945,70.3936
14:08:04:241,-1.73,2.7422,9.6144,59.6849,-0.1626,0.087,0.253,70.833
14:08:04:261,-1.5314,2.7135,9.8273,57.8133,-0.1333,0.0467,0.2041,71.1091
14:08:04:282,-1.4165,2.9193,10.1886,58.3817,-0.1321,0.0357,0.176,71.1026
14:08:04:302,-1.6247,3.2112,10.6696,59.5747,-0.1382,0.0895,0.1748,70.9
14:08:04:323,-1.4859,3.259,10.7127,59.3341,-0.1052,0.1188,0.1992,70.5631
14:08:04:341,-0.9595,2.9408,10.3561,58.1178,-0.038,0.0821,0.2102,70.3248
14:08:04:362,-0.5671,2.7972,10.2533,58.6829,-0.0478,-0.0803,0.1442,70.2162
14:08:04:381,-0.2967,2.7781,10.727,58.3476,-0.1736,-0.2599,0.049,70.2643
14:08:04:401,-0.1699,2.6297,11.3492,58.6486,-0.3068,-0.3198,-0.006,70.4738
14:08:04:422,-0.6245,2.6034,11.3204,58.3226,-0.2994,-0.2269,-0.0488,70.741
14:08:04:441,-1.2491,2.9001,10.6696,58.6971,-0.1455,-0.0926,-0.028,70.7812
14:08:04:464,-1.1725,3.1346,9.7388,59.2586,0.0512,-0.0693,0.0905,70.5451
14:08:04:500,-0.5815,3.338,8.6453,57.7183,0.2002,-0.1011,0.2078,69.9356
14:08:04:502,-0.0024,3.5079,7.87,57.4078,0.2271,-0.0889,0.231,69.1442
14:08:04:521,0.0646,3.4002,7.9346,58.9874,0.111,-0.1023,0.1235,68.5564
14:08:04:542,-1.2993,3.0939,9.0186,59.2639,-0.06,-0.1781,-0.2051,68.4592
14:08:04:583,-1.5314,3.1346,9.0138,58.0405,0.0487,-0.1549,-0.1795,68.8965
14:08:04:584,-1.0672,3.3547,8.5591,59.2925,0.2051,-0.0828,0.0074,68.737
14:08:04:613,-0.402,3.6993,8.0614,59.0595,0.3065,-0.0535,0.1785,68.2126
14:08:04:624,-0.1771,3.8429,7.8269,58.0405,0.3285,-0.1231,0.1723,67.7142
14:08:04:643,-0.2728,3.8931,7.8532,58.4255,0.3041,-0.2269,0.0612,67.3659
14:08:04:677,-0.3541,4.0654,7.9178,58.1996,0.2638,-0.2905,-0.0182,67.1596
14:08:04:683,-0.1962,4.2856,7.9753,58.6971,0.2149,-0.2416,-0.017,66.9242
14:08:04:708,0.0718,4.5392,8.2648,58.1195,0.144,-0.1096,0.0147,66.5389
14:08:04:721,0.3661,4.6995,8.6166,58.9672,0.0891,-0.0217,0.0037,66.1282
14:08:04:741,0.3063,4.7952,8.8965,59.0415,0.0976,-0.0278,-0.0866,65.9012
14:08:04:763,0.1005,4.812,8.9635,57.798,0.1575,-0.0877,-0.2101,65.8812
14:08:04:794,-0.3805,4.8909,9.2363,57.7241,0.2063,-0.0938,-0.3066,66.0237
14:08:04:802,-0.8829,4.9292,9.2507,58.3945,0.2528,-0.0168,-0.3347,66.2048
14:08:04:825,-1.3615,4.9962,9.1884,58.3945,0.3029,0.098,-0.2956,66.3753
14:08:04:842,-1.0361,4.8359,9.4229,60.5007,0.2772,0.1774,-0.1954,66.434
14:08:04:869,-0.9117,4.6253,9.8489,59.9996,0.2332,0.2556,-0.1893,66.4617
14:08:04:885,-1.4094,4.2496,10.0403,58.561,0.2723,0.2348,-0.3029,66.7844
14:08:04:902,-2.4191,4.1826,9.8273,59.358,0.3554,0.2031,-0.3689,67.2512
