Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
09:54:01:364,-0.4546,1.7827,7.9131,33.7696,0.1481,0.0156,-0.3217,174.0003
09:54:01:382,-0.0431,2.1846,9.0353,35.1777,0.1481,0.0156,-0.3217,174.2889
09:54:01:395,-0.3063,2.2397,8.9539,33.2051,-0.0462,-0.0565,-0.2142,174.4799
09:54:01:415,-0.5384,2.3234,9.1837,33.3664,-0.161,-0.0468,-0.2068,174.6667
09:54:01:434,-0.6245,2.4167,9.8369,34.7092,-0.2575,-0.0296,-0.1482,174.7936
09:54:01:461,-0.5336,2.3186,10.3681,34.6583,-0.2563,-0.0016,-0.0676,174.8208
09:54:01:482,-0.481,2.3091,10.4184,34.5259,-0.1292,0.0558,-0.0077,174.7702
09:54:01:493,-0.414,2.3641,10.0858,33.6378,0.0406,0.0937,0.0362,174.6584
09:54:01:515,-0.4283,2.4287,9.6814,33.7452,0.1579,0.1218,0.0729,174.5003
09:54:01:527,-0.3829,2.4455,9.2578,32.6084,0.1762,0.1646,0.0949,174.3389
09:54:01:546,-0.3063,2.3186,9.131,34.7999,0.1176,0.1951,0.1205,174.1193
09:54:01:567,-0.3422,2.3593,9.2195,33.5401,-0.0022,0.1621,0.1425,173.9043
09:54:01:594,0.0598,2.3234,9.2865,34.6583,-0.1207,0.1377,0.1657,173.6719
09:54:01:607,0.2728,2.3091,9.3727,32.121,-0.2037,0.1279,0.1389,173.5027
09:54:01:624,0.1627,2.2708,9.4588,32.9719,-0.2538,0.1157,0.0534,173.3986
09:54:01:643,0.0718,2.1966,9.3368,34.1111,-0.2416,0.1145,-0.0016,173.3433
09:54:01:662,-0.0598,2.2014,9.2387,34.205,-0.2221,0.1182,-0.015,173.3288
09:54:01:696,-0.0311,2.1057,9.265,34.2095,-0.2624,0.0779,-0.0114,173.3058
09:54:01:706,-0.0526,1.8999,9.9326,34.53,-0.3516,0.0388,-0.0029,173.2587
09:54:01:721,-0.0694,1.9119,10.4088,35.6404,-0.4127,0.0375,0.0143,173.243
09:54:01:741,-0.0335,1.9645,10.5619,34.3107,-0.3406,0.1683,0.0815,173.126
09:54:01:758,0.146,2.1152,10.4973,33.6554,-0.1781,0.2574,0.1657,172.9
09:54:01:778,0.4427,2.1033,10.4303,34.8458,-0.0144,0.2636,0.2232,172.5851
09:54:01:797,0.4427,2.1009,10.1719,34.4108,0.1139,0.2306,0.211,172.2952
09:54:01:818,0.3254,2.1918,9.8154,34.3193,0.2129,0.2208,0.1804,172.0422
09:54:01:841,0.3517,2.2947,9.4971,33.207,0.2703,0.2269,0.1633,171.8061
09:54:01:859,0.4618,2.2205,9.2315,32.1113,0.2593,0.2184,0.123,171.6032
09:54:01:880,0.28,2.1344,9.2148,35.8548,0.1835,0.1756,0.0302,171.5486
09:54:01:898,-0.1579,2.1296,9.2937,32.8764,0.0931,0.1487,-0.0749,171.5778
09:54:01:926,-0.615,2.1703,9.4301,34.57,0.0638,0.1658,-0.125,171.6701
09:54:01:945,-0.9523,2.2851,9.332,34.5158,0.1371,0.2098,-0.0945,171.6774
09:54:01:962,-1.06,2.4048,8.985,34.6345,0.2532,0.2294,-0.0358,171.6413
09:54:01:978,-1.1318,2.5508,8.6381,34.0024,0.3143,0.2257,-0.0102,171.5618
09:54:01:999,-1.2754,2.6991,8.4419,35.1777,0.2788,0.2147,-0.0383,171.4956
09:54:02:018,-1.2227,2.6848,8.7051,34.8827,0.1493,0.1487,-0.1116,171.5558
09:54:02:050,-0.9643,2.4024,9.1884,35.2947,-0.0449,0.0094,-0.2191,171.7468
09:54:02:059,-1.1773,2.2373,9.8225,34.4067,-0.2331,-0.0797,-0.3315,172.0988
09:54:02:079,-1.8377,2.4694,10.5045,34.6345,-0.3393,-0.0626,-0.3791,172.5085
09:54:02:100,-2.2373,2.8235,10.7725,34.8765,-0.2807,0.0668,-0.2875,172.7531
09:54:02:127,-1.919,2.9193,10.3203,35.8488,-0.0486,0.2208,-0.0981,172.7757
