Time,Cell_Type,Cell_ID,Cell_RSSI,WiFi_MAC,WiFi_ID,WiFi_RSSI
20221119_18:42,"[Lte]","[297]","[-81]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-74]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-83]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-72]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-76]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-78]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-79]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-81]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-83]","[]","[]","[]"
20221119_18:42,"[Lte]","[297]","[-90]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-86, -95, -100]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-88, -94, -103]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-82, -95, -99]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-83, -96, -103]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-83, -95, -100]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-92, -101, -110]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-83, -93, -96]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-82, -94, -98]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-91, -101, -103]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-87, -97, -101]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 295, 300]","[-88, -86, -100]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 295, 300]","[-82, -85, -94]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 295, 300]","[-77, -87, -89]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 295, 300]","[-80, -88, -92]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-81, -92, -93]","[]","[]","[]"
20221119_18:43,"[Lte, Lte, Lte]","[297, 300, 295]","[-73, -84, -92]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-79, -103]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-81, -88]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-85, -96]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-84, -96]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-86, -95]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-87, -101]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-84, -98]","[]","[]","[]"
20221119_18:43,"[Lte, Lte]","[297, 295]","[-95, -98]","[]","[]","[]"
