Time,Meg
16:45:59:133,32.9968
16:45:59:142,33.9217
16:45:59:162,33.5292
16:45:59:186,34.8686
16:45:59:207,34.8686
16:45:59:222,34.8686
16:45:59:242,34.8686
16:45:59:262,33.9217
16:45:59:284,34.8686
16:45:59:301,33.9216
16:45:59:321,34.8686
16:45:59:342,34.8686
16:45:59:361,34.8686
16:45:59:390,34.8686
16:45:59:403,34.8686
16:45:59:422,34.8686
16:45:59:441,34.8686
16:45:59:461,34.8686
16:45:59:481,34.8686
16:45:59:506,35.2934
16:45:59:522,35.2934
16:45:59:541,35.2934
16:45:59:560,33.9217
16:45:59:583,35.2934
16:45:59:606,35.2934
16:45:59:621,35.3487
16:45:59:641,35.3487
16:45:59:661,34.3576
16:45:59:690,35.3487
16:45:59:701,35.8056
16:45:59:719,34.4324
16:45:59:742,34.884
16:45:59:762,34.8654
16:45:59:793,34.8604
16:45:59:809,34.8604
16:45:59:830,34.8604
16:45:59:849,34.3886
16:45:59:869,34.9575
16:45:59:890,34.9229
16:45:59:909,35.6553
16:45:59:936,35.5163
16:45:59:952,34.6851
16:45:59:968,34.6679
16:45:59:989,36.073
16:46:00:008,34.6728
16:46:00:029,35.5167
16:46:00:048,34.6369
16:46:00:068,33.2532
16:46:00:087,33.7338
16:46:00:107,34.6248
16:46:00:128,32.9259
16:46:00:147,33.9381
16:46:00:167,33.8116
16:46:00:194,34.6089
16:46:00:207,34.5884
16:46:00:229,34.5693
16:46:00:246,34.7157
16:46:00:266,34.3501
16:46:00:287,33.4584
16:46:00:306,33.7242
16:46:00:327,33.7246
16:46:00:346,33.9426
16:46:00:365,33.7458
16:46:00:386,33.2631
16:46:00:406,33.1706
16:46:00:428,33.7969
16:46:00:446,33.2771
16:46:00:465,34.0244
16:46:00:486,33.9863
16:46:00:506,33.559
16:46:00:527,33.4545
16:46:00:545,33.2964
16:46:00:565,34.3398
16:46:00:593,33.9136
16:46:00:605,32.8947
16:46:00:625,33.7461
16:46:00:645,34.375
16:46:00:664,33.3886
16:46:00:684,33.2802
16:46:00:705,33.2501
16:46:00:724,33.9322
16:46:00:744,32.8845
16:46:00:764,33.9
16:46:00:783,33.5797
16:46:00:804,33.6037
16:46:00:824,33.5111
16:46:00:844,33.3017
16:46:00:862,34.603
16:46:00:889,33.6113
16:46:00:903,33.5669
16:46:00:922,33.2021
16:46:00:944,33.2076
16:46:00:962,33.6513
16:46:00:992,33.8708
16:46:01:002,33.8329
