Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:50:36:604,0.5123,2.7061,11.4638,42.9148,-0.1642,-0.2864,0.1958,-0.0401
17:50:36:619,0.565,3.0222,12.6853,42.5415,-0.2244,-0.2124,0.1595,-0.0401
17:50:36:636,0.6752,3.3815,13.3272,43.9156,-0.1227,-0.0659,0.1313,-0.0401
17:50:36:653,1.6715,3.3528,13.0613,44.6819,0.0914,0.0332,0.101,-0.0401
17:50:36:671,2.1721,2.9791,13.1356,43.799,0.2656,-0.1005,-0.0455,-0.0401
17:50:36:693,1.5661,2.5839,12.8146,44.1459,0.4393,-0.2577,-0.2554,-0.0401
17:50:36:715,1.0536,2.5145,11.095,43.8423,0.589,-0.1069,-0.3635,-0.0401
17:50:36:732,1.3386,2.0426,9.3298,44.8761,0.5234,-0.0249,-0.3753,-0.0401
17:50:36:752,1.4296,1.3265,8.9442,44.5858,0.3056,-0.1991,-0.445,-0.0401
17:50:36:771,0.8309,1.4391,9.8375,44.0035,0.0483,-0.6529,-0.5308,-0.0401
17:50:36:793,1.1542,1.4606,10.4076,44.985,-0.0998,-0.9086,-0.5122,-0.0401
17:50:36:814,1.7506,1.5301,10.1058,44.5186,-0.144,-0.7211,-0.5042,0.0554
17:50:36:832,1.7601,1.9852,9.5621,44.828,-0.1696,-0.3147,-0.5819,0.0556
17:50:36:850,1.3793,2.2822,8.7885,44.9362,-0.1531,0.0896,-0.714,0.0683
17:50:36:870,0.5315,2.3947,8.1442,45.6482,-0.0385,0.2894,-0.8499,0.0705
17:50:36:894,-0.5056,2.3372,7.6293,44.781,0.1783,0.2324,-0.9271,0.1138
17:50:36:915,-1.1786,2.2558,6.5108,45.0409,0.4292,0.1493,-0.8925,0.1142
17:50:36:931,-1.4493,2.3205,5.3995,45.7527,0.5272,0.0907,-0.7854,0.0902
17:50:36:951,-1.5115,2.5624,5.2558,45.5829,0.4185,-0.0739,-0.6645,0.0904
17:50:36:971,-1.2816,2.8402,5.9048,45.2302,0.2475,-0.2438,-0.5542,0.1037
17:50:36:994,-1.3415,3.1875,6.7718,46.0006,0.1373,-0.2784,-0.461,0.1048
17:50:37:014,-1.4325,3.5324,7.282,46.7605,0.1239,-0.2172,-0.3465,0.0713
17:50:37:034,-1.272,3.9228,7.7538,46.2259,0.1506,-0.2166,-0.2346,0.0706
17:50:37:050,-1.0301,4.2198,8.3119,46.8185,0.15,-0.2912,-0.1723,0.1147
17:50:37:070,-0.9894,4.2964,9.1621,48.1959,0.0755,-0.3424,-0.1734,0.1152
17:50:37:093,-1.3199,4.1503,10.6686,46.6475,-0.0172,-0.2987,-0.1899,0.1108
17:50:37:113,-1.7558,3.7647,11.9548,48.4923,0.0062,-0.3045,-0.1574,0.1104
17:50:37:133,-1.466,3.3815,11.7632,47.4714,0.1431,-0.2902,-0.0509,0.1115
17:50:37:151,-1.5858,3.7168,11.3441,46.949,0.1527,-0.1591,0.0413,0.1116
17:50:37:171,-1.9163,4.088,11.392,48.9289,-0.0753,-0.0766,0.1345,0.1167
17:50:37:196,-1.2648,3.8078,11.8494,48.294,-0.3784,0.0492,0.2506,0.1167
17:50:37:213,-0.9631,3.2354,12.944,47.6161,-0.5925,0.0545,0.2895,0.1212
17:50:37:232,-0.9631,2.6318,13.0781,46.9018,-0.5547,0.0326,0.3034,0.1217
17:50:37:250,-1.2984,2.4139,12.3644,48.3888,-0.2921,0.0582,0.3305,0.1268
17:50:37:270,-0.005,1.9995,10.6567,49.0697,0.0169,-0.0643,0.3502,0.1273
17:50:37:290,-0.2853,1.8391,9.5861,47.8792,0.0605,-0.5554,0.2517,0.1323
17:50:37:310,-0.5703,1.1924,9.4424,49.3463,-0.1301,-0.8479,0.199,0.1329
17:50:37:330,0.165,1.2331,9.5477,48.1748,-0.291,-0.7951,0.2634,0.1381
17:50:37:350,0.6369,1.0774,8.755,50.3655,-0.3033,-0.4255,0.3369,0.1386
17:50:37:370,0.4237,1.3217,8.2352,47.9831,-0.3299,0.0662,0.3513,0.1411
17:50:37:396,-0.041,1.5373,7.6341,49.1514,-0.2804,0.471,0.4238,0.1411
17:50:37:411,-0.4793,1.6331,6.5371,48.6653,-0.1317,0.7075,0.5942,0.1365
17:50:37:431,-0.8601,1.851,5.3444,49.5521,0.0025,0.9068,0.762,0.136
17:50:37:450,-1.0732,2.2151,4.4271,49.8587,0.0057,1.0543,0.8004,0.1319
17:50:37:471,-1.0397,2.4283,4.5085,49.8587,-0.111,0.9952,0.7519,0.1315
17:50:37:491,-0.6541,2.4163,5.7563,49.7359,-0.2207,0.5904,0.68,0.1369
17:50:37:510,-0.4361,2.3181,7.1503,49.9668,-0.2271,0.0662,0.6059,0.1374
17:50:37:531,-0.1871,1.9923,8.2281,49.9668,-0.12,-0.1362,0.5484,0.1488
17:50:37:550,-0.2996,2.1265,8.8268,51.9202,-0.0257,-0.068,0.4962,0.1499
17:50:37:570,0.0333,2.2295,9.0424,51.9202,-0.0918,-0.0813,0.4648,0.1504
17:50:37:594,1.2141,2.1361,10.0339,49.9726,-0.3379,-0.1762,0.3705,0.1504
17:50:37:613,2.3086,1.7624,11.6554,49.9726,-0.5946,-0.3493,0.1489,0.1397
17:50:37:632,2.8715,1.4918,12.9919,51.3146,-0.7097,-0.4782,-0.0977,0.1386
17:50:37:652,2.7924,1.1972,13.2146,51.6917,-0.6692,-0.4601,-0.2863,0.1232
17:50:37:672,2.2775,1.3241,12.1201,51.1375,-0.5057,-0.1554,-0.4296,0.1215
17:50:37:690,1.1111,1.5014,11.1477,51.6532,-0.486,0.1115,-0.5409,0.1078
