Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:44:17:219,-0.8146,4.2006,8.5993,57.8331,0.427,-0.402,0.1617,-0.0626
17:44:17:234,-0.9774,4.3539,9.2771,58.8859,0.2939,0.0433,0.142,-0.0626
17:44:17:256,-1.2145,4.318,9.5406,60.4002,0.3658,0.1291,0.0983,-0.0626
17:44:17:279,-1.2457,4.4641,8.4053,58.374,0.5858,-0.0004,0.0834,-0.0626
17:44:17:296,-0.9559,4.7994,7.0257,60.375,0.6199,-0.2294,0.0844,-0.0626
17:44:17:313,-0.7595,5.1083,7.0473,59.9525,0.3764,-0.4287,0.0562,-0.0626
17:44:17:334,-0.6158,5.0628,7.8305,59.1502,0.0403,-0.6987,0.0264,-0.0626
17:44:17:355,-0.2948,4.7156,8.664,58.5937,-0.2207,-0.8638,0.0285,-0.0626
17:44:17:379,-0.1248,4.6892,9.3585,58.2453,-0.3033,-0.589,0.0328,-0.0626
17:44:17:397,0.2512,4.9551,10.0244,57.254,-0.3459,-0.548,0.0392,-0.0626
17:44:17:415,0.5219,4.9694,10.4794,56.8209,-0.3768,-0.6268,-0.0098,-0.0626
17:44:17:433,0.5913,4.8569,11.1884,57.7011,-0.3842,-0.6305,-0.0578,-0.032
17:44:17:457,0.644,4.8066,11.7871,57.9858,-0.3091,-0.7126,-0.0722,-0.0315
17:44:17:480,0.862,4.8593,11.6602,59.8464,-0.1744,-0.7461,-0.0951,-0.039
17:44:17:496,1.3218,4.4449,11.7081,57.6495,-0.087,-0.5304,-0.1622,-0.0421
17:44:17:513,1.6476,3.6473,12.0626,56.7883,-0.1088,-0.4595,-0.297,-0.0499
17:44:17:534,1.5949,2.6965,11.9811,57.074,-0.2132,-0.6279,-0.4184,-0.0499
17:44:17:556,1.7769,2.0905,11.7345,55.3886,-0.3145,-0.6497,-0.4083,-0.0103
17:44:17:575,2.4044,2.8402,11.55,57.0577,-0.3406,-0.5778,-0.2922,0.0101
17:44:17:596,1.4799,1.8391,10.4124,56.0284,-0.2372,-0.4654,-0.1952,0.0134
17:44:17:613,1.9637,2.0498,9.6555,55.6754,-0.0801,0.031,-0.1153,0.0134
17:44:17:634,2.6775,1.8103,8.8364,56.0553,0.1399,0.3176,-0.0152,0.0469
17:44:17:656,3.0535,1.6307,9.1262,55.4334,0.2672,0.2686,-0.1009,0.0486
17:44:17:677,2.8331,1.7241,9.1358,55.6565,0.2896,-0.1959,-0.3417,0.0606
17:44:17:696,2.4332,1.8367,8.1706,54.9622,0.2896,-0.5091,-0.5095,0.0607
