Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:34:04:155,-0.3757,3.3787,9.2554,54.8488,0.0022,0.2112,0.1449,171.9352
19:34:04:171,-0.3757,3.3787,9.2554,55.3692,0.0022,0.2112,0.1449,171.8005
19:34:04:190,-0.1364,3.2136,9.0162,55.193,0.0022,0.2112,0.1449,172.1867
19:34:04:212,-0.2058,3.1298,9.119,54.7842,-0.0565,0.0732,-0.0578,172.443
19:34:04:231,-0.2919,3.1035,9.2339,54.7842,-0.1115,0.0622,-0.0676,172.5459
19:34:04:251,-0.347,3.1561,9.399,54.3861,-0.1395,0.0451,-0.064,172.5801
19:34:04:271,-0.3852,3.137,9.4325,55.193,-0.12,0.0475,-0.0591,172.5898
19:34:04:291,-0.3183,3.0724,9.3512,56.1212,-0.0662,0.0439,-0.0456,172.6298
19:34:04:311,-0.3135,3.1442,9.2339,54.7276,-0.0247,0.0268,-0.0432,172.6561
19:34:04:331,-0.4427,3.1753,9.1693,54.9774,-0.0296,0.0158,-0.0591,172.6435
19:34:04:351,-0.4068,3.1466,9.2722,56.2199,-0.0565,0.0414,-0.0603,172.6707
19:34:04:372,-0.4618,3.1154,9.3751,55.1707,-0.0711,0.0683,-0.0627,172.6642
19:34:04:391,-0.4642,3.1011,9.411,54.9774,-0.0589,0.0708,-0.0615,172.6331
19:34:04:411,-0.4714,3.1801,9.3751,53.5885,-0.0394,0.028,-0.0554,172.6522
19:34:04:432,-0.4594,3.1633,9.3344,55.424,-0.0357,0.0011,-0.0554,172.6558
19:34:04:451,-0.5097,3.1848,9.3727,55.328,-0.0345,-0.0087,-0.0591,172.6743
19:34:04:471,-0.6054,3.2088,9.2889,55.4798,-0.0186,-0.0294,-0.0566,172.6258
19:34:04:491,-0.6628,3.2566,9.1358,55.6046,-0.0052,-0.0441,-0.0432,172.563
19:34:04:511,-0.7825,3.2949,9.1837,56.114,-0.0247,-0.027,-0.0261,172.475
19:34:04:545,-0.7705,3.2279,9.2076,57.1178,-0.0492,-0.0025,0.0008,172.3754
19:34:04:552,-0.7442,3.2088,9.1454,55.7818,-0.0528,-0.016,0.0191,172.2726
19:34:04:590,-0.6963,3.1537,9.2435,55.0725,-0.043,0.0084,0.0325,172.1561
19:34:04:594,-0.7226,3.1035,9.3942,54.1998,-0.026,0.0561,0.0387,172.0274
19:34:04:616,-0.6748,3.125,9.3416,56.1911,-0.004,0.0439,0.035,171.911
19:34:04:640,-0.7729,3.1585,9.2171,55.7741,-0.0052,0.0512,0.0142,171.7393
19:34:04:654,-0.8207,3.2207,9.21,54.6776,-0.0198,0.072,0.0069,171.604
19:34:04:677,-0.8016,3.2782,9.21,55.7101,-0.0369,0.0512,0.013,171.5172
