Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:49:41:787,-0.2321,2.7063,8.8869,58.8342,-0.2395,0.0887,0.1038,189.3151
16:49:41:816,-0.2321,2.7063,8.8869,56.2423,-0.297,0.2793,0.1893,185.7304
16:49:41:834,-0.2321,2.7063,8.8869,58.7135,-0.297,0.2793,0.1893,185.5911
16:49:41:852,-0.0479,2.7063,9.0879,56.8698,-0.297,0.2793,0.1893,185.8638
16:49:41:872,-0.5264,2.8714,9.7005,58.7311,-0.1699,0.2035,0.1343,185.2727
16:49:41:891,-0.6006,2.8259,9.7795,57.8396,-0.1577,0.1779,0.1795,184.7445
16:49:41:909,-0.6293,2.6034,9.7819,56.2603,-0.0526,0.2316,0.2736,184.2048
16:49:41:931,-0.9547,2.5101,9.8082,55.9502,0.0769,0.3269,0.3139,183.6694
16:49:41:949,-1.2562,2.6488,9.746,58.0552,0.2125,0.3941,0.3017,182.7055
16:49:41:967,-1.5218,3.216,10.3657,56.8698,0.3945,0.4527,0.2455,181.8417
16:49:41:987,-1.3783,3.8883,9.4182,57.8967,0.6487,0.3135,0.1857,181.2607
16:49:42:006,-1.1055,4.8814,7.1928,58.3311,0.7574,-0.0689,0.1588,180.8255
16:49:42:025,-1.34,5.4987,6.1974,58.5812,0.4776,-0.2204,0.1661,180.2708
16:49:42:056,-1.9932,5.3623,7.2168,58.6275,-0.0404,0.1094,0.2577,179.2296
16:49:42:064,-2.4598,4.3813,10.1432,59.3714,-0.5217,0.6763,0.4508,177.809
16:49:42:083,-2.278,3.4576,12.189,57.314,-0.683,0.8962,0.5864,176.6636
16:49:42:102,-1.9047,2.8881,12.548,57.9621,-0.4411,0.8058,0.5961,175.8707
16:49:42:122,-1.7994,2.9551,10.6385,58.5508,-0.0318,0.4613,0.4923,175.2231
16:49:42:140,-2.0411,3.4505,8.2911,56.4545,0.1978,0.0557,0.353,174.5802
16:49:42:183,-2.0602,3.8237,7.1641,57.6061,0.149,-0.1178,0.3017,173.9454
16:49:42:185,-2.2301,4.1922,7.0373,59.7363,0.0293,-0.075,0.3274,173.2151
16:49:42:219,-2.5005,4.4554,7.0205,57.569,-0.0282,-0.0359,0.4361,172.3207
16:49:42:219,-1.7994,4.1492,6.5922,58.2296,-0.0331,-0.0604,0.6462,171.3663
16:49:42:239,-0.8925,3.7448,6.1639,57.2399,-0.1296,-0.0689,0.8148,170.4805
16:49:42:259,-0.6054,3.4983,6.3003,57.6593,-0.3873,-0.1092,0.8014,169.7661
16:49:42:277,-0.4235,3.3595,6.9416,57.0703,-0.6977,-0.1483,0.7037,169.2963
16:49:42:297,-0.7035,3.4744,8.1093,58.6307,-0.9127,-0.0934,0.5864,168.8244
16:49:42:318,-0.9906,3.6395,9.5258,56.6427,-0.9273,0.0948,0.5167,168.3079
16:49:42:338,-1.1414,3.7376,10.4638,58.4216,-0.7319,0.1839,0.5204,167.6922
16:49:42:359,-0.6963,3.5366,10.3537,60.0287,-0.4668,-0.0359,0.5705,167.2379
16:49:42:388,0.122,3.2447,9.4588,57.8595,-0.2615,-0.3255,0.5778,166.834
16:49:42:407,0.4307,3.1872,9.3344,55.2705,-0.1796,-0.4782,0.4532,166.8508
16:49:42:420,0.4666,3.1394,9.7053,58.0225,-0.1173,-0.5588,0.2541,167.0449
16:49:42:438,0.1579,3.7448,9.3464,57.6255,0.0696,-0.6285,0.0085,167.3902
16:49:42:461,-0.3709,4.3717,8.1811,56.0288,0.3237,-0.5246,-0.1234,167.6304
16:49:42:491,-0.0598,4.5057,7.9825,57.3953,0.4911,-0.1288,0.0256,167.6382
16:49:42:508,0.9021,4.142,8.4323,57.8698,0.5705,0.4552,0.3139,167.342
16:49:42:518,0.7825,4.1946,9.3703,58.6391,0.557,0.8278,0.4117,166.8217
16:49:42:539,0.2058,4.3023,10.3418,58.4339,0.4617,0.7557,0.4055,166.2551
16:49:42:559,-0.0431,4.1276,11.1841,57.3532,0.3176,0.2059,0.3775,165.921
16:49:42:579,0.481,3.9888,10.873,57.6452,0.171,-0.5466,0.2687,166.0835
16:49:42:610,3.283,2.0746,11.062,57.2983,0.1074,-0.9119,0.2321,166.9493
16:49:42:620,1.2347,4.252,11.4138,57.1071,0.2711,-0.7006,-0.2456,167.7192
16:49:42:643,-0.7561,5.7356,11.4544,57.8783,0.3298,-0.5869,-0.6353,168.4441
16:49:42:677,-0.8973,5.1063,11.4497,57.7996,-0.049,-0.5234,0.397,168.2573
16:49:42:683,0.6891,3.2255,11.0453,57.0703,-0.1699,-0.3206,0.9773,167.5034
16:49:42:711,2.1775,1.7492,11.3539,58.7457,-0.1564,0.008,1.2021,166.6348
16:49:42:720,4.0654,0.5623,9.9206,56.2933,-0.2444,-0.1581,0.9309,166.3523
16:49:42:739,4.3693,1.1174,7.9346,55.6738,-0.639,-0.8936,0.0476,167.2434
16:49:42:762,4.3167,0.4905,8.4323,57.2357,-0.8516,-0.9095,-0.9029,169.0527
16:49:42:795,1.5816,1.9645,9.3727,57.6531,-1.0238,-0.67,-1.7447,171.1849
16:49:42:801,0.0766,2.0148,9.7867,59.2724,-1.0043,-0.4,-2.1405,173.4501
16:49:42:829,-0.5982,2.5029,10.3681,57.6452,-0.7368,0.1058,-2.0293,175.33
16:49:42:841,-0.7346,2.6776,10.3298,57.2237,-0.3067,0.5651,-1.6298,176.6591
16:49:42:859,-0.7537,2.656,9.0784,58.9211,0.1575,0.895,-1.1375,177.4138
16:49:42:880,-0.6843,2.7135,7.8006,56.6427,0.4043,1.0257,-0.716,177.6937
16:49:42:898,-0.3709,2.5364,7.6594,57.4986,0.3555,0.906,-0.4252,177.7692
16:49:42:918,0.2345,2.1224,7.2263,57.8518,0.1917,0.5664,-0.2431,177.8667
16:49:42:938,0.7729,1.9334,7.535,57.275,0.0708,0.3232,-0.187,178.051
16:49:42:959,0.8901,2.1775,7.5733,57.4646,0.0195,0.0202,-0.2322,178.3914
16:49:42:980,0.6772,2.5436,7.5517,57.5389,0.028,-0.1569,-0.2932,178.8306
16:49:43:002,0.725,2.5866,7.4273,57.2412,0.0427,-0.1813,-0.2822,179.247
16:49:43:023,0.5743,2.7326,7.1521,57.7361,0.0011,-0.2106,-0.2542,179.6374
16:49:43:039,0.2871,2.9599,7.2072,58.2429,-0.1381,-0.2277,-0.2322,179.9642
16:49:43:059,0.1436,3.1872,7.8126,55.7641,-0.3348,-0.2094,-0.154,180.21
16:49:43:084,0.4211,2.8833,8.7147,58.2996,-0.5193,-0.2412,0.0085,180.2962
