Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:31:54:873,-0.5525,2.2244,9.2567,37.1145,0.0564,-0.3119,0.1278,-51.8513
16:31:54:894,-0.6372,2.3204,9.4417,36.8935,0.0639,-0.1629,0.0554,-51.8513
16:31:54:913,-0.6965,2.248,9.3934,37.0538,0.0479,0.0011,-0.0554,-51.8513
16:31:54:933,-0.7705,2.1102,9.3885,37.2167,-0.0543,0.0894,-0.1352,-51.8513
16:31:54:953,-0.788,1.9128,9.452,36.941,-0.2214,0.1288,-0.1597,-51.8513
16:31:54:975,-0.7374,1.7752,9.6625,37.0312,-0.3694,0.1448,-0.1086,-51.8513
16:31:54:993,-0.746,1.82,9.9089,37.0021,-0.3673,0.2566,-0.0213,-51.8513
16:31:55:014,-0.7553,1.8361,9.8128,37.0705,-0.2097,0.4131,0.0511,-51.8513
16:31:55:033,-0.6587,1.8699,9.5287,36.7624,-0.0564,0.3843,0.0767,-51.8513
16:31:55:056,-0.5416,1.9545,9.0513,36.9823,-0.0341,0.2875,0.0511,-51.8513
16:31:55:073,-0.8822,2.3374,9.2918,36.8649,-0.1267,0.033,0.0106,-51.8513
16:31:55:093,-0.9906,2.2884,9.6891,36.8266,-0.115,-0.1767,0.0256,-51.8513
16:31:55:113,-1.0198,2.0482,10.0561,37.0138,0.0543,-0.3875,0.0351,-51.8513
16:31:55:133,-1.018,1.9374,10.211,37.0003,0.313,-0.6271,0.0256,-51.8513
16:31:55:153,-0.7931,1.9272,9.9974,36.962,0.5728,-0.7037,0.0511,-51.8513
16:31:55:175,-0.3598,1.9001,9.5796,36.7955,0.6899,-0.6792,0.066,-51.8513
16:31:55:192,-0.0429,2.1162,9.0938,36.856,0.61,-0.544,0.0224,-51.8513
16:31:55:214,0.2217,2.3952,8.8209,36.7329,0.3705,-0.3449,-0.0405,-51.8513
16:31:55:233,0.2161,2.5623,8.8037,36.7548,0.1256,-0.1384,-0.0884,-51.8513
16:31:55:253,0.0475,2.7698,9.1023,36.4797,-0.0096,-0.0745,-0.1011,-51.8513
16:31:55:273,0.0548,2.9125,9.3205,36.6438,-0.0266,-0.1118,-0.1224,-51.8513
16:31:55:293,0.1357,2.9072,9.3685,36.2807,-0.0671,-0.1576,-0.231,-51.8513
16:31:55:313,0.0932,2.776,9.2808,36.3044,-0.1703,-0.1533,-0.3471,-51.8513
16:31:55:333,-0.1852,2.628,9.4703,36.4474,-0.3162,-0.1629,-0.3833,-51.8513
16:31:55:353,-0.3976,2.5644,9.903,36.8465,-0.3854,-0.2044,-0.2789,-51.8513
16:31:55:374,-0.4111,2.5443,10.2654,36.792,-0.3173,-0.1565,-0.1192,-51.8513
16:31:55:393,-0.3136,2.5015,10.4586,36.7867,-0.1235,0.0202,0.033,-51.8513
16:31:55:413,-0.2674,2.6274,10.3186,36.7906,0.0905,0.2065,0.115,-51.8513
16:31:55:433,-0.5259,2.938,10.1418,36.6335,0.2992,0.4546,0.197,-51.8513
16:31:55:453,-0.5454,3.0252,9.7695,36.6265,0.4812,0.6218,0.2726,-51.8513
