Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:21:48:176,-1.1702,1.629,9.1371,35.1315,0.3141,-0.6079,0.329,-34.0985
16:21:48:192,-0.3082,1.8948,8.8191,35.1717,0.2672,-0.5313,0.3215,-34.0985
16:21:48:214,0.1293,2.259,8.4271,35.0032,-0.05,-0.3322,0.0234,-34.0985
16:21:48:233,-0.5397,1.9878,8.6155,34.8238,-0.4354,0.0298,-0.2257,-34.0985
16:21:48:253,-1.5405,1.7321,9.2173,34.8903,-0.5281,0.0809,-0.0649,-34.0985
16:21:48:273,-1.862,2.0617,9.7043,34.9359,-0.346,-0.1863,0.3087,-34.0985
16:21:48:293,-1.1269,2.0533,9.688,35.2887,-0.0926,-0.4141,0.5153,-34.0985
16:21:48:314,-0.5076,1.8915,9.3343,35.7304,0.0415,-0.3449,0.3929,-34.0985
16:21:48:333,-0.7145,1.709,9.0801,35.9664,-0.0021,-0.296,0.1842,-34.0985
16:21:48:353,-0.6744,1.8349,8.9931,36.2255,-0.1448,-0.4897,0.0522,-34.0985
16:21:48:373,-0.908,2.2597,8.8536,35.9786,-0.2853,-0.6494,0.0043,-34.0985
16:21:48:393,-0.9861,2.2934,8.5268,36.0005,-0.478,-0.6218,0.0905,-34.0985
16:21:48:415,-0.6226,2.4849,9.0237,35.7479,-0.6473,-0.6303,0.2353,-34.0985
16:21:48:433,-0.1374,2.7317,9.2106,35.4195,-0.6643,-0.6356,0.3034,-34.1893
16:21:48:453,0.3053,2.6474,9.1354,35.495,-0.5611,-0.4195,0.2715,-34.2872
16:21:48:473,0.5615,1.9837,8.932,35.525,-0.4397,0.1033,0.2161,-34.3877
16:21:48:495,0.4173,1.53,8.7578,35.3875,-0.2747,0.7474,0.2002,-34.4848
16:21:48:513,0.1614,1.7044,8.6906,35.499,-0.1214,1.1701,0.1884,-34.5786
16:21:48:533,-0.2806,2.1248,8.5661,35.3965,-0.3141,0.8166,0.148,-34.6752
16:21:48:553,-0.2557,2.1698,8.8481,35.3701,-0.7186,0.1171,0.1331,-34.7873
16:21:48:575,0.0523,1.6746,9.4108,35.3982,-0.7027,0.313,0.1086,-34.908
16:21:48:593,-0.0037,1.3135,9.9378,35.1302,-0.5046,0.5472,0.0767,-35.0258
16:21:48:614,-0.5689,1.5908,10.2853,34.9299,-0.2906,0.4961,0.0905,-35.1423
16:21:48:633,-0.8848,1.99,10.3588,34.8817,-0.1363,0.3705,0.1299,-35.2597
16:21:48:654,-0.7858,2.2306,10.4573,34.9133,-0.131,0.2672,0.0756,-35.3787
16:21:48:677,-0.5871,1.9943,10.859,34.9874,-0.1682,0.0809,-0.0862,-35.5004
16:21:48:693,-0.5407,1.6819,11.1989,34.9726,-0.0649,0.0575,-0.2236,-35.6199
16:21:48:713,-0.8031,1.5773,11.2381,34.8325,0.1299,0.1395,-0.2566,-35.7277
16:21:48:733,-1.0626,1.7021,10.9812,34.7377,0.2619,0.1597,-0.1991,-35.8214
16:21:48:753,-1.0806,1.857,10.8632,34.7918,0.33,0.148,-0.1224,-35.8214
