Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:30:30:407,-0.6177,2.335,8.9247,34.0028,0.3173,-1.0636,-0.3471,-67.7838
16:30:30:423,-0.5589,2.6352,9.055,33.9478,0.1874,-0.9145,-0.3279,-67.7838
16:30:30:443,-0.6062,2.9897,9.164,33.6651,-0.1086,-0.6345,-0.3087,-67.7838
16:30:30:463,-0.6488,3.1715,9.299,33.7061,-0.2928,-0.0948,-0.214,-67.7838
16:30:30:483,-0.8812,3.2121,9.0281,33.6735,-0.2012,0.4163,-0.1459,-67.7838
16:30:30:503,-1.1294,3.2994,8.4687,33.8681,-0.0075,0.4876,-0.1831,-67.7838
16:30:30:523,-1.3959,3.4635,8.1098,33.8426,0.0671,0.1331,-0.3066,-67.7838
16:30:30:543,-1.4449,3.5522,8.1604,34.1315,-0.0447,-0.3258,-0.4578,-67.7838
16:30:30:563,-1.2681,3.2179,8.5477,33.773,-0.2342,-0.5057,-0.5259,-67.7838
16:30:30:583,-1.2023,3.0471,8.9013,34.0697,-0.3183,-0.2278,-0.4333,-67.6826
16:30:30:603,-1.2242,3.2265,8.7176,34.2825,-0.2651,0.4067,-0.2811,-67.5686
16:30:30:623,-1.5411,3.455,8.199,34.0441,-0.2385,0.856,-0.2012,-67.4465
16:30:30:643,-1.8681,3.4908,7.7132,33.7262,-0.3662,0.8996,-0.2427,-67.3231
16:30:30:663,-2.1737,3.2,7.9768,33.6919,-0.4823,0.6207,-0.2598,-67.2006
16:30:30:683,-2.373,2.7767,8.4037,33.7274,-0.4291,0.296,-0.1767,-67.0774
16:30:30:703,-2.3613,2.5344,8.5786,33.6848,-0.2832,0.197,0.0032,-66.9568
16:30:30:723,-1.959,2.4513,8.5269,33.816,-0.1916,0.2928,0.1725,-66.8422
16:30:30:743,-1.7524,2.8146,8.5393,34.1521,-0.2055,0.3961,0.2768,-66.739
16:30:30:765,-1.5756,3.1325,8.8885,34.2438,-0.2683,0.2449,0.2619,-66.739
16:30:30:783,-1.7531,3.5288,9.5031,34.1763,-0.2811,-0.0681,0.1799,-66.739
16:30:30:803,-1.8681,3.6288,10.1645,34.3142,-0.148,-0.165,0.1384,-66.739
16:30:30:823,-1.8081,3.4616,10.3815,34.1011,0.0266,-0.0564,0.0671,-66.739
16:30:30:842,-1.9848,3.6765,10.5913,33.9542,0.0617,-0.0948,-0.0351,-66.739
16:30:30:864,-2.3282,4.0092,10.9971,33.8532,0.0468,-0.33,-0.0713,-66.739
16:30:30:883,-2.3595,3.8426,11.4548,34.1102,0.1395,-0.4482,-0.0617,-66.739
16:30:30:903,-2.2192,3.6249,11.4431,33.8685,0.3109,-0.3332,0.0085,-66.739
16:30:30:922,-2.0895,3.422,11.0971,34.0903,0.4599,-0.0415,0.1182,-66.739
16:30:30:942,-2.117,3.4446,10.31,33.8359,0.5217,0.4056,0.2204,-66.739
16:30:30:964,-1.9969,3.2119,9.314,33.7947,0.4131,0.6558,0.2864,-66.739
16:30:30:983,-1.5882,2.4535,8.6437,33.8921,0.1043,0.4812,0.2129,-66.739
16:30:31:003,-1.745,2.1976,8.7907,34.1147,-0.2204,0.3811,0.1735,-66.739
16:30:31:023,-1.6276,1.7152,9.1389,34.088,-0.2608,0.3332,0.2332,-66.739
16:30:31:042,-1.2526,1.1399,9.0913,34.3723,-0.2236,0.0937,0.1959,-66.739
16:30:31:063,-1.1273,1.028,9.1325,34.5061,-0.2885,-0.2129,0.1991,-66.739
16:30:31:083,-0.8899,1.0728,9.3478,34.7132,-0.3822,-0.3024,0.3098,-66.739
16:30:31:102,-0.3722,1.3117,9.4865,34.4104,-0.4312,-0.2321,0.3428,-66.739
16:30:31:122,-0.0402,1.6871,9.346,34.4434,-0.4418,0.0511,0.2598,-66.739
16:30:31:142,-0.0296,1.9179,8.846,34.4576,-0.3843,0.4929,0.0788,-66.739
16:30:31:163,-0.1675,1.8892,8.0717,34.4738,-0.3524,0.7335,-0.1182,-66.739
16:30:31:183,-0.4735,1.8521,7.614,34.5867,-0.3024,0.7463,-0.1863,-66.739
16:30:31:203,-0.5655,1.6581,7.3145,34.598,-0.1448,0.56,-0.0969,-66.739
16:30:31:222,-0.2271,1.5083,7.022,34.701,0.066,0.2608,-0.0011,-66.739
16:30:31:244,0.3053,1.647,6.7626,34.8089,0.1182,-0.1586,0.016,-66.739
16:30:31:263,0.6036,1.9191,7.1934,34.6145,-0.0522,-0.5557,-0.0756,-66.739
16:30:31:283,0.4794,2.1421,8.1528,34.313,-0.1938,-0.8049,-0.2193,-66.739
16:30:31:303,0.0883,2.3157,9.1148,34.2742,-0.2459,-0.8634,-0.3194,-66.739
16:30:31:323,-0.1467,2.2999,9.8008,33.9298,-0.2257,-0.7154,-0.3439,-66.739
16:30:31:343,-0.2776,2.1657,10.3406,34.0144,-0.2459,-0.5962,-0.3503,-66.739
16:30:31:364,-0.5943,2.3708,10.9773,33.9847,-0.2449,-0.4951,-0.297,-66.739
16:30:31:383,-0.7882,2.5437,11.3299,34.1373,-0.1203,-0.2843,-0.1884,-66.739
16:30:31:403,-0.893,2.678,11.126,34.1177,0.0884,-0.0777,-0.0586,-66.739
16:30:31:423,-0.8581,2.8287,10.5995,34.0978,0.2364,-0.0234,0.0213,-66.739
16:30:31:443,-0.6924,2.5,10.1339,34.1113,0.2129,-0.2694,0.0575,-66.739
16:30:31:464,-0.6975,1.9165,10.4792,34.3573,-0.0106,-0.6899,0.0958,-66.739
16:30:31:483,-0.981,1.5443,11.4281,34.2428,-0.148,-0.7293,0.197,-66.739
16:30:31:503,-1.1379,1.3252,11.8383,34.1452,-0.132,-0.4354,0.2768,-66.739
16:30:31:523,-1.2556,0.932,11.9169,34.3753,-0.1544,-0.3311,0.2385,-66.739
16:30:31:543,-1.3697,0.4847,12.1426,34.2991,-0.0937,-0.3567,0.2374,-66.739
16:30:31:564,-1.4147,0.2952,11.8979,34.1274,0.1459,-0.3694,0.2236,-66.739
16:30:31:583,-1.3592,0.2398,11.2643,34.489,0.2683,-0.5153,0.1725,-66.739
16:30:31:603,-0.9803,0.108,10.7559,34.5645,0.2055,-0.5834,0.0979,-66.739
16:30:31:626,-0.7349,0.1447,10.3557,34.7993,0.1395,-0.363,-0.0149,-66.739
16:30:31:643,-0.6514,0.2111,9.5529,34.9147,0.1182,0.0021,-0.1363,-66.739
16:30:31:664,-0.8306,0.447,8.4686,35.1693,0.1246,0.4205,-0.2065,-66.739
16:30:31:683,-0.9602,0.5529,7.3589,35.4331,0.066,0.741,-0.2172,-66.739
16:30:31:703,-1.006,0.5661,6.6085,35.1998,-0.033,0.8219,-0.1874,-66.739
16:30:31:725,-1.1309,0.6431,6.4611,35.0142,-0.0692,0.6739,-0.1192,-66.739
16:30:31:743,-1.1048,0.6542,6.6059,35.3148,0.0309,0.3641,-0.0447,-66.739
16:30:31:763,-0.9121,0.5637,6.4601,34.996,0.1884,0.1278,-0.0064,-66.739
16:30:31:783,-0.8162,0.8767,6.2883,35.3821,0.1533,-0.0894,0.0021,-66.739
16:30:31:803,-0.6554,1.0704,6.6376,35.3311,-0.1043,-0.395,-0.05,-66.739
16:30:31:825,-0.2633,0.989,7.7967,34.8323,-0.3705,-0.7612,-0.1086,-66.739
16:30:31:843,0.1657,0.9403,9.3144,34.5204,-0.4227,-0.988,-0.1703,-66.739
16:30:31:863,0.4451,1.1501,10.4134,34.188,-0.2449,-0.9816,-0.3002,-66.739
16:30:31:882,0.322,1.4452,11.0019,33.7104,0.0873,-0.9837,-0.3865,-66.739
16:30:31:902,-0.172,1.9455,11.0315,33.7423,0.4163,-1.0572,-0.2875,-66.739
16:30:31:923,-0.3537,2.6479,10.9172,33.9293,0.4759,-1.1626,-0.0405,-66.739
16:30:31:943,-0.0252,3.0669,10.9831,33.7177,0.2204,-0.8688,0.2768,-66.739
16:30:31:963,0.6758,3.2271,11.7034,33.701,-0.1086,-0.3567,0.4919,-66.739
16:30:31:982,1.4135,2.95,12.8672,33.7786,-0.1799,0.1033,0.4993,-66.739
16:30:32:006,1.5294,2.8883,13.1778,33.758,0.0447,0.3684,0.3279,-66.739
16:30:32:026,1.9899,1.8864,12.6274,33.803,0.1192,0.1544,0.1022,-66.739
16:30:32:043,2.1891,0.6553,12.7634,33.8954,0.0085,-0.0937,-0.066,-66.739
16:30:32:064,2.1069,-0.2936,12.5425,34.2534,0.1693,0.1629,-0.2129,-66.739
16:30:32:083,1.5879,-0.6483,11.4101,34.5659,0.3428,0.4354,-0.3279,-66.739
16:30:32:104,1.158,-0.3679,10.1943,34.8311,0.2683,0.5834,-0.296,-66.739
16:30:32:123,1.3509,-0.1339,9.4251,35.5556,0.0405,0.5302,-0.3109,-66.739
16:30:32:143,1.61,0.038,9.1847,36.2214,-0.0862,0.4003,-0.4674,-66.739
16:30:32:164,1.3553,0.2275,8.5991,36.7631,-0.0138,0.4173,-0.6995,-66.739
16:30:32:183,0.7098,0.2742,7.6649,36.9176,0.1384,0.5888,-0.8304,-66.6478
16:30:32:204,-0.0197,0.5111,6.6269,37.1537,0.2555,0.7474,-0.7964,-66.5307
16:30:32:223,-0.5511,0.7014,5.7732,37.0005,0.297,0.8347,-0.5951,-66.3892
16:30:32:243,-0.8576,1.154,5.3341,36.9037,0.2491,0.6026,-0.3716,-66.2348
16:30:32:263,-0.9156,1.6152,5.5979,36.7541,0.1821,0.049,-0.1746,-66.0783
16:30:32:283,-0.5786,1.7404,6.0159,36.6714,0.1224,-0.3886,-0.0351,-65.9254
