Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:23:16:433,-0.7984,3.208,8.6001,33.7355,-0.0522,-0.2726,0.0575,-52.2846
16:23:16:453,-0.9608,3.2932,8.6516,33.5393,-0.1192,-0.1799,0.0383,-52.2846
16:23:16:473,-1.1155,3.254,8.8597,33.8689,-0.1746,-0.1331,0.0852,-52.2846
16:23:16:493,-1.0871,3.1968,9.0915,33.9189,-0.1842,-0.2055,0.1288,-52.2846
16:23:16:514,-1.0598,3.1602,9.2993,33.8439,-0.1288,-0.263,0.1459,-52.2846
16:23:16:533,-1.1934,3.4483,9.3103,33.8921,0.0181,-0.198,0.1991,-52.2846
16:23:16:552,-1.2624,3.7931,9.0438,34.0017,0.1363,-0.0777,0.23,-52.2846
16:23:16:575,-0.987,3.7609,8.7343,33.77,0.082,-0.1203,0.1341,-52.2846
16:23:16:593,-0.8749,3.4212,8.8907,33.8687,-0.0777,-0.1778,-0.0213,-52.2846
16:23:16:613,-1.281,3.339,9.3025,34.215,-0.0979,-0.1586,-0.0713,-52.2846
16:23:16:633,-1.6297,3.565,9.2679,34.0619,0.0468,-0.099,0.0287,-52.2846
16:23:16:654,-1.4679,3.7338,8.8114,34.1292,0.115,-0.1363,0.1672,-52.2846
16:23:16:676,-0.9592,3.8036,8.3537,34.178,0.0383,-0.2214,0.2214,-52.2846
16:23:16:693,-0.8472,3.9051,8.295,34.0969,-0.0096,-0.23,0.1948,-52.2846
16:23:16:715,-0.9109,3.8695,8.3997,34.0324,0.083,-0.1384,0.1693,-52.2846
16:23:16:734,-0.8732,3.7799,8.2816,34.148,0.2704,0.0202,0.1852,-52.2846
16:23:16:753,-0.5448,3.725,7.8409,34.0343,0.3386,0.0043,0.1608,-52.2846
16:23:16:773,-0.3487,3.8397,7.54,34.0729,0.2225,-0.1022,0.0724,-52.2846
16:23:16:793,-0.1636,3.7354,7.6162,34.3478,0.0053,-0.1299,-0.0841,-52.2846
16:23:16:814,-0.2408,3.7276,7.9418,34.1862,-0.2044,-0.0383,-0.1427,-52.2846
16:23:16:833,-0.2364,3.9157,8.4063,33.9375,-0.3322,0.1757,-0.0617,-52.2846
16:23:16:853,0.0058,3.9383,8.7832,34.046,-0.3439,0.3641,-0.033,-52.2846
16:23:16:873,0.0952,3.9065,9.1993,33.8654,-0.2534,0.2651,-0.1427,-52.2846
16:23:16:894,-0.0354,3.7295,9.3172,33.6493,-0.0884,-0.0106,-0.3183,-52.2846
16:23:16:913,-0.3157,3.6288,9.3687,33.6026,0.0032,-0.3833,-0.4887,-52.2846
16:23:16:933,-0.7979,3.7791,9.5114,33.6483,-0.0692,-0.5621,-0.5664,-52.2846
16:23:16:953,-1.166,4.0314,9.9072,33.5882,-0.2172,-0.3811,-0.4951,-52.2846
16:23:16:975,-0.9652,4.0392,10.3043,33.6549,-0.329,-0.0351,-0.4141,-52.2846
16:23:16:993,-0.7426,4.0457,10.6566,33.5626,-0.363,0.2151,-0.4333,-52.2846
16:23:17:013,-0.7481,3.9383,10.9862,33.7339,-0.2204,0.2757,-0.4727,-52.2846
16:23:17:033,-0.8449,3.5963,10.8711,33.6494,0.1288,0.1703,-0.4716,-52.2846
16:23:17:055,-0.9137,3.5565,10.2769,33.6287,0.5387,0.0798,-0.3716,-52.2846
16:23:17:073,0.2017,2.6185,9.489,33.9435,0.5845,-0.4472,-0.3268,-52.2846
16:23:17:093,0.5955,2.593,9.4464,33.8571,0.3183,-0.7665,-0.2662,-52.2846
16:23:17:113,1.1116,2.6357,9.4951,33.9095,0.1427,-0.2768,-0.2161,-52.1896
16:23:17:133,1.0124,2.5153,9.2999,34.1047,0.0298,0.2481,-0.4312,-52.0824
16:23:17:153,0.019,2.4223,8.9823,33.78,-0.0617,0.3428,-0.5909,-51.9607
16:23:17:175,-0.5869,2.1962,8.7392,33.5284,-0.1427,0.1118,-0.5834,-51.8228
16:23:17:193,-0.864,2.2134,8.9191,33.4889,-0.2395,-0.181,-0.4897,-51.6736
16:23:17:214,-0.5629,2.2136,9.1446,33.092,-0.3077,-0.2023,-0.3769,-51.5154
16:23:17:233,-0.185,2.024,9.0477,33.4331,-0.3205,0.1192,-0.3641,-51.3455
16:23:17:253,-0.4105,2.011,8.6936,33.3087,-0.2949,0.412,-0.3992,-51.164
16:23:17:273,-0.6351,1.8844,8.2962,33.2416,-0.2843,0.3694,-0.4141,-50.9729
16:23:17:293,-0.9229,1.8521,8.0094,33.4298,-0.2843,0.1554,-0.3513,-50.7758
16:23:17:314,-1.0995,2.2384,7.9935,33.3177,-0.2608,-0.0096,-0.1618,-50.5757
16:23:17:333,-0.6715,2.3985,7.8903,33.3142,-0.198,-0.0266,-0.0032,-50.3765
16:23:17:353,-0.3852,2.6368,7.5956,33.1933,-0.1629,0.033,0.049,-50.1825
16:23:17:374,-0.415,3.0596,7.5167,33.258,-0.2119,0.0649,0.0543,-49.9958
16:23:17:393,-0.372,3.6682,7.9441,33.1213,-0.3343,-0.0671,0.0639,-49.8188
16:23:17:414,-0.0297,3.7563,8.3559,32.9219,-0.3449,-0.1278,0.0224,-49.6531
16:23:17:433,0.1031,3.6405,8.3994,32.7882,-0.2151,0.017,-0.0735,-49.4941
16:23:17:455,-0.2712,3.6358,8.1868,32.7654,-0.082,0.1554,-0.1118,-49.3357
16:23:17:474,-0.7141,3.6626,8.6275,32.9588,-0.0256,0.049,-0.0383,-49.1774
16:23:17:494,-0.7591,3.5266,9.5076,33.1343,0.1001,-0.2715,0.0681,-49.0246
16:23:17:514,-0.4458,3.2557,10.1708,33.4256,0.2832,-0.4535,0.0969,-48.8802
16:23:17:534,-0.2531,3.0602,10.4538,33.1477,0.3716,-0.461,0.033,-48.7422
16:23:17:555,-0.3675,2.8118,10.6402,33.0593,0.2513,-0.3748,-0.0415,-48.6088
16:23:17:574,-0.5955,2.7372,10.9075,32.9138,-0.0437,-0.1235,-0.0064,-48.4772
16:23:17:594,-1.0155,2.9013,11.4468,32.802,-0.3588,0.2566,0.1576,-48.3476
16:23:17:615,-1.3865,3.3374,12.0928,32.9164,-0.4653,0.5941,0.4269,-48.2243
16:23:17:633,-1.5108,3.738,12.2286,32.9847,-0.3162,0.8783,0.6388,-48.1151
16:23:17:653,-1.5911,3.7812,11.4659,32.9984,-0.0415,0.9656,0.6643,-48.1151
16:23:17:677,-0.9411,2.7424,10.511,33.2839,0.0586,0.3194,0.363,-48.1151
16:23:17:695,-1.3186,1.6294,10.2707,33.2658,0.0639,-0.4567,-0.0692,-48.1151
16:23:17:718,-1.967,0.8153,10.051,33.329,0.3428,-0.4929,-0.066,-48.1151
16:23:17:734,-2.2079,0.4279,8.965,33.4659,0.6814,-0.2108,0.1693,-48.1151
16:23:17:754,-1.9726,0.6917,7.5768,33.3076,0.5973,-0.2076,0.3268,-48.1151
