Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:40:29:560,0.1828,3.0992,9.3036,64.6711,-0.6409,0.1554,0.3034,5.39
16:40:29:568,0.0932,2.7994,9.5681,64.5835,-0.6388,0.1171,0.1852,5.149
16:40:29:588,-0.1393,2.6275,9.5993,64.7501,-0.4695,0.1139,0.1256,4.8813
16:40:29:608,-0.2966,2.441,9.1846,64.8782,-0.2065,0.132,0.0979,4.7074
16:40:29:628,-0.7182,2.4058,9.0143,65.0237,0,0.017,0.116,4.571
16:40:29:648,-0.9151,2.9188,8.8964,65.2386,0.0979,-0.1129,0.2236,4.4364
16:40:29:668,-0.975,3.3848,8.7234,65.4092,0.1608,-0.131,0.3418,4.1953
16:40:29:688,-0.8342,3.563,8.2776,65.2998,0.1895,-0.0639,0.3971,3.8094
16:40:29:708,-0.2703,3.5014,8.0723,65.3811,0.0788,0.0319,0.2704,3.3304
16:40:29:728,-0.0781,3.4617,8.4241,65.3924,-0.1884,-0.0064,0.033,2.9418
16:40:29:749,-0.2551,3.5619,8.906,65.1912,-0.4674,-0.1863,-0.1427,2.8174
16:40:29:769,-0.4241,3.3588,9.0993,65.1209,-0.5462,-0.099,-0.1405,2.9383
16:40:29:789,-0.7485,3.3377,9.0704,65.0819,-0.4078,0.164,-0.0106,3.1126
16:40:29:809,-0.8243,3.3228,8.637,64.8516,-0.198,0.3854,0.1608,3.1633
16:40:29:829,-0.7943,3.6079,8.669,65.0146,-0.0745,0.2364,0.3141,3.0147
16:40:29:849,-0.1067,3.7157,8.5918,64.9985,0.0202,-0.1203,0.3992,2.6783
16:40:29:869,0.1945,3.6889,8.684,65.0743,0.0415,-0.1448,0.3311,2.2051
16:40:29:889,0.4646,4.2004,9.0165,65.0922,0.0405,0.1906,0.2055,1.7784
16:40:29:908,-0.0433,3.9933,9.0924,65.1709,0.049,0.3077,0.0277,1.4774
16:40:29:928,-0.4703,4.14,9.2076,65.4336,0.0788,0.1927,-0.0224,1.3855
16:40:29:949,-0.5232,4.0404,9.294,65.6856,0.1192,0.0128,0.0245,1.3951
16:40:29:969,-0.2735,3.8164,9.3011,65.8868,0.1533,-0.1448,0.0596,1.3779
16:40:29:989,-0.0363,3.6676,9.2252,65.9838,0.1906,-0.1416,0.083,1.3036
16:40:30:009,-0.0558,3.748,9.7784,65.9923,0.1491,-0.2438,0.0703,1.2142
16:40:30:031,0.1066,3.6952,10.22,65.8162,0.0767,-0.4642,0.0043,1.109
16:40:30:048,0.3728,3.671,10.5946,65.5976,0.049,-0.4376,-0.0596,1.0721
16:40:30:069,0.5274,3.6078,10.6594,65.3756,0.0532,-0.2385,-0.1235,1.111
16:40:30:089,0.4017,3.6398,10.633,65.2411,0.0852,0.0692,-0.1416,1.2254
16:40:30:108,0.0953,3.7711,10.9644,65.3584,0.132,0.1916,-0.0926,1.3792
16:40:30:128,0.3054,3.4876,10.9232,65.2354,0.2055,0.0128,-0.0767,1.4945
16:40:30:148,0.7601,2.9767,10.5409,65.7485,0.3545,-0.1203,-0.1043,1.5696
16:40:30:169,0.8354,2.7819,10.0705,65.9744,0.5504,-0.0692,-0.1831,1.6594
16:40:30:188,0.492,2.793,9.7196,66.1587,0.7687,0.2321,-0.1884,1.8238
16:40:30:209,0.5167,2.8566,9.2532,66.2131,0.8922,0.297,-0.1448,2.0225
