Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:26:42:311,-2.555,3.369,8.7521,39.0489,-0.329,-0.7476,-0.2335,0.1413
17:26:42:338,-1.994,3.36,7.6631,38.6471,-0.3535,-1.0395,-0.0908,0.1508
17:26:42:352,-1.346,2.639,7.311,36.8727,-0.5155,-1.0554,-0.0631,0.1508
17:26:42:382,-0.749,2.289,7.3391,39.3085,-0.6593,-0.869,-0.1451,0.1506
17:26:42:399,-0.3611,2.2631,8.192,38.4151,-0.6827,-0.2501,-0.3198,0.1494
17:26:42:415,-0.491,2.9411,8.565,38.7104,-0.4505,0.2772,-0.502,0.1466
17:26:42:433,-1.142,3.609,9.3701,38.8004,-0.1533,0.5467,-0.6564,0.1423
17:26:42:453,-1.329,3.891,9.9731,38.5398,0.2409,0.2537,-0.6234,0.138
17:26:42:482,-1.029,3.4751,8.958,39.5939,0.619,0.0854,-0.5734,0.1351
17:26:42:497,-1.1059,3.446,7.67,39.5939,0.8513,0.1365,-0.6447,0.1349
17:26:42:513,-1.53,3.8501,6.762,39.2033,0.8535,0.1888,-0.7576,0.1377
17:26:42:533,-1.9151,4.542,7.0181,39.1968,0.5136,0.2377,-0.8108,0.1424
17:26:42:558,-2.217,4.767,7.923,39.6517,0.0225,-0.0499,-0.7054,0.1472
17:26:42:592,-1.2761,4.0181,8.1131,39.5436,-0.4196,-0.2597,-0.73,0.1506
17:26:42:596,-1.329,3.542,8.659,39.5157,-0.5974,-0.2949,-0.9111,0.1517
17:26:42:618,-2.492,4.6571,10.2551,38.531,-0.5687,-0.5356,-0.9206,0.1504
17:26:42:633,-2.0711,5.1461,11.108,38.7113,-0.3983,-1.2057,-0.7639,0.1474
17:26:42:654,-0.9821,3.9101,10.0421,39.0605,-0.2193,-1.3155,-0.7309,0.1447
17:26:42:681,-0.965,3.719,10.3181,38.3029,-0.0905,-0.95,-0.6991,0.1435
17:26:42:701,-1.0631,3.9491,11.328,38.5973,-0.0297,-0.7209,-0.6852,0.1437
17:26:42:713,-1.089,4.6811,11.7971,39.4011,0.0886,-0.8584,-0.7129,0.1445
17:26:42:733,-0.141,4.181,11.4,39.3109,0.325,-1.1663,-0.7011,0.146
17:26:42:753,0.399,3.221,10.217,40.0913,0.5391,-1.1844,-0.7673,0.1486
17:26:42:783,0.545,2.2819,10.653,39.6414,0.5636,-0.4206,-0.9899,0.153
17:26:42:798,-0.05,2.048,12.243,39.4827,0.5019,-0.231,-1.2392,0.1583
17:26:42:813,0.116,2.33,11.414,39.4675,0.4529,-0.5037,-1.237,0.1632
17:26:42:833,1.064,1.806,9.8921,39.3783,0.3134,-0.8339,-1.1252,0.1677
17:26:42:853,1.5941,1.4351,8.685,40.2359,-0.0095,-0.9437,-1.2104,0.1719
17:26:42:888,1.3301,1.368,8.3809,40.2884,-0.4313,-0.7242,-1.418,0.1753
17:26:42:893,0.993,1.485,7.742,40.1372,-0.7871,-0.3928,-1.5363,0.1764
17:26:42:914,0.447,1.8971,7.449,39.878,-1.0193,-0.0434,-1.5448,0.1743
17:26:42:933,-0.306,2.5841,8.103,39.6981,-1.0598,0.1515,-1.4469,0.1689
17:26:42:953,-0.728,3.1031,8.6899,38.7798,-0.8372,0.2559,-1.2306,0.1609
17:26:43:006,-0.2561,2.165,7.8251,38.9462,-0.0393,0.0652,-0.9089,0.1443
17:26:43:009,-0.0671,1.3961,6.5441,38.9675,0.1716,0.0811,-1.2221,0.1389
17:26:43:028,-0.699,1.305,6.872,38.9395,0.113,0.1845,-1.6844,0.1359
17:26:43:048,-1.403,1.868,7.871,38.8343,-0.0436,0.093,-1.8793,0.1343
17:26:43:068,-2.1401,3.039,9.212,39.0959,-0.1682,0.0641,-1.6908,0.1328
17:26:43:095,-2.828,3.917,10.392,39.0756,-0.0905,0.0726,-1.1678,0.131
17:26:43:115,-2.4971,3.501,10.536,39.2271,0.1705,-0.0733,-0.7022,0.1291
17:26:43:128,-1.7621,2.9171,9.882,39.2226,0.4496,-0.3183,-0.5712,0.1282
17:26:43:148,-1.9301,3.3881,10.3631,39.1059,0.6265,-0.3129,-0.5393,0.129
17:26:43:167,-2.72,4.166,11.4,39.7021,0.5712,-0.0073,-0.2911,0.132
17:26:43:191,-3.167,3.764,11.175,38.4014,0.3942,0.2826,0.0466,0.1363
17:26:43:207,-2.363,3.393,11.175,38.3474,0.1983,0.2218,0.1489,0.1409
17:26:43:227,-1.3841,3.5441,11.5031,39.2065,0.0396,-0.1798,0.0179,0.1448
17:26:43:247,-1.07,3.5651,12.645,39.2064,-0.1118,-0.8414,-0.0641,0.1474
17:26:43:267,-0.783,2.9171,12.927,39.4424,-0.1917,-1.1854,-0.1387,0.1486
17:26:43:289,-0.8501,1.8371,12.1211,37.6113,-0.1107,-0.7763,-0.2474,0.1485
17:26:43:307,-1.302,1.6121,11.156,38.3556,0.0576,0.0492,-0.029,0.1478
17:26:43:327,-1.97,1.2071,10.569,37.9808,0.2441,0.5914,0.3886,0.1472
17:26:43:346,-2.3891,0.788,10.835,38.0582,0.3165,0.4359,0.5346,0.1476
17:26:43:366,-1.515,0.834,10.143,37.5658,0.3399,-0.1787,0.3715,0.1492
17:26:43:393,-0.8981,0.798,9.41,37.9912,0.325,-0.4505,-0.0173,0.1515
17:26:43:406,-1.113,1.169,8.778,37.9633,0.3421,-0.5431,-0.3295,0.1539
17:26:43:426,-1.496,1.413,7.8401,37.7992,0.4689,-0.4269,-0.3028,0.1564
17:26:43:446,-1.781,1.65,7.097,37.4056,0.5636,-0.1543,-0.0663,0.1591
17:26:43:466,-1.9271,2,6.875,36.8438,0.5732,0.0461,0.2171,0.1627
17:26:43:488,-1.7021,2.51,7.145,38.2107,0.5019,-0.0659,0.477,0.167
17:26:43:506,-1.0271,2.957,7.121,38.1905,0.47,-0.378,0.6837,0.1717
17:26:43:526,-0.1271,3.4601,7.1051,38.441,0.488,-0.5483,0.7348,0.1766
17:26:43:545,0.71,3.98,7.892,37.7693,0.4891,-0.3854,0.5516,0.1814
17:26:43:564,0.729,3.8981,8.6899,37.7395,0.4198,-0.1521,0.168,0.1864
17:26:43:584,-0.0101,4.0991,9.4511,36.7975,0.293,-0.1734,-0.1451,0.1914
17:26:43:605,-0.321,4.049,9.054,36.2569,0.2111,-0.2064,-0.1493,0.1957
17:26:43:625,-0.0101,3.735,9.008,35.861,0.1226,-0.1521,-0.0461,0.1994
