Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:38:11:882,-1.568,4.952,10.3301,45.704,0.3186,-0.2949,0.5995,0.2119
17:38:11:902,-0.776,4.4351,9.779,44.8195,0.4379,-0.1904,0.6698,0.212
17:38:11:922,-1.187,5.148,9.683,45.704,0.3282,-0.0466,0.6219,0.2123
17:38:11:942,-1.6061,5.838,9.98,45.704,0.2335,0.0811,0.674,0.2133
17:38:11:965,-1.767,6.3281,10.0571,45.704,0.2515,0.0546,0.7487,0.2147
17:38:11:982,-1.946,6.36,9.5561,45.752,0.3037,-0.0296,0.917,0.2165
17:38:12:002,-1.7141,5.093,9.798,45.752,0.2344,-0.2032,0.9883,0.2184
17:38:12:023,-1.8101,4.0751,10.212,44.9242,0.1013,-0.4738,0.7209,0.2201
17:38:12:042,-2.442,3.807,9.671,45.5209,0.0214,-0.5804,0.4045,0.2203
17:38:12:063,-2.873,3.47,8.2781,45.6186,0.0864,-0.2597,0.2555,0.2189
17:38:12:082,-3.39,2.783,6.9161,44.8103,0.1119,0.3912,0.1893,0.2172
17:38:12:101,-4.013,3.048,6.509,45.0227,-0.0659,0.9845,0.2075,0.2176
17:38:12:125,-4.209,3.051,7.1021,44.4386,-0.5527,1.172,0.3396,0.2205
17:38:12:142,-4.3811,2.7131,8.206,44.8925,-0.9479,1.0974,0.3769,0.2247
17:38:12:160,-4.76,3.039,9.2591,44.4783,-0.9064,0.9441,0.4568,0.2277
17:38:12:194,-4.685,3.855,9.18,44.1494,-0.5698,0.5936,0.6251,0.2288
17:38:12:200,-4.046,4.509,8.175,44.0418,-0.264,0.3208,0.8616,0.2292
17:38:12:221,-2.9621,4.116,7.763,45.1036,-0.1522,0.1345,1.081,0.2298
17:38:12:242,-1.724,3.549,7.653,44.4441,-0.0073,0.0993,1.1556,0.2308
17:38:12:261,-0.773,3.518,7.287,44.4181,0.1994,0.1226,1.1129,0.2319
17:38:12:280,-0.383,3.98,6.743,45.2565,0.3314,0.1302,1.0703,0.2328
17:38:12:300,-0.1511,3.8531,6.281,44.3692,0.2984,0.1942,0.9138,0.2344
17:38:12:321,-0.503,4.224,6.626,44.7541,0.0949,0.2868,0.6187,0.2367
17:38:12:339,-1.032,4.674,8.0051,44.9955,-0.1458,0.1035,0.4599,0.2392
17:38:12:359,-0.687,5.1671,9.0701,44.1088,-0.3355,-0.3993,0.4014,0.2409
17:38:12:382,-0.371,5.613,8.7761,43.7186,-0.4058,-0.641,0.395,0.2406
17:38:12:399,-0.3641,4.997,9.441,44.8249,-0.3481,-0.2788,0.4621,0.2378
17:38:12:419,-0.531,4.629,11.5241,43.9466,0.0022,0.0609,0.3502,0.2337
17:38:12:444,-0.668,4.889,12.405,43.4266,0.3517,-0.1031,0.183,0.2304
17:38:12:460,-0.282,5.337,11.3231,43.9466,0.4049,-0.5335,0.0924,0.2289
17:38:12:483,-0.278,4.842,10.1171,44.2366,0.1716,-0.6049,0.0605,0.2286
17:38:12:499,-0.7301,3.714,9.8921,43.1117,-0.1235,-0.0807,0.0456,0.228
