Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:50:36:715,-1.446,5.244,7.548,42.5579,-0.1107,0.3326,0.6336,0.2838
17:50:36:736,-1.7171,5.483,7.409,41.3261,-0.2097,0.3497,0.6401,0.2942
17:50:36:757,-1.767,5.49,7.452,41.3302,-0.2523,0.3634,0.6953,0.2942
17:50:36:780,-1.628,5.34,7.301,42.6041,-0.2321,0.4657,0.6358,0.2938
17:50:36:795,-1.767,5.2871,7.4021,42.3276,-0.2204,0.4987,0.51,0.2932
17:50:36:814,-2.1311,5.438,7.097,42.3276,-0.2683,0.4711,0.4525,0.2927
17:50:36:836,-2.495,5.651,7.1531,42.3276,-0.3652,0.5243,0.4951,0.2922
17:50:36:855,-2.5331,5.718,7.8521,42.4255,-0.3887,0.5339,0.6038,0.2913
17:50:36:878,-2.358,5.634,8.1491,43.1492,-0.3131,0.4731,0.6911,0.29
17:50:36:894,-2.4251,5.5601,8.206,40.8167,-0.2577,0.4476,0.7615,0.2884
17:50:36:914,-2.559,5.553,8.7491,41.1272,-0.2023,0.3091,0.8062,0.287
17:50:36:936,-2.622,5.5001,8.5721,42.3074,-0.1118,0.0876,0.8189,0.2857
17:50:36:953,-2.37,5.4071,7.8011,41.3412,-0.084,-0.0104,0.8519,0.2847
17:50:36:989,-2.121,5.3441,7.2,41.1865,-0.0914,0.1121,0.8744,0.284
17:50:36:993,-2.121,5.301,7.428,41.1718,-0.115,0.2111,0.8477,0.2836
17:50:37:013,-2.2151,5.4521,7.2701,41.5648,-0.1255,0.1419,0.7541,0.2833
17:50:37:035,-2.2841,5.541,7.124,42.0633,-0.1585,0.2271,0.7114,0.2831
17:50:37:053,-2.37,5.648,7.6241,40.9709,-0.2012,0.3006,0.7039,0.2828
17:50:37:077,-2.306,5.9381,8.0261,41.3776,-0.2097,0.2335,0.6901,0.2823
17:50:37:093,-2.011,6.249,7.988,41.3365,-0.1948,0.1803,0.6336,0.2815
17:50:37:113,-1.544,6.41,8,42.1574,-0.2375,0.159,0.5569,0.2807
17:50:37:136,-1.482,6.3071,8.481,42.1415,-0.279,0.2548,0.4781,0.2798
17:50:37:154,-1.8941,6.606,9.168,42.1068,-0.2747,0.3986,0.5153,0.2786
17:50:37:181,-1.9031,6.599,9.437,42.0309,-0.15,0.4753,0.6901,0.2773
17:50:37:193,-1.293,6.065,9.5081,41.9786,0.0587,0.5669,0.7359,0.2761
17:50:37:212,-0.891,5.45,9.441,42.3279,0.2941,0.6064,0.5303,0.2759
17:50:37:233,-0.977,5.2061,9.422,42.8712,0.3953,0.5275,0.281,0.2767
17:50:37:253,-0.6821,4.9661,9.86,42.4544,0.3569,0.128,0.1723,0.2787
17:50:37:282,0.159,4.4351,9.437,42.4125,0.4326,-0.2768,0.1222,0.2812
17:50:37:292,0.959,4.054,8.34,42.3843,0.5551,-0.2342,0.1446,0.284
17:50:37:312,1.407,4.0061,7.617,43.2994,0.5508,0.0428,0.232,0.2875
17:50:37:331,1.2851,3.9011,7.5641,42.334,0.3101,0.3869,0.3843,0.2916
17:50:37:353,0.803,3.6731,8.223,41.9763,-0.1085,0.4859,0.5474,0.2957
17:50:37:391,0.677,3.3281,9.066,42.3409,-0.605,0.2783,0.6091,0.2985
17:50:37:395,0.914,3.173,10.0781,42.3167,-0.9362,-0.1511,0.4164,0.2984
17:50:37:411,1.05,3.494,10.107,41.8028,-0.8276,-0.4951,-0.0247,0.2949
17:50:37:431,0.7991,4.107,9.35,41.8041,-0.4686,-0.5793,-0.4529,0.2889
17:50:37:451,0.408,4.796,8.1049,41.2529,-0.1096,-0.4877,-0.6777,0.2825
17:50:37:478,-0.086,5.397,6.942,41.6456,0.0544,-0.2043,-0.6425,0.2775
17:50:37:490,-0.5,5.684,6.827,41.3281,0.0641,0.111,-0.3858,0.2746
17:50:37:510,-0.8831,5.502,7.0781,42.6575,0.0214,0.2996,-0.0205,0.2735
17:50:37:530,-0.9581,5.0711,7.679,41.6629,-0.0701,0.2655,0.2757,0.2734
17:50:37:551,-0.596,4.5491,7.6241,41.6622,-0.1576,0.0705,0.3673,0.2736
17:50:37:582,-0.218,4.377,7.653,41.6614,-0.1874,0.1013,0.3151,0.2733
