Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:09:07:381,-0.6011,2.957,9.963,53.4605,-0.0447,-0.1753,-0.0744,79.1553
17:09:07:400,-0.503,3.005,9.3941,52.7259,-0.0404,-0.1242,-0.0627,79.1553
17:09:07:424,-0.2441,2.988,9.1211,53.4605,-0.0639,-0.0241,-0.0733,79.1553
17:09:07:442,-0.002,2.981,9.276,53.4605,-0.0842,-0.0241,-0.1224,79.1553
17:09:07:458,0.1451,2.943,9.365,52.7259,-0.1097,-0.0752,-0.1991,79.1553
17:09:07:480,-0.053,2.967,9.6521,53.4539,-0.0938,-0.1242,-0.2481,79.1553
17:09:07:499,-0.6221,3.1751,9.54,52.6573,-0.0234,-0.0454,-0.2278,79.1553
17:09:07:519,-1.1201,3.4481,9.3311,52.7259,0.0032,0.0291,-0.133,79.1553
17:09:07:539,-1.259,3.405,9.341,53.4605,-0.0575,-0.0252,-0.0456,79.1553
17:09:07:559,-1.262,3.197,9.4391,52.7258,-0.0714,-0.088,0.0044,79.1553
17:09:07:591,-1.07,2.871,9.099,52.7259,-0.0085,-0.0912,0.0214,79.1553
17:09:07:608,-0.8,2.637,8.699,52.7259,0.0139,-0.0656,0.0353,79.1553
17:09:07:631,-0.567,2.493,8.687,54.1673,-0.0352,-0.0049,0.0257,79.1553
17:09:07:648,-0.543,2.553,8.951,52.7259,-0.0895,0.0462,-0.019,79.1553
17:09:07:668,-0.666,2.8091,8.934,52.7259,-0.1044,0.0291,-0.0627,79.1553
17:09:07:688,-0.831,2.7851,8.802,52.7259,-0.1268,0.0408,-0.0382,79.1553
17:09:07:708,-0.879,2.615,9.2741,52.7259,-0.2408,0.0835,0.0098,79.1553
17:09:07:734,-0.8861,2.5961,9.899,52.8137,-0.377,0.0186,0.0161,79.1553
17:09:07:748,-0.699,2.598,10.0811,52.8137,-0.3409,-0.0476,0.0066,79.1553
17:09:07:767,-0.656,2.577,9.86,52.8137,-0.1598,-0.0283,-0.0308,79.1553
17:09:07:787,-0.9071,2.663,9.5351,52.8137,-0.0245,0.0121,-0.0894,79.1553
17:09:07:811,-0.953,2.7971,9.2,52.8137,0.0054,0.0121,-0.1031,79.1553
17:09:07:833,-0.9461,2.8931,8.8961,53.5402,-0.017,-0.0135,-0.1,79.1553
17:09:07:847,-1.065,2.9771,8.659,52.8137,-0.0777,-0.0305,-0.1064,79.1553
17:09:07:867,-1.034,2.9981,8.7641,52.8137,-0.1746,-0.0016,-0.0829,79.1553
17:09:07:889,-0.9941,3.077,8.982,52.1019,-0.2482,0.0206,-0.1,79.1553
17:09:07:911,-1.278,3.312,9.173,52.8137,-0.2727,0.0399,-0.1682,79.1553
17:09:07:927,-1.611,3.491,9.4751,52.8137,-0.3153,0.0644,-0.181,79.1553
17:09:07:946,-1.652,3.3521,9.827,53.5402,-0.3377,0.0718,-0.1064,79.1553
17:09:07:967,-1.4891,3.1031,9.896,52.8137,-0.2684,0.0558,-0.0232,79.1553
17:09:07:991,-1.3811,2.993,9.645,52.9215,-0.1459,0.0206,0.0118,79.1553
17:09:08:006,-1.362,2.9621,9.2711,52.9215,-0.0777,-0.0348,0.0203,79.1553
17:09:08:026,-1.3121,2.9741,8.9771,52.9215,-0.0777,-0.0656,0.03,79.1553
17:09:08:046,-1.3571,2.9741,8.6471,52.1977,-0.0756,-0.0518,0.0311,79.1553
17:09:08:066,-1.367,2.9861,8.565,53.0492,-0.1236,-0.0016,0.0459,79.1553
17:09:08:085,-1.266,3.008,8.922,52.3267,-0.2535,0.0206,0.0576,79.1553
17:09:08:110,-1.274,3.113,9.288,53.0492,-0.3238,0.0078,0.03,79.1553
17:09:08:133,-1.422,3.338,9.3911,53.0492,-0.278,0.0143,-0.0115,79.1553
17:09:08:145,-1.5131,3.558,9.36,53.0492,-0.2471,0.0058,-0.0062,79.1553
17:09:08:166,-1.5251,3.482,9.401,52.4784,-0.3004,-0.0209,0.0491,79.1553
17:09:08:186,-1.2761,3.182,9.798,52.4784,-0.3611,0.0186,0.1121,79.1553
17:09:08:207,-0.857,2.96,10.277,52.4784,-0.3462,0.0516,0.1024,79.1553
17:09:08:225,-0.735,3.063,10.442,52.6607,-0.2535,0.0164,-0.0254,79.1553
17:09:08:246,-0.9461,3.249,10.4711,53.3532,-0.1342,-0.0092,-0.1671,79.1553
17:09:08:264,-0.912,3.173,10.5761,52.6607,-0.0267,0.0121,-0.2076,79.1553
17:09:08:283,-0.639,2.72,10.8251,52.5176,0.0575,0.0462,-0.1958,79.1553
17:09:08:303,-0.306,2.352,11.129,51.1176,0.1151,0.0121,-0.2427,79.1553
17:09:08:324,0,2.115,10.8161,50.4389,0.1822,-0.1156,-0.3589,79.1553
17:09:08:344,-0.1121,1.782,10.136,50.2854,0.2439,-0.1136,-0.4823,79.1553
17:09:08:365,-0.603,1.341,10.191,50.9494,0.1737,0.092,-0.5368,79.1553
17:09:08:391,-0.855,0.9851,11.0771,52.3505,-0.0032,0.2156,-0.507,79.2484
17:09:08:406,-0.764,0.7481,11.283,52.3373,-0.0309,0.0399,-0.443,79.3546
17:09:08:426,-0.68,0.9461,10.557,52.2219,0.1672,-0.1445,-0.411,79.4737
17:09:08:445,-0.701,1.2311,9.564,52.9574,0.4304,-0.0986,-0.3854,79.6046
17:09:08:463,-0.5051,1.473,8.73,53.646,0.5134,0.0121,-0.3418,79.7469
17:09:08:484,-0.486,1.461,8.3261,52.1001,0.359,0.0484,-0.2938,79.8996
17:09:08:505,-0.558,1.454,8.3861,52.8256,0.0298,-0.0124,-0.2438,80.0614
17:09:08:526,-0.666,1.619,8.706,52.1001,-0.3121,-0.1062,-0.1735,80.2303
17:09:08:543,-0.548,1.8941,9.075,52.9439,-0.4528,-0.1551,-0.0616,80.4035
17:09:08:562,-0.146,1.7651,8.922,52.9439,-0.3601,-0.25,0.0406,80.5778
17:09:08:584,0.102,1.6841,8.579,53.1471,-0.2589,-0.3735,0.0385,80.7494
17:09:08:603,0.282,1.545,8.433,52.2539,-0.1737,-0.3202,-0.018,80.916
17:09:08:627,0.341,1.454,8.283,52.2539,-0.066,-0.1189,-0.1128,81.0769
17:09:08:642,0.0521,1.538,8.393,52.2539,-0.0106,0.0962,-0.2267,81.2332
17:09:08:661,-0.503,1.751,8.8571,53.0059,-0.083,0.1229,-0.2842,81.3875
17:09:08:683,-0.584,1.8821,9.0731,51.0237,-0.2109,-0.0252,-0.2555,81.5423
17:09:08:702,-0.687,2.091,9.192,51.5601,-0.1811,-0.0624,-0.2054,81.6992
17:09:08:725,-1.101,3.017,9.468,51.5601,-0.05,-0.0305,-0.1778,81.8582
17:09:08:742,-0.596,2.7131,10.136,52.4377,0.0437,-0.0348,-0.0243,82.0191
17:09:08:761,-0.651,2.876,10.758,52.45,-0.082,-0.4203,0.0289,82.1805
17:09:08:792,-0.7061,3.3521,10.746,53.2178,0.0384,-0.4822,0.0598,82.3397
17:09:08:802,-0.1871,3.3,10.205,53.2178,0.3824,-0.1317,0.1909,82.495
17:09:08:822,0.2861,3.0941,10.241,53.2056,0.4207,0.0899,0.2014,82.6443
17:09:08:841,0.059,3.156,11.46,52.5551,0.098,-0.1167,0.0481,82.7856
17:09:08:861,0.2171,2.771,12.2231,53.0897,-0.0543,-0.2989,-0.0851,82.9188
17:09:08:885,-0.5051,3.369,11.895,53.0897,0.1907,-0.0667,-0.1363,83.046
17:09:08:901,-1.034,2.6441,10.6271,53.0775,0.4133,0.223,-0.001,83.17
17:09:08:924,-1.118,1.617,10.253,53.0775,0.1097,0.2657,0.096,83.2919
17:09:08:941,-1.53,0.6281,11.699,53.2034,-0.5177,0.0974,0.0428,83.4105
17:09:08:961,-2.251,0.242,12.8411,53.2034,-0.604,0.0399,0.0513,83.5248
17:09:08:984,-2.492,0.252,11.922,53.8629,-0.0512,0.1943,0.177,83.6341
17:09:09:000,-2.4041,0.273,9.9251,53.189,0.5327,0.3189,0.3273,83.7373
17:09:09:021,-2.277,0.393,7.8761,53.8366,0.6561,0.1411,0.3688,83.8324
17:09:09:040,-1.812,0.173,7.0181,53.0596,0.2919,-0.1818,0.3112,83.8324
17:09:09:060,-1.7381,-0.068,7.169,53.1726,-0.2641,-0.4246,0.1673,83.8324
17:09:09:082,-2.0021,0.204,7.727,52.5267,-0.6231,-0.3095,0.1078,83.8324
17:09:09:100,-1.6691,0.7811,8.12,53.3194,-0.6467,0.0388,0.308,83.8324
17:09:09:122,-0.831,1.061,8.345,53.4959,-0.4165,0.3359,0.6181,83.8324
17:09:09:140,-0.455,1.121,8.474,54.1515,-0.1118,0.3392,0.7437,83.8324
17:09:09:159,-0.852,1.77,8.517,53.462,0.0628,0.026,0.6084,83.8324
17:09:09:194,-0.855,2.313,8.1941,52.8024,0.4261,-0.447,0.5605,83.8324
17:09:09:209,-0.306,2.435,7.2911,52.8001,0.3644,-0.5215,0.584,83.8324
17:09:09:229,1.136,2.481,6.7001,53.7637,0.0586,-0.5365,0.374,83.8324
17:09:09:249,2.113,2.622,6.068,53.1386,-0.718,-0.0496,0.0406,83.8324
17:09:09:269,1.6871,2.66,8.8549,53.3567,-0.9375,0.0686,-0.2577,83.8324
17:09:09:289,0.825,2.699,10.847,53.9234,-0.571,-0.1381,-0.3376,83.7422
17:09:09:308,0.531,2.297,11.484,53.5251,-0.1075,-0.2745,-0.3407,83.7422
17:09:09:328,0.3101,1.806,12.144,53.3264,0.1353,-0.6696,-0.3833,83.7422
17:09:09:364,0.2981,1.425,12.686,52.5656,0.1396,-0.9115,-0.5655,83.7422
17:09:09:367,0.464,1.5401,13.284,53.3699,0.0703,-0.659,-0.6082,83.7422
17:09:09:387,0.638,1.461,12.98,53.5012,0.1353,-0.4192,-0.474,83.7422
17:09:09:408,1.158,1.006,12.587,52.8104,0.1151,-0.2904,-0.3812,83.7422
17:09:09:427,1.883,0.156,12.0731,53.3571,-0.081,-0.2691,-0.5346,83.7422
17:09:09:449,1.871,-0.422,11.591,52.6857,-0.3175,-0.1423,-0.7487,83.7422
17:09:09:480,0.8681,-1.169,11.079,53.1507,-0.4389,-0.0368,-0.7807,83.7422
17:09:09:499,0.782,-0.9371,10.277,52.5266,-0.4059,-0.0144,-0.5719,83.7422
17:09:09:517,0.923,-0.291,9.192,52.5368,-0.2428,0.0622,-0.2119,83.7422
17:09:09:537,0.9731,0.1511,8.1131,52.2411,-0.0202,0.1911,0.0896,83.7422
17:09:09:557,0.9881,0.393,7.344,52.1785,0.0682,0.2955,0.1451,83.8409
17:09:09:593,1.043,0.7331,6.753,51.3023,-0.1086,0.188,-0.296,84.0392
17:09:09:606,0.662,1.1471,6.482,50.7307,-0.1321,0.1591,-0.4601,84.138
17:09:09:626,0.186,1.3961,6.5441,50.4487,-0.1023,0.0782,-0.5155,84.2415
17:09:09:647,-0.251,1.6451,6.995,49.8607,0.0054,0.0345,-0.5112,84.3537
17:09:09:666,-0.065,1.662,7.689,48.463,0.1779,-0.169,-0.5005,84.4769
17:09:09:686,0.1361,1.9691,7.962,49.086,0.3431,-0.5088,-0.5698,84.6122
17:09:09:706,-0.2111,2.2271,7.739,47.1708,0.1587,-0.5886,-0.6955,84.76
17:09:09:726,-0.4691,2.246,8.6081,46.2951,-0.3227,-0.4694,-0.7776,84.9223
17:09:09:746,-0.4001,2.2129,10.119,46.0689,-0.5464,0.0675,-0.6517,85.1018
17:09:09:766,-0.668,2.366,11.63,45.8346,-0.3207,0.6534,-0.2588,85.2997
17:09:09:785,-0.9701,2.004,12.0731,44.2657,-0.0725,0.8185,0.0363,85.5123
17:09:09:805,-1.0991,1.758,12.518,44.1851,-0.0352,0.3509,0.0342,85.7317
17:09:09:825,-1.068,1.5041,12.872,42.7342,-0.0256,-0.0454,-0.0521,85.9512
17:09:09:847,-1.472,1.578,12.975,42.6136,0.131,0.0015,0.1621,86.1684
17:09:09:865,-1.4441,1.767,12.621,41.8022,0.2641,0.3146,0.5083,86.3811
