Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:22:25:810,-0.656,2.268,9.401,53.7408,-0.1789,-0.1594,-0.1053,86.3451
17:22:25:830,-0.606,2.4041,9.6281,55.0632,-0.1288,-0.1327,-0.0957,86.3451
17:22:25:850,-0.6221,2.3951,9.7481,55.0632,-0.0692,-0.0997,-0.1042,86.3451
17:22:25:881,-0.768,2.285,9.6521,55.0632,-0.0522,-0.071,-0.1022,86.3451
17:22:25:891,-0.824,2.208,9.722,55.0632,-0.0692,-0.0528,-0.1011,86.3451
17:22:25:910,-0.735,2.316,9.7961,55.1733,-0.0628,-0.1232,-0.1107,86.3451
17:22:25:930,-0.462,2.3201,9.935,54.3006,-0.0384,-0.1946,-0.1415,86.3451
17:22:25:951,-0.2351,2.1941,9.894,54.4264,0.0011,-0.219,-0.1863,86.3451
17:22:25:971,-0.2111,2.246,9.7361,54.4264,0.0767,-0.1743,-0.2097,86.3451
17:22:25:994,-0.405,2.3831,9.456,54.4264,0.1502,-0.0826,-0.1767,86.3451
17:22:26:010,-0.431,2.4881,9.188,54.4126,0.1502,-0.0135,-0.1224,86.3451
17:22:26:030,-0.4211,2.517,9.128,54.4126,0.0788,-0.0433,-0.1107,86.3451
17:22:26:050,-0.4721,2.4551,8.951,54.5439,0.0245,-0.0954,-0.1255,86.3451
17:22:26:069,-0.642,2.3921,8.5961,53.661,0.0267,-0.0315,-0.149,86.3451
17:22:26:090,-0.876,2.354,8.208,53.8206,-0.017,0.0686,-0.1628,86.3451
17:22:26:109,-1.0991,2.366,8.108,54.5564,-0.1854,0.0996,-0.1863,86.3451
17:22:26:129,-2.274,2.9051,9.216,53.8206,-0.4059,-0.1253,-0.183,86.3451
17:22:26:149,-3.021,3.6011,9.489,53.6993,-0.4995,-0.4555,-0.0232,86.3451
17:22:26:168,-1.997,3.3641,9.075,54.3918,-0.3036,-0.2329,0.1781,86.3451
17:22:26:188,-0.9671,2.751,8.817,54.3801,-0.1534,0.0888,0.2409,86.3451
17:22:26:209,-0.326,2.5481,9.236,53.5374,-0.1939,0.2508,0.1684,86.3451
17:22:26:230,-0.491,2.766,9.4729,54.2777,-0.2706,0.2518,0.0353,86.3451
17:22:26:250,-0.8861,3.0941,9.666,54.2652,-0.3611,0.1506,-0.0286,86.3451
17:22:26:269,-0.974,3.024,9.8921,54.186,-0.4357,0.01,-0.0478,86.3451
17:22:26:288,-0.809,2.8811,10.011,54.186,-0.4026,-0.0294,-0.0126,86.3451
17:22:26:308,-0.551,2.828,9.987,54.132,-0.2812,-0.0144,-0.003,86.3451
17:22:26:328,-0.539,2.622,10.0451,54.1548,-0.1492,-0.0454,-0.0147,86.3451
17:22:26:348,-0.701,2.385,9.528,54.1548,0.0054,-0.0135,0.0055,86.3451
17:22:26:369,-0.728,2.3921,9.456,53.3992,0.131,0.107,0.0001,86.3451
17:22:26:394,-0.6581,2.6321,9.48,54.141,0.1779,0.0814,-0.0692,86.3451
17:22:26:407,-1.053,2.7731,9.303,54.141,0.1961,0.074,-0.1426,86.3451
17:22:26:427,-1.64,2.967,9.149,54.141,0.1502,0.074,-0.1011,86.3451
17:22:26:451,-1.527,3.099,9.0221,54.2597,0.0522,0.0175,-0.0425,86.3451
17:22:26:469,-1.4891,3.281,8.9771,54.2334,-0.049,-0.0358,-0.0318,86.3451
17:22:26:487,-1.496,3.2831,9.044,53.5059,-0.1449,-0.0826,-0.0104,86.3451
17:22:26:507,-1.257,3.156,9.173,54.1548,-0.2248,-0.1114,-0.0095,86.3451
17:22:26:528,-1.034,3.096,9.429,53.412,-0.261,-0.1349,-0.0478,86.3451
17:22:26:551,-0.915,3.1031,9.7841,54.1428,-0.2056,-0.137,-0.0925,86.3451
