Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
14:42:03:437,473,-72.0,474,-140.0,42,,475,-87.0,322,
14:42:05:426,473,-74.0,474,-140.0,42,,475,-92.0,322,
14:42:07:406,473,-75.0,474,-140.0,42,,475,-90.0,322,
14:42:09:405,473,-69.0,474,-140.0,42,,475,-83.0,322,-84.0
14:42:11:406,473,-76.0,474,-140.0,42,,475,-99.0,322,
14:42:13:406,473,-69.0,474,,42,-113.0,475,,322,
14:42:15:405,473,-70.0,474,,42,-113.0,475,,322,
14:42:17:405,473,-70.0,474,,42,,475,-100.0,322,
14:42:19:406,473,-77.0,474,,42,,475,-94.0,322,
14:42:21:406,473,-78.0,474,,42,,475,-105.0,322,-100.0
14:42:23:406,473,-80.0,474,,42,,475,,322,
14:42:25:406,473,-80.0,474,,42,,475,,322,-122.0
14:42:27:405,473,-84.0,474,,42,,475,,322,
14:42:29:406,473,-84.0,474,,42,,475,,322,
14:42:31:405,473,-87.0,474,,42,,475,,322,
14:42:33:405,473,-86.0,474,-108.0,42,,475,,322,
14:42:35:405,473,-83.0,474,-101.0,42,,475,,322,
14:42:37:405,473,-83.0,474,-104.0,42,,475,,322,-109.0
14:42:39:405,473,-84.0,474,-140.0,42,,475,,322,
14:42:41:405,473,-80.0,474,-98.0,42,-100.0,475,,322,
14:42:43:406,473,-83.0,474,-99.0,42,,475,,322,-105.0
14:42:45:435,473,-83.0,474,-98.0,42,,475,,322,
14:42:47:407,473,-87.0,474,-91.0,42,,475,,322,-103.0
14:42:49:405,473,-86.0,474,-94.0,42,,475,,322,-100.0
14:42:51:405,473,-88.0,474,-93.0,42,,475,,322,-101.0
14:42:53:405,473,-86.0,474,-95.0,42,,475,,322,-103.0
14:42:55:407,473,-93.0,474,-98.0,42,,475,,322,-105.0
14:42:57:406,473,-89.0,474,,42,,475,,322,
14:42:59:408,473,-83.0,474,,42,,475,,322,
14:43:01:405,473,-75.0,474,,42,,475,,322,
14:43:03:405,473,-80.0,474,,42,,475,,322,
14:43:05:405,473,-79.0,474,,42,,475,,322,
14:43:07:405,473,-76.0,474,,42,,475,,322,
14:43:09:406,473,-70.0,474,,42,,475,,322,
14:43:11:406,473,-72.0,474,,42,,475,,322,
14:43:13:408,473,-71.0,474,,42,,475,,322,
14:43:15:406,473,-70.0,474,,42,,475,,322,
14:43:17:407,473,-69.0,474,,42,,475,,322,
14:43:19:406,473,-76.0,474,,42,,475,,322,
14:43:21:408,473,-80.0,474,,42,,475,,322,
14:43:23:406,473,-79.0,474,,42,,475,,322,
14:43:25:406,473,-79.0,474,,42,,475,,322,
14:43:27:406,473,-81.0,474,,42,,475,,322,
14:43:29:407,473,-80.0,474,,42,,475,,322,
14:43:31:407,473,-79.0,474,,42,,475,,322,
14:43:33:407,473,-81.0,474,,42,,475,,322,
14:43:35:407,473,-84.0,474,,42,,475,,322,
14:43:37:409,473,-94.0,474,,42,,475,,322,
14:43:39:438,473,-83.0,474,,42,,475,,322,
14:43:41:407,473,-83.0,474,,42,,475,,322,
14:43:43:407,473,-90.0,474,,42,-114.0,475,,322,
14:43:45:408,473,,474,,42,-112.0,475,,322,
14:43:47:407,473,,474,,42,-115.0,475,,322,
14:43:49:410,473,-77.0,474,,42,-111.0,475,,322,
14:43:51:414,473,-77.0,474,,42,-112.0,475,,322,
