Time,Meg
17:26:34:545,51.6127
17:26:34:565,51.606
17:26:34:584,51.6816
17:26:34:604,51.6955
17:26:34:624,51.6683
17:26:34:645,51.7832
17:26:34:665,51.7596
17:26:34:685,51.5628
17:26:34:704,51.3591
17:26:34:725,51.24
17:26:34:748,51.3317
17:26:34:765,51.5184
17:26:34:784,51.3623
17:26:34:804,51.2934
17:26:34:825,51.1062
17:26:34:844,51.0364
17:26:34:865,51.2456
17:26:34:884,51.0945
17:26:34:904,51.069
17:26:34:924,50.9207
17:26:34:944,50.847
17:26:34:965,50.7034
17:26:34:984,50.6234
17:26:35:004,50.4626
17:26:35:024,50.1684
17:26:35:046,49.7865
17:26:35:066,49.7665
17:26:35:084,49.9062
17:26:35:104,49.8352
17:26:35:126,49.6175
17:26:35:144,49.6194
17:26:35:165,49.5183
17:26:35:184,49.695
17:26:35:206,49.8437
17:26:35:224,49.8609
17:26:35:244,49.7373
17:26:35:265,49.7184
17:26:35:285,49.4953
17:26:35:305,49.5012
17:26:35:324,49.6433
17:26:35:344,49.9169
17:26:35:365,49.8959
17:26:35:384,50.0168
17:26:35:404,50.1715
17:26:35:424,50.3185
17:26:35:445,50.1859
17:26:35:465,50.0115
17:26:35:484,49.5859
17:26:35:504,49.6207
17:26:35:525,49.3253
17:26:35:544,49.798
17:26:35:565,50.0394
17:26:35:585,50.3379
17:26:35:604,50.1949
17:26:35:626,50.0107
17:26:35:644,50.1133
17:26:35:665,50.1493
17:26:35:685,49.9784
17:26:35:704,50.3031
17:26:35:724,49.9881
17:26:35:745,49.7446
17:26:35:765,49.9093
17:26:35:785,49.5612
17:26:35:805,49.5412
17:26:35:826,49.4382
17:26:35:845,49.2729
17:26:35:865,49.3054
17:26:35:885,49.4229
17:26:35:905,49.7427
17:26:35:926,49.7721
17:26:35:945,49.656
17:26:35:965,49.4994
17:26:35:985,49.3014
17:26:36:006,49.3819
17:26:36:025,49.432
17:26:36:045,49.5237
17:26:36:065,49.4574
17:26:36:085,49.2339
17:26:36:106,49.2323
17:26:36:125,49.1874
17:26:36:145,49.2711
17:26:36:166,49.611
17:26:36:185,50.0104
17:26:36:205,50.142
17:26:36:225,50.1592
17:26:36:246,50.6609
17:26:36:267,50.4172
17:26:36:286,50.2883
17:26:36:304,50.0736
17:26:36:325,50.3634
17:26:36:346,50.2642
17:26:36:366,50.3595
17:26:36:386,50.6368
17:26:36:406,50.7897
17:26:36:425,50.6017
17:26:36:445,50.6956
17:26:36:465,50.8179
17:26:36:486,50.5843
17:26:36:505,50.8259
17:26:36:524,50.5718
17:26:36:552,50.5066
17:26:36:565,50.6375
17:26:36:585,50.6361
17:26:36:605,50.7117
17:26:36:625,51.0396
17:26:36:644,51.2124
17:26:36:665,51.0713
17:26:36:684,51.187
17:26:36:704,51.0859
17:26:36:725,51.1241
17:26:36:745,51.25
17:26:36:766,51.1567
17:26:36:785,51.2706
17:26:36:805,51.3704
17:26:36:824,51.3182
17:26:36:845,51.3822
17:26:36:866,51.5581
17:26:36:886,51.4222
17:26:36:905,51.4078
17:26:36:924,51.6477
17:26:36:945,51.6321
17:26:36:966,51.6047
17:26:36:984,51.5087
17:26:37:004,51.541
17:26:37:025,51.694
17:26:37:046,51.78
17:26:37:065,51.9187
17:26:37:084,52.2414
17:26:37:106,52.1044
17:26:37:126,52.2403
17:26:37:145,52.2792
17:26:37:166,52.344
17:26:37:185,52.563
17:26:37:207,52.6833
17:26:37:225,53.0326
17:26:37:247,53.3003
17:26:37:266,53.3014
17:26:37:285,53.4158
17:26:37:305,53.296
17:26:37:326,53.4229
17:26:37:345,53.6031
17:26:37:365,53.716
17:26:37:386,53.8616
17:26:37:405,54.1864
17:26:37:425,54.7406
17:26:37:446,54.5189
17:26:37:465,54.48
17:26:37:485,54.6924
17:26:37:506,54.4441
17:26:37:525,54.4389
17:26:37:544,54.4884
17:26:37:565,54.5377
17:26:37:585,54.4718
17:26:37:605,54.4017
17:26:37:624,54.3628
17:26:37:645,54.5703
17:26:37:665,55.0272
17:26:37:685,55.4028
17:26:37:705,55.1418
17:26:37:725,55.2341
17:26:37:745,55.2112
17:26:37:767,55.0499
17:26:37:785,55.2752
17:26:37:805,55.5993
17:26:37:824,55.5361
17:26:37:846,55.6172
17:26:37:865,55.6028
17:26:37:885,55.402
17:26:37:905,55.3716
17:26:37:927,55.4738
17:26:37:945,55.3812
17:26:37:965,55.5283
17:26:37:986,55.9596
17:26:38:005,56.0811
17:26:38:025,56.1476
17:26:38:045,55.9477
17:26:38:066,56.0419
17:26:38:087,56.0398
17:26:38:105,56.2865
17:26:38:124,56.2301
17:26:38:145,56.3686
17:26:38:168,56.3703
17:26:38:184,56.3478
17:26:38:204,56.6476
17:26:38:224,56.7708
17:26:38:245,57.0185
17:26:38:265,57.1636
17:26:38:285,57.2075
17:26:38:305,56.9686
17:26:38:324,57.1704
17:26:38:345,57.1569
17:26:38:368,57.0955
17:26:38:385,57.1442
17:26:38:405,57.0284
17:26:38:425,57.3089
17:26:38:447,57.3571
17:26:38:465,57.7105
17:26:38:485,57.5925
17:26:38:505,57.5773
17:26:38:525,57.3967
17:26:38:551,57.3376
17:26:38:566,57.1703
17:26:38:584,57.4339
17:26:38:604,57.5128
17:26:38:624,57.8646
17:26:38:647,58.0504
17:26:38:666,58.1855
17:26:38:684,58.1207
17:26:38:705,57.8324
17:26:38:727,57.9457
17:26:38:746,57.9933
17:26:38:765,58.0424
17:26:38:785,57.9261
17:26:38:806,57.8172
17:26:38:826,58.0244
17:26:38:845,57.9948
17:26:38:865,57.9459
17:26:38:884,58.1375
17:26:38:904,57.7635
17:26:38:925,57.5161
17:26:38:945,57.4931
17:26:38:966,57.3456
17:26:38:985,57.2169
17:26:39:005,57.0447
17:26:39:025,57.1072
17:26:39:045,56.9897
17:26:39:065,56.9511
17:26:39:084,56.931
17:26:39:105,56.8755
17:26:39:125,56.9496
17:26:39:146,57.1479
17:26:39:165,57.4519
17:26:39:184,57.3452
17:26:39:205,57.4489
17:26:39:225,57.4057
17:26:39:245,57.1245
17:26:39:266,57.0916
17:26:39:285,57.2159
17:26:39:305,57.0333
17:26:39:325,57.0501
17:26:39:345,57.4534
17:26:39:365,57.5655
17:26:39:385,57.3317
17:26:39:405,57.5608
17:26:39:425,57.3414
17:26:39:445,56.6621
17:26:39:465,56.5889
17:26:39:485,56.2346
17:26:39:505,55.9618
17:26:39:525,55.5489
17:26:39:544,55.3464
17:26:39:565,54.8094
17:26:39:585,54.8083
17:26:39:609,54.8448
17:26:39:624,54.8608
17:26:39:645,55.1676
17:26:39:666,54.9576
17:26:39:686,54.8814
17:26:39:709,54.8664
17:26:39:724,54.7986
17:26:39:744,54.6515
17:26:39:765,54.4662
17:26:39:784,54.1435
17:26:39:805,53.7469
17:26:39:825,53.414
17:26:39:845,53.479
17:26:39:865,53.2318
17:26:39:886,53.2063
17:26:39:904,53.3808
17:26:39:924,53.2598
17:26:39:944,53.074
17:26:39:967,52.9355
17:26:39:985,52.7718
17:26:40:005,52.7757
17:26:40:024,52.7196
17:26:40:045,52.965
17:26:40:066,52.9959
17:26:40:085,52.8483
17:26:40:104,52.9939
17:26:40:126,53.098
17:26:40:145,53.1626
17:26:40:165,52.8464
17:26:40:184,52.8436
17:26:40:204,52.53
17:26:40:225,52.6814
17:26:40:244,52.8469
17:26:40:265,52.8218
17:26:40:284,52.9911
17:26:40:304,52.909
17:26:40:325,53.0743
17:26:40:344,53.1416
17:26:40:366,53.4539
17:26:40:384,53.2169
17:26:40:406,52.9017
17:26:40:424,53.0086
17:26:40:445,52.8443
17:26:40:466,52.7811
17:26:40:486,53.1623
17:26:40:505,53.2963
17:26:40:525,53.2594
17:26:40:560,53.1841
17:26:40:566,53.2942
17:26:40:584,53.3019
17:26:40:604,53.3261
17:26:40:625,53.2995
17:26:40:645,53.0952
17:26:40:666,53.0967
17:26:40:684,53.2997
17:26:40:704,53.3704
17:26:40:725,53.5355
17:26:40:748,53.7114
17:26:40:765,53.644
17:26:40:784,53.2852
17:26:40:805,53.2393
17:26:40:825,53.2527
17:26:40:845,53.2691
17:26:40:865,53.239
17:26:40:885,52.8867
17:26:40:905,52.9783
17:26:40:924,52.9951
17:26:40:945,52.9607
17:26:40:966,53.3582
17:26:40:984,53.3594
17:26:41:005,53.1792
17:26:41:026,53.1544
17:26:41:045,53.0239
17:26:41:065,53.1655
17:26:41:084,53.1567
17:26:41:105,53.0549
17:26:41:125,53.0414
17:26:41:144,53.1614
17:26:41:165,53.194
17:26:41:184,53.2519
17:26:41:205,53.1561
17:26:41:228,53.125
17:26:41:245,52.8869
17:26:41:265,52.7816
17:26:41:286,52.8429
17:26:41:305,52.9307
17:26:41:325,52.6891
17:26:41:344,52.5653
17:26:41:366,52.7616
17:26:41:384,52.9064
17:26:41:405,52.8202
17:26:41:424,52.769
17:26:41:446,52.8912
17:26:41:465,52.9492
17:26:41:485,53.0456
17:26:41:504,53.1073
17:26:41:526,53.1933
17:26:41:544,53.0863
17:26:41:565,53.0404
17:26:41:584,53.0693
17:26:41:605,52.9756
17:26:41:624,52.9767
17:26:41:645,52.9442
17:26:41:665,52.7821
17:26:41:685,52.6798
17:26:41:705,52.4883
17:26:41:725,52.2997
17:26:41:744,52.1846
17:26:41:769,52.2238
17:26:41:785,52.271
17:26:41:804,51.8074
17:26:41:824,51.8101
17:26:41:845,51.8663
17:26:41:866,51.7129
17:26:41:885,51.488
17:26:41:905,51.6213
17:26:41:925,51.7905
17:26:41:945,51.8379
17:26:41:967,51.8201
17:26:41:986,51.7431
17:26:42:006,51.5069
17:26:42:026,51.7429
17:26:42:046,51.9283
17:26:42:066,51.8623
17:26:42:085,51.817
17:26:42:105,51.9369
17:26:42:125,51.3454
17:26:42:145,51.2265
17:26:42:166,50.8565
17:26:42:185,50.8508
17:26:42:205,50.6783
17:26:42:224,50.4432
17:26:42:247,50.7505
17:26:42:266,50.5659
17:26:42:284,50.4299
17:26:42:304,50.3925
17:26:42:325,50.2825
17:26:42:346,50.0564
17:26:42:365,50.1338
17:26:42:385,50.1948
17:26:42:405,50.113
17:26:42:424,50.1199
17:26:42:444,50.0491
17:26:42:465,50.1405
17:26:42:485,50.0073
17:26:42:505,49.8875
17:26:42:525,49.8891
17:26:42:545,49.9641
17:26:42:581,49.7215
17:26:42:587,49.54
17:26:42:604,49.6018
17:26:42:625,49.73
17:26:42:645,49.5481
17:26:42:665,49.6264
17:26:42:685,49.3849
17:26:42:704,49.1703
17:26:42:725,49.0205
17:26:42:744,48.9014
17:26:42:765,48.6814
17:26:42:784,48.5678
17:26:42:805,48.2594
17:26:42:825,47.9098
17:26:42:845,47.5183
17:26:42:866,47.4523
17:26:42:885,47.2333
17:26:42:905,47.062
17:26:42:925,46.8521
17:26:42:945,46.6705
17:26:42:967,46.4701
17:26:42:986,46.259
17:26:43:006,46.2765
17:26:43:025,46.2271
17:26:43:045,46.3774
17:26:43:066,46.1283
17:26:43:086,45.7368
17:26:43:106,45.2957
17:26:43:127,45.1699
17:26:43:145,45.0817
17:26:43:166,44.6513
17:26:43:185,44.4955
17:26:43:206,44.3086
17:26:43:225,44.1696
17:26:43:245,43.9933
17:26:43:266,43.8298
17:26:43:286,43.5393
17:26:43:306,43.4412
17:26:43:326,43.1723
17:26:43:344,42.9673
17:26:43:365,43.2276
17:26:43:385,43.2322
17:26:43:407,43.1343
17:26:43:425,43.354
17:26:43:445,42.8383
17:26:43:465,42.7139
17:26:43:486,42.5951
17:26:43:505,42.5971
17:26:43:525,42.5035
17:26:43:545,42.2304
17:26:43:565,41.909
17:26:43:585,41.1347
17:26:43:605,41.1169
17:26:43:625,41.0271
17:26:43:646,41.026
17:26:43:666,40.8585
17:26:43:686,40.994
17:26:43:705,40.803
17:26:43:726,40.3845
17:26:43:745,40.395
17:26:43:766,40.2759
17:26:43:785,39.9246
17:26:43:805,39.8421
17:26:43:826,39.5849
17:26:43:845,39.2772
17:26:43:866,38.9558
17:26:43:887,38.8701
17:26:43:907,38.7699
17:26:43:926,38.7016
17:26:43:945,38.7308
17:26:43:966,38.6036
17:26:43:985,38.6338
17:26:44:005,38.4533
17:26:44:026,38.228
17:26:44:045,38.0175
17:26:44:065,37.8714
17:26:44:086,37.7977
17:26:44:105,38.0357
17:26:44:125,37.9159
17:26:44:145,37.7257
17:26:44:167,37.8639
17:26:44:185,37.6512
17:26:44:205,37.5985
17:26:44:230,37.2308
17:26:44:246,37.1339
17:26:44:266,36.7315
17:26:44:285,36.3087
17:26:44:305,36.4045
17:26:44:325,36.1901
17:26:44:348,36.098
17:26:44:368,36.1035
17:26:44:385,36.2166
17:26:44:404,35.9511
17:26:44:426,35.7655
17:26:44:445,35.7913
17:26:44:465,35.5889
17:26:44:485,35.3114
17:26:44:504,35.5364
17:26:44:524,35.352
17:26:44:544,35.316
17:26:44:566,35.5891
17:26:44:591,35.724
17:26:44:604,36.0747
17:26:44:624,36.2453
17:26:44:645,36.2292
17:26:44:665,36.0679
17:26:44:684,35.8022
17:26:44:704,35.4668
17:26:44:725,35.4123
17:26:44:745,35.3369
17:26:44:765,35.0937
17:26:44:785,35.1906
17:26:44:805,35.075
17:26:44:825,35.042
17:26:44:847,34.9367
17:26:44:866,35.241
17:26:44:885,35.0937
17:26:44:904,35.0315
17:26:44:924,35.3998
17:26:44:946,35.5549
17:26:44:966,35.6052
17:26:44:985,35.8426
17:26:45:005,35.8448
17:26:45:025,35.8619
17:26:45:046,36.0697
17:26:45:065,36.1275
17:26:45:085,36.0834
17:26:45:105,35.8541
17:26:45:126,36.0018
17:26:45:145,36.1539
17:26:45:165,36.4594
17:26:45:185,36.4258
17:26:45:205,36.3865
17:26:45:226,36.4411
17:26:45:245,36.0119
17:26:45:266,35.6814
17:26:45:285,35.2545
17:26:45:305,35.1786
17:26:45:325,35.1709
17:26:45:344,35.1413
17:26:45:366,35.2856
17:26:45:385,35.5546
17:26:45:405,35.247
17:26:45:425,35.4324
17:26:45:445,35.7837
17:26:45:465,35.8291
17:26:45:485,36.0219
17:26:45:505,36.1085
17:26:45:525,36.189
17:26:45:544,36.138
17:26:45:565,36.4167
17:26:45:585,36.7075
17:26:45:605,36.9126
