Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
14:34:23:029,0.823,1.9622,9.4307,63.5155,-0.2151,-0.099,-0.1842,200.36
14:34:23:045,1.2072,2.04,9.2051,63.1449,-0.2023,-0.1395,-0.2289,181.57
14:34:23:065,1.3339,2.1062,8.9954,63.0204,-0.2119,-0.033,-0.2906,181.85
14:34:23:085,1.069,2.2289,9.2052,63.0279,-0.2587,-0.0628,-0.3141,182.18
14:34:23:105,0.8567,2.0947,9.3327,63.0179,-0.3386,-0.2364,-0.264,182.55
14:34:23:125,1.1618,1.9014,9.2423,63.2951,-0.2768,-0.3215,-0.1288,182.96
14:34:23:145,1.397,1.6494,8.8968,63.1056,-0.2843,-0.1544,-0.0617,183.29
14:34:23:165,1.3274,1.441,9.0425,63.0305,-0.3577,0.0564,-0.0586,183.49
14:34:23:185,1.267,1.3012,9.4508,63.053,-0.4216,0.0926,-0.0852,183.61
14:34:23:205,1.2933,1.2873,9.8275,63.2469,-0.4291,0.0564,-0.1608,183.7
14:34:23:225,1.3604,1.52,9.8798,63.2868,-0.3769,-0.0021,-0.2779,183.83
14:34:23:245,1.2232,1.8049,9.7654,63.524,-0.3737,-0.066,-0.3843,184.06
14:34:23:265,1.0615,2.0852,9.7864,63.6144,-0.4216,-0.1139,-0.4205,184.45
14:34:23:285,1.0376,2.2349,9.8363,63.4472,-0.3833,-0.1437,-0.4014,184.94
14:34:23:305,0.9953,2.3077,9.7649,63.6512,-0.2427,-0.116,-0.3524,185.46
14:34:23:325,0.9466,2.2798,9.4797,63.6257,-0.1182,-0.0266,-0.2694,185.96
14:34:23:345,0.8622,2.227,9.3869,63.6154,-0.0809,0.0543,-0.1703,186.38
14:34:23:365,0.9692,2.1455,9.2345,63.5304,-0.0873,0.0575,-0.1224,186.69
14:34:23:386,1.0444,2.0996,9.0834,63.3678,-0.1011,0.05,-0.1373,186.88
14:34:23:405,1.0416,2.1012,8.9785,63.6495,-0.1246,0.0468,-0.1512,187.03
14:34:23:425,1.0176,2.1756,8.9999,64.048,-0.1554,0.0916,-0.1512,187.21
14:34:23:446,1.1049,2.2709,9.0749,64.0249,-0.1842,0.1246,-0.1352,187.39
14:34:23:465,1.1772,2.36,9.207,64.0991,-0.1959,0.1512,-0.1054,187.57
14:34:23:485,1.2754,2.355,9.283,63.7943,-0.1927,0.164,-0.0948,187.72
14:34:23:505,1.4335,2.3,9.3608,63.4838,-0.1693,0.1938,-0.1331,187.85
14:34:23:525,1.4876,2.2617,9.5021,63.4189,-0.1075,0.2374,-0.1991,187.97
14:34:23:546,1.3966,2.1823,9.6471,63.3552,-0.0234,0.2342,-0.2726,188.15
14:34:23:566,1.2062,2.1788,9.5994,63.3739,0.0224,0.2002,-0.3247,188.43
14:34:23:585,1.0921,1.9113,9.6051,63.4172,-0.0224,0.1703,-0.3577,188.76
14:34:23:605,1.0161,1.3742,9.6854,63.2104,-0.0522,0.0149,-0.5323,189.16
14:34:23:625,0.7506,1.6702,9.6662,63.0891,-0.0894,0.0277,-0.7069,189.62
