Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
14:49:25:485,0.5441,2.1949,8.7887,59.2037,0.1118,-0.2002,-0.0681,211.4
14:49:25:505,0.5053,2.2338,8.7921,59.3366,-0.0032,-0.0351,-0.2076,208.06
14:49:25:527,0.2116,2.2762,8.7745,59.0704,-0.0287,0.1789,-0.3109,207.69
14:49:25:545,-0.0362,2.208,8.5621,59.0315,0.0128,0.3205,-0.3567,207.75
14:49:25:565,-0.1246,2.1102,8.2766,58.7676,0.0085,0.2598,-0.4067,207.94
14:49:25:585,-0.2514,2.0819,8.2921,58.695,-0.1075,0.0373,-0.477,208.25
14:49:25:605,-0.392,2.0552,8.5082,58.8927,-0.2172,-0.1086,-0.4748,208.7
14:49:25:625,-0.3156,2.0737,8.6673,58.878,-0.2747,-0.0979,-0.3758,209.28
14:49:25:645,-0.1891,2.1846,8.7782,59.016,-0.3897,-0.0511,-0.2875,209.87
14:49:25:665,-0.0649,2.3184,9.0302,58.7961,-0.6218,-0.0777,-0.2619,210.32
14:49:25:685,-0.192,2.5777,9.5252,58.7102,-0.8155,-0.0628,-0.23,210.62
14:49:25:705,-0.501,2.9534,9.9227,58.5553,-0.8549,0.1086,-0.148,210.89
14:49:25:725,-0.7647,3.2888,10.0134,58.7189,-0.7836,0.2875,-0.0692,211.09
14:49:25:746,-1.0665,3.5415,9.9598,58.9498,-0.6856,0.3726,-0.0479,211.2
14:49:25:766,-1.3605,3.5495,9.762,59.0902,-0.5515,0.3811,-0.0607,211.22
14:49:25:786,-1.6147,3.4699,9.5765,59.6745,-0.4141,0.3481,-0.0671,211.26
14:49:25:805,-1.4946,3.1725,9.3293,59.6105,-0.2821,0.2736,-0.0862,211.34
14:49:25:825,-1.3474,2.8519,9.0252,59.5269,-0.2033,0.2076,-0.1405,211.47
14:49:25:846,-1.2453,2.5718,8.8186,59.297,-0.1544,0.1799,-0.1672,211.61
14:49:25:865,-1.1946,2.2537,8.7165,59.0514,-0.0937,0.198,-0.1544,211.79
14:49:25:885,-1.1662,2.1811,8.5875,58.9744,-0.0319,0.1586,-0.1065,211.97
14:49:25:905,-1.092,2.1554,8.4734,58.782,-0.0128,0.083,-0.0681,212.18
14:49:25:927,-1.0661,2.2381,8.4777,58.911,-0.0479,-0.0426,-0.0383,212.36
14:49:25:945,-0.9301,2.3222,8.671,58.8672,-0.1086,-0.1544,-0.0096,212.5
14:49:25:965,-0.8617,2.5139,8.8814,58.8247,-0.1331,-0.1267,0.0405,212.62
14:49:25:985,-0.8242,2.7114,9.0154,58.9017,-0.148,-0.0256,0.0596,212.66
14:49:26:005,-0.9277,3.0773,9.2586,58.9338,-0.2108,0.1118,0.017,212.6
14:49:26:025,-1.3331,3.6208,9.8562,58.9224,-0.3162,0.214,-0.0798,212.46
14:49:26:045,-1.7161,3.8685,10.5892,58.852,-0.3151,0.4152,-0.165,212.33
14:49:26:065,-1.7325,3.4109,10.7549,58.8501,-0.1799,0.7059,-0.264,212.28
14:49:26:085,-1.7844,2.5854,10.5793,58.8565,0.0224,0.9582,-0.3897,212.32
14:49:26:105,-2.2414,1.7762,10.2755,58.7924,0.1459,0.8773,-0.4344,212.46
14:49:26:125,-2.7243,1.1568,10.1551,58.7995,0.1757,0.5387,-0.2662,212.83
14:49:26:145,-3.2619,0.9464,10.3028,58.7284,0.1405,0.1182,0.1331,213.47
14:49:26:165,-3.495,1.4228,10.7925,58.5888,0.164,-0.1533,0.7974,214.07
14:49:26:185,-2.9773,1.9369,11.0314,58.4736,0.3173,-0.0873,1.4735,214.29
14:49:26:213,-2.0149,2.3117,10.8852,58.3237,0.4631,0.2214,1.795,213.71
14:49:26:229,-1.14,2.3317,10.596,58.4194,0.4599,0.296,1.5437,212.14
14:49:26:246,-0.8533,1.8765,10.5145,58.302,0.2566,-0.1171,0.8549,209.97
14:49:26:266,-1.2523,0.9551,10.7536,57.9772,0.1512,-0.4897,0.2406,208.08
14:49:26:286,-1.4796,0.1027,10.5722,58.1609,0.2821,-0.4269,0.0905,207.05
14:49:26:311,-1.2258,-0.3722,9.8156,58.2412,0.4322,-0.0309,0.2853,206.75
14:49:26:328,-0.9551,-0.4288,9.0935,58.091,0.3673,0.2374,0.4269,206.56
14:49:26:346,-1.0472,-0.2835,8.8818,58.2404,0.1416,0.1554,0.4163,206.12
14:49:26:366,-1.2184,-0.022,8.7689,58.1975,0.0245,0.1192,0.3673,205.56
14:49:26:386,-1.3859,0.2676,8.4388,58.4688,-0.0309,0.1437,0.2938,205.06
14:49:26:411,-1.4372,0.4301,8.1361,58.36,-0.1384,0.2161,0.2683,204.59
14:49:26:427,-1.3891,0.645,7.8782,58.2751,-0.2438,0.2885,0.3545,204.16
14:49:26:446,-1.3757,1.0424,7.7805,58.5414,-0.2864,0.2598,0.4503,203.77
14:49:26:466,-1.2673,1.5223,7.636,58.3116,-0.2608,0.0756,0.4653,203.32
14:49:26:486,-1.0721,1.6511,7.4258,58.2852,-0.1863,-0.0703,0.3992,202.87
14:49:26:511,-0.9415,1.5949,7.1907,58.447,-0.1288,-0.1863,0.3087,202.43
14:49:26:525,-0.866,1.7057,7.2449,58.0799,-0.1554,-0.3875,0.2651,202.03
14:49:26:546,-0.5542,1.7294,7.5269,58.0628,-0.2183,-0.5696,0.2342,201.75
14:49:26:565,-0.2012,1.675,7.743,58.2572,-0.2619,-0.5387,0.148,201.6
14:49:26:593,-0.2098,1.7424,7.9183,58.0483,-0.3268,-0.2694,0.0394,201.43
14:49:26:610,-0.2867,1.9259,8.1613,58.3574,-0.4908,0.0884,-0.0873,201.17
14:49:26:626,-0.6461,1.724,8.0695,58.555,-0.7399,0.7889,-0.1959,200.93
14:49:26:646,-1.198,1.6695,8.7424,58.7104,-1.0157,0.9358,-0.1842,200.63
14:49:26:666,-1.4817,1.5074,9.8002,59.0417,-0.9656,0.7091,-0.1043,200.27
14:49:26:692,-1.7603,1.5353,10.4784,59.34,-0.5802,0.3098,-0.0319,200.62
