Time,Meg,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
2025-04-12 14:40:07.026,57.1053,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.045,57.3152,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.068,57.4023,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.085,57.4829,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.105,57.3145,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.125,57.2627,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.145,57.0671,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.165,56.9614,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.185,57.0043,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.205,57.0894,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.225,57.3573,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.245,57.2994,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.265,57.6844,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.285,57.7096,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.305,57.614,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.325,57.8361,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.345,57.8707,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.365,57.8805,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.385,57.7987,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.405,57.8217,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.425,57.8125,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.447,57.858,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.466,57.7698,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.485,57.9468,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.505,58.0765,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.525,58.2857,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.545,58.2629,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.565,58.4221,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.585,58.3785,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.605,58.4375,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.625,58.5768,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.645,58.6975,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.665,58.8083,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.685,58.9457,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.705,58.9968,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.726,59.2144,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.746,59.2514,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.771,59.3215,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.788,59.3765,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.806,59.2644,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.826,59.3714,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
2025-04-12 14:40:07.854,59.582,473.0,,474.0,,42.0,-113.0,475.0,,322.0,
