Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:34:14:333,-0.3566,1.7113,8.3786,51.5544,0.483,-1.0789,-0.0138,197.7812
19:34:14:353,-0.1675,1.4778,8.7701,51.5859,0.2633,-1.155,-0.0625,197.7812
19:34:14:380,0.0396,1.3234,9.9253,50.9748,-0.0882,-1.008,-0.0817,197.7812
19:34:14:398,-0.0286,1.1941,10.9368,50.9749,-0.2747,-0.6852,-0.0708,197.7812
19:34:14:417,-0.2896,1.2085,10.774,52.8681,-0.2334,-0.3212,-0.0002,191.0
19:34:14:433,0.2,1.8082,9.8092,51.6063,-0.0869,-0.061,0.1228,191.2031
19:34:14:451,0.4107,2.244,8.5055,51.2058,0.0305,-0.1273,0.1156,191.3594
19:34:14:481,0.115,2.5193,7.5634,52.6494,-0.0006,-0.5033,0.0395,191.3906
19:34:14:503,0.0432,2.572,7.6101,53.4637,-0.1647,-0.9553,0.0128,191.2656
19:34:14:511,0.382,2.4295,8.229,52.023,-0.3615,-1.1739,-0.021,191.1562
19:34:14:532,1.1817,2.0955,8.7306,52.305,-0.5183,-1.1641,-0.0737,191.1562
19:34:14:550,2.028,1.8441,9.377,52.1724,-0.6342,-1.0227,-0.2932,191.25
19:34:14:569,1.8592,2.4104,9.8606,51.4675,-0.6331,-0.4969,-0.5749,191.4062
19:34:14:603,1.2008,2.5636,10.0953,51.8953,-0.4946,0.126,-0.7017,191.625
19:34:14:609,0.722,2.1757,10.0486,51.9844,-0.3064,0.6423,-0.7134,192.0938
19:34:14:641,0.2467,2.0656,9.8307,51.4556,-0.1687,0.8021,-0.6476,192.8438
19:34:14:648,-0.0837,2.0453,9.4034,51.2122,-0.1759,0.3044,-0.4538,194.0312
19:34:14:668,0.1306,2.0273,9.4991,51.6844,-0.2683,-0.2077,-0.2215,194.7812
19:34:14:693,0.7651,1.8633,9.5482,50.6688,-0.3088,-0.1294,-0.0628,195.3594
19:34:14:708,1.1649,1.837,9.4907,51.0106,-0.2973,0.0786,-0.0021,195.75
19:34:14:727,1.0296,2.0081,9.5075,50.818,-0.2339,0.139,0.0086,195.9219
19:34:14:747,0.8249,2.2703,9.6907,51.2123,-0.1298,0.1206,0.0275,195.9688
19:34:14:767,0.8345,2.3194,9.8714,51.0229,-0.0038,0.0802,0.0491,195.9688
19:34:14:787,0.7962,2.3493,10.0857,50.82,0.1357,0.0189,0.044,195.9531
19:34:14:812,0.7423,2.2188,10.2605,51.6064,0.2814,-0.0477,0.0139,195.9062
19:34:14:827,0.4993,2.2919,10.379,50.3961,0.3973,-0.093,-0.0213,195.8438
