Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:06:47:402,-0.1749,2.2718,9.8375,48.5965,-0.1703,0.3961,0.1491,144.574
16:06:47:403,0.1516,2.3514,9.9175,48.6587,-0.0362,0.3151,0.0884,144.574
16:06:47:410,0.1254,2.5449,9.7457,48.7716,0.0554,0.263,0.0256,144.574
16:06:47:431,0.036,2.6119,9.5237,48.742,0.0628,0.1821,0.033,144.574
16:06:47:450,0.2419,2.5929,9.3401,48.8097,0.0192,0.0479,0.0373,144.574
16:06:47:470,0.4103,2.5704,9.3126,48.8015,-0.0032,-0.0362,0.0309,144.574
16:06:47:491,0.2256,2.7399,9.3056,48.6404,-0.0032,-0.0373,0.0394,144.574
16:06:47:511,-0.149,2.9172,9.164,48.889,-0.0266,0.0075,0.0692,144.574
16:06:47:530,-0.236,2.9843,9.0862,48.9632,-0.1182,0.0735,0.1107,144.574
16:06:47:551,-0.0852,2.8626,9.1614,49.0135,-0.2033,0.1203,0.0884,144.574
16:06:47:570,0.023,2.7987,9.2198,48.827,-0.2183,0.1214,0.0383,144.574
16:06:47:592,0.1496,2.8677,9.1904,49.0071,-0.1821,0.0979,-0.0192,144.574
16:06:47:611,0.1275,3.1467,9.093,48.926,-0.1789,-0.0341,-0.0862,144.574
16:06:47:630,0.2564,3.0923,8.9833,48.7901,-0.1597,-0.1906,-0.1203,144.574
16:06:47:651,0.2379,2.8979,8.8454,48.6854,-0.1586,-0.23,-0.1491,144.574
16:06:47:672,-0.0299,2.9921,8.9326,48.5188,-0.1033,-0.099,-0.0948,144.574
16:06:47:693,-0.2674,3.0518,9.0641,48.2275,0.0245,0.0128,-0.0064,144.574
16:06:47:710,-0.3534,3.4345,9.1599,48.3038,0.1427,0.0181,0.0713,144.574
16:06:47:730,-0.2843,3.3856,9.0429,48.5931,0.1522,-0.0735,0.099,144.574
16:06:47:752,-0.4165,3.8415,8.9833,48.56,0.1725,-0.0234,0.0724,144.574
16:06:47:771,-0.2454,3.9305,8.8793,48.483,0.1363,0.1097,0.0522,144.574
16:06:47:793,0.0771,3.9927,8.4042,48.604,-0.0596,0.2619,0.0852,144.574
16:06:47:811,0.4485,3.9219,8.174,48.3145,-0.3396,0.5877,0.0649,144.574
16:06:47:832,0.5434,3.9519,8.4679,48.5625,-0.4291,0.9294,0.1139,144.574
16:06:47:851,0.3141,3.6661,9.3438,48.7367,-0.4472,1.1541,0.0341,144.574
16:06:47:871,-0.2056,3.2595,10.0751,48.9385,-0.4024,0.9742,-0.083,144.574
16:06:47:895,-1.0184,3.3047,10.4296,48.9736,-0.4141,0.6973,-0.1235,144.574
16:06:47:911,-2.0252,3.329,10.7664,48.7896,-0.4823,0.4472,0.0468,144.574
16:06:47:931,-2.3231,3.1884,11.3056,48.519,-0.5057,0.2097,0.3066,144.574
16:06:47:951,-1.7169,3.2962,11.6841,48.5378,-0.3588,-0.0277,0.4738,144.574
16:06:47:970,-1.1024,2.967,11.3693,48.319,-0.0862,-0.1533,0.4823,144.574
16:06:47:992,-1.1599,2.3556,10.7309,48.1398,0.0916,-0.2374,0.3897,144.574
16:06:48:011,-1.375,1.6772,10.5228,48.1611,0.115,-0.4929,0.2502,144.574
16:06:48:030,-1.0444,0.4445,10.3859,48.2713,0.0692,-0.8613,0.0926,144.4832
16:06:48:051,-0.4569,-0.3446,10.0152,48.387,0.0351,-1.4181,-0.1352,144.4832
16:06:48:071,-0.226,-0.5335,9.7363,48.2314,0.0426,-1.7801,-0.3119,144.4832
16:06:48:091,-0.2578,-0.5042,9.4932,48.557,0.0224,-1.976,-0.4738,144.4832
16:06:48:111,-0.0901,-0.6658,8.9298,48.7267,-0.1033,-1.9685,-0.5238,144.4832
16:06:48:131,0.6226,-0.8078,8.2256,48.6636,-0.379,-2.0005,-0.4706,144.4832
16:06:48:151,0.6028,-0.3131,7.9612,48.6053,-0.5589,-1.6289,-0.4354,144.4832
16:06:48:171,0.0785,0.5295,8.241,48.5667,-0.4131,-0.8592,-0.1554,144.4832
16:06:48:191,-0.4046,1.1534,8.6738,48.5715,-0.1416,-0.0969,0.2683,144.4832
16:06:48:211,-0.1037,1.0596,8.6922,48.8149,0.1714,0.4397,0.675,144.4832
16:06:48:231,0.4545,0.9274,8.1291,48.8111,0.4461,0.9124,0.9156,144.4832
16:06:48:252,0.8956,1.1389,7.6724,48.7988,0.6856,1.3617,0.9923,144.4832
16:06:48:272,0.7455,1.852,8.0115,48.3417,0.7399,1.4,0.971,144.375
16:06:48:291,0.5538,2.1848,8.5802,48.3006,0.4141,0.5898,0.9071,144.2365
16:06:48:311,1.2703,2.0579,8.2836,48.3241,0.0213,-0.0256,0.7644,144.0756
16:06:48:331,1.7149,1.587,8.7325,48.1445,-0.2342,0.2225,0.4024,143.8933
16:06:48:352,1.6,1.4534,9.3806,48.7572,-0.2459,0.2268,0.016,143.6994
16:06:48:371,1.3934,1.5803,10.107,49.205,-0.0862,0.1938,-0.3332,143.5072
16:06:48:393,1.0202,1.8697,10.2979,48.7853,0.1214,-0.0075,-0.6324,143.3285
16:06:48:412,1.2028,2.2228,10.2858,48.6146,0.3279,0.049,-0.8198,143.173
16:06:48:432,0.4829,2.9666,10.3323,48.5967,0.4216,0.2662,-0.9507,143.0459
