Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:24:24:142,-0.7788,0.9081,9.743,49.4189,-0.3183,-0.428,-0.2364,-175.9557
15:24:24:162,-1.146,0.8692,9.8499,49.2099,-0.2076,-0.3801,-0.1821,-175.9557
15:24:24:180,-1.4414,1.1329,9.7165,48.944,-0.0085,-0.231,0.0043,-175.9557
15:24:24:200,-1.4626,1.5602,9.3636,48.9262,0.1235,-0.2364,0.1874,-175.9557
15:24:24:220,-1.169,1.8351,9.0927,49.0309,0.1118,-0.4067,0.2672,-175.9557
15:24:24:241,-0.8409,1.954,9.0092,49.1554,0.0266,-0.4322,0.214,-175.9557
15:24:24:260,-0.5999,1.8408,9.0733,49.3234,-0.0735,-0.3449,0.1054,-175.9557
15:24:24:280,-0.5452,1.7015,9.1164,49.3754,-0.1661,-0.1235,0.0373,-175.9557
15:24:24:300,-0.7094,1.815,9.2714,49.5374,-0.2757,-0.0426,0.049,-175.9557
15:24:24:320,-0.7411,1.797,9.496,49.3332,-0.3226,-0.0362,0.0873,-175.9557
15:24:24:341,-0.7025,1.7302,9.6074,49.1769,-0.2662,-0.0596,0.132,-175.9557
15:24:24:361,-0.5711,1.7709,9.6036,49.1669,-0.1682,-0.0341,0.1586,-175.9557
15:24:24:380,-0.5579,1.8134,9.4805,49.2541,-0.0948,-0.0628,0.1672,-175.9557
15:24:24:400,-0.563,1.8602,9.3962,49.708,-0.0394,-0.181,0.1916,-175.9557
15:24:24:420,-0.4076,1.793,9.4573,49.4094,0.017,-0.2726,0.1948,-175.9557
15:24:24:441,-0.2758,1.8424,9.3494,49.5606,0.066,-0.2736,0.1703,-175.9557
15:24:24:460,-0.2171,2.0295,9.4245,49.5116,0.0479,-0.2715,0.1799,-175.9557
15:24:24:480,-0.1271,2.1204,9.5555,49.3421,0,-0.2747,0.2534,-175.9557
15:24:24:500,0.3336,2.1516,9.3782,49.2453,-0.0192,-0.2523,0.3354,-175.9557
15:24:24:520,1.0618,2.2398,9.1557,49.1778,-0.083,-0.2183,0.2608,-175.9557
15:24:24:543,1.3258,2.0106,9.384,49.2963,-0.1576,-0.082,0.0096,-176.0529
15:24:24:561,0.8299,1.6902,9.6286,49.2967,-0.1022,0.1629,-0.1789,-176.148
15:24:24:580,0.155,1.6427,9.5385,49.1998,0.0479,0.3109,-0.1682,-176.148
15:24:24:600,-0.3632,1.821,9.9067,49.2028,0.1267,0.1043,-0.0447,-176.148
15:24:24:620,-0.3711,1.7954,10.1895,49.2775,0.099,-0.3428,0.049,-176.148
15:24:24:643,0.0224,1.6084,10.2601,49.2086,0.0745,-0.5547,0.1033,-176.148
15:24:24:660,0.4606,1.4813,10.409,49.3934,0.0554,-0.6026,0.1352,-176.148
15:24:24:680,0.5825,1.7076,10.7174,49.457,0.0351,-0.3471,0.1618,-176.148
15:24:24:700,0.4039,2.0419,10.9974,49.557,0.0309,0.2087,0.2683,-176.2457
15:24:24:720,0.0011,2.3449,11.1845,49.4181,0.0692,0.5962,0.4237,-176.3548
15:24:24:741,0.0595,2.3424,11.0172,49.404,0.1906,0.5707,0.5962,-176.4764
15:24:24:760,0.4752,2.1082,10.7587,49.5904,0.2715,0.1682,0.609,-176.6116
15:24:24:780,0.7215,2.1056,10.7096,49.741,0.3513,-0.2576,0.4589,-176.7586
15:24:24:801,1.0369,1.7861,10.4252,49.7479,0.4567,-0.378,0.1895,-176.9161
15:24:24:821,1.0028,1.2326,10.1034,49.5598,0.4046,-0.3183,-0.1778,-177.0719
15:24:24:841,0.3173,0.7164,10.1146,49.6709,0.1863,-0.3311,-0.4493,-177.2143
15:24:24:860,-0.3733,0.262,10.0554,49.355,0.1011,-0.1469,-0.4812,-177.3379
15:24:24:881,-0.7701,-0.0182,9.766,49.2825,0.2268,0.1491,-0.3418,-177.4448
15:24:24:900,-1.0365,0.1831,9.3097,49.3537,0.3854,0.3162,-0.1778,-177.5381
15:24:24:923,-0.9414,0.4443,8.7473,49.2675,0.4237,0.3258,-0.1086,-177.5381
15:24:24:941,-0.8192,0.5503,8.3716,49.2753,0.2864,0.1789,-0.2065,-177.5381
15:24:24:961,-0.8937,0.6729,8.2105,49.7308,0.1278,0.0085,-0.2832,-177.5381
15:24:24:981,-0.811,0.688,8.2652,49.653,0.0096,-0.0979,-0.2821,-177.5381
15:24:25:001,-0.6493,0.6552,8.353,49.7549,-0.1033,-0.0703,-0.2928,-177.5381
15:24:25:023,-0.9359,0.7068,8.3466,49.6025,-0.1373,0.1948,-0.2459,-177.5381
15:24:25:042,-1.326,0.8719,8.2116,49.54,-0.1192,0.362,-0.0862,-177.5381
15:24:25:061,-1.4757,1.0726,8.1225,49.3363,-0.115,0.3162,0.1054,-177.5381
15:24:25:081,-1.3565,1.1939,8.1813,49.5211,-0.1384,0.1459,0.2715,-177.5381
15:24:25:101,-1.223,1.2905,8.3332,49.7774,-0.0948,0.0405,0.4184,-177.5381
15:24:25:123,-1.0584,1.1037,8.5959,49.6921,0.0575,0.0649,0.6218,-177.5381
15:24:25:142,-0.5275,1.3212,8.6067,49.7127,0.1714,0.0522,0.7218,-177.5381
15:24:25:161,0.1449,1.8897,8.5484,49.6461,0.0447,0.214,0.477,-177.6509
15:24:25:181,-0.142,2.443,8.8708,49.3931,-0.2065,0.6611,0.0777,-177.7774
15:24:25:201,-0.8739,2.4703,9.3613,49.384,-0.3673,0.8773,-0.1022,-177.9029
15:24:25:221,-1.4795,2.295,9.7575,49.5555,-0.3918,0.7889,-0.0479,-178.0213
15:24:25:241,-1.7077,2.3076,10.0089,49.1829,-0.3237,0.4738,0.0564,-178.1335
15:24:25:261,-1.655,2.2039,10.221,49.3642,-0.2683,0.1522,0.083,-178.2427
15:24:25:281,-1.5505,1.9458,10.5457,49.5672,-0.2608,-0.1459,0.1075,-178.3497
15:24:25:304,-1.2945,1.6842,10.7748,49.4935,-0.3119,-0.5856,0.1214,-178.4541
15:24:25:322,-0.9983,1.452,11.4801,49.4562,-0.3439,-1.0625,0.1629,-178.556
15:24:25:342,-0.484,1.5215,12.4976,49.1859,-0.2225,-1.1956,0.1767,-178.6599
15:24:25:361,-0.0252,1.9055,12.3015,49.3256,0.0181,-0.7719,0.2587,-178.7716
15:24:25:381,1.0907,1.4935,11.5985,49.3991,-0.0522,-0.4141,0.1054,-178.892
15:24:25:404,0.888,1.5796,11.3759,49.5841,-0.2129,0.1033,-0.2225,-179.0135
15:24:25:421,0.2703,0.8743,11.3736,50.0043,-0.1554,0.4291,-0.362,-179.1272
15:24:25:442,-0.1848,-0.1701,11.0175,50.0532,0.1171,0.4834,-0.33,-179.2256
15:24:25:461,-0.336,-0.3763,10.4411,49.8497,0.4376,0.3364,-0.1746,-179.2256
15:24:25:481,0.2126,-0.4156,9.6621,49.7832,0.6175,-0.0032,-0.1256,-179.2256
15:24:25:502,0.6455,-0.2297,9.1455,49.544,0.6047,-0.263,-0.263,-179.2256
15:24:25:521,0.9077,-0.1328,8.6142,49.4975,0.4418,-0.2576,-0.4621,-179.2256
15:24:25:541,0.7478,-0.2367,8.3384,49.605,0.1437,-0.0948,-0.6739,-179.2256
15:24:25:561,0.3316,-0.117,8.2524,49.3802,-0.1224,0.264,-0.7729,-179.2256
15:24:25:581,-0.2256,0.2531,8.1043,49.3154,-0.23,0.5451,-0.7527,-179.2256
15:24:25:602,-0.7767,0.766,8.0503,49.3122,-0.2119,0.5238,-0.5973,-179.2256
15:24:25:621,-0.8296,1.1136,8.1706,49.1314,-0.1182,0.2289,-0.3886,-179.2256
15:24:25:641,-0.4832,1.3818,8.3371,48.9535,0.0607,-0.0085,-0.2555,-179.2256
15:24:25:661,-0.2183,1.3309,8.0804,48.7972,0.2033,-0.1139,-0.2545,-179.2256
15:24:25:681,-0.2183,1.5736,7.8745,48.7246,0.2193,-0.2065,-0.2406,-179.2256
15:24:25:701,-0.2187,1.9734,7.9043,48.4839,0.1565,-0.3694,-0.2023,-179.1295
15:24:25:721,-0.1023,2.0219,8.117,48.5062,0.0649,-0.5643,-0.2044,-179.0275
15:24:25:742,0.0068,1.9126,8.4065,48.7906,0.0234,-0.5973,-0.2608,-178.9209
15:24:25:761,0.0241,1.7617,8.6802,48.649,0.0032,-0.4727,-0.3077,-178.8091
15:24:25:784,-0.0639,1.6751,9.1647,48.7392,-0.0735,-0.4131,-0.2843,-178.6906
15:24:25:801,-0.1909,1.6648,9.9775,48.6268,-0.1799,-0.3897,-0.1672,-178.5668
15:24:25:821,-0.249,1.9257,10.7275,48.1982,-0.1554,-0.1927,0.0192,-178.444
15:24:25:842,-0.1816,1.9724,11.0321,48.2229,-0.0277,0.0916,0.1182,-178.3289
15:24:25:861,-0.1775,2.1211,11.1154,48.3529,0.0245,0.1938,0.1469,-178.2222
15:24:25:881,-0.2581,2.3855,11.3309,48.5443,-0.0479,0.1501,0.1884,-178.1238
15:24:25:901,-0.432,2.355,11.8758,48.9233,-0.1554,0.131,0.2417,-178.1238
15:24:25:921,-0.6051,2.2389,12.4772,48.8416,-0.0639,0.2183,0.3833,-178.1238
15:24:25:942,-0.6423,1.9051,12.4933,48.6149,0.2065,0.1427,0.4855,-178.1238
15:24:25:961,-0.2973,1.6603,12.1352,48.7021,0.3929,-0.1554,0.428,-178.1238
15:24:25:983,0.3567,1.1507,11.8492,48.4985,0.3929,-0.3705,0.1948,-178.1238
15:24:26:001,0.6912,0.2388,11.4579,48.2874,0.3652,-0.3513,-0.1022,-178.1238
15:24:26:021,0.5467,-0.5768,10.7014,48.4699,0.4482,-0.1235,-0.3237,-178.1238
15:24:26:042,0.0976,-0.9039,9.5357,48.4837,0.5707,0.1097,-0.4376,-178.1238
15:24:26:061,-0.4111,-0.6407,8.4314,48.1648,0.5366,0.1469,-0.4589,-178.1238
15:24:26:082,-0.6715,-0.2968,7.5091,48.1066,0.33,0.0894,-0.4131,-178.1238
15:24:26:101,-0.7869,-0.1159,6.917,48.056,0.0021,-0.0341,-0.3588,-178.0297
15:24:26:120,-0.8258,0.0648,6.7037,47.9077,-0.3641,-0.1544,-0.3194,-177.9257
15:24:26:157,-0.927,0.3816,7.0635,47.8268,-0.6835,-0.1916,-0.2694,-177.814
15:24:26:167,-1.0511,0.3069,7.7238,47.6707,-0.7985,-0.1097,-0.1256,-177.6976
15:24:26:181,-1.0146,0.1055,8.1859,47.7125,-0.6569,0.0575,0.1192,-177.5832
15:24:26:201,-0.6297,0.1119,8.3227,47.4692,-0.4131,0.1341,0.3396,-177.4784
15:24:26:221,-0.3434,0.437,8.3819,47.6039,-0.2342,0.1331,0.3961,-177.4784
15:24:26:241,-0.0344,0.6639,8.5232,47.5373,-0.1693,-0.0692,0.3034,-177.4784
15:24:26:263,0.1935,0.7525,8.7494,47.5312,-0.164,-0.2332,0.132,-177.4784
15:24:26:281,0.1757,0.8548,8.8829,47.5097,-0.1597,-0.1001,-0.0245,-177.4784
15:24:26:301,-0.2354,1.1991,9.2552,47.3678,-0.1746,0.2534,-0.0681,-177.4784
15:24:26:321,-0.5176,1.6782,9.5635,47.1792,-0.2172,0.5483,-0.0266,-177.4784
15:24:26:342,-0.4113,2.0557,9.6829,47.2144,-0.2949,0.6675,-0.0447,-177.4784
15:24:26:361,-0.3772,2.1426,9.9142,47.1386,-0.3524,0.6239,-0.165,-177.4784
15:24:26:381,-0.6511,1.9157,10.2613,47.261,-0.296,0.5717,-0.2545,-177.4784
15:24:26:401,-1.0437,1.5536,10.6575,47.5315,-0.1522,0.4557,-0.2065,-177.4784
15:24:26:421,-1.5049,1.6867,11.2284,47.2854,-0.0085,0.296,0.0234,-177.4784
15:24:26:446,-1.6474,2.3773,11.8271,47.1046,0.0798,0.1799,0.3002,-177.4784
15:24:26:462,-1.325,2.7089,12.0826,47.2838,0.2172,0.2715,0.4024,-177.4784
15:24:26:481,-0.7905,2.4311,11.8992,47.4303,0.3343,0.1533,0.2811,-177.4784
15:24:26:501,-0.1706,1.5327,11.5798,47.4682,0.2832,-0.1906,0.0043,-177.4784
