Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
17:00:10:769,171,,291,-44.0,292,,282,,127,
17:00:12:687,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:14:672,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:16:674,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:18:672,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:20:674,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:22:673,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:24:673,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:26:682,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:28:675,171,-106.0,291,-73.0,292,-84.0,282,,127,
17:00:30:671,171,,291,-73.0,292,-85.0,282,,127,
17:00:32:676,171,,291,-73.0,292,-85.0,282,,127,
17:00:34:677,171,,291,-73.0,292,-85.0,282,,127,
17:00:36:672,171,,291,-73.0,292,-85.0,282,,127,
17:00:38:675,171,,291,-73.0,292,-85.0,282,,127,
17:00:40:675,171,,291,-73.0,292,-85.0,282,,127,
17:00:42:674,171,,291,-73.0,292,-85.0,282,,127,
17:00:44:675,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:46:676,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:48:671,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:50:672,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:52:680,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:54:673,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:56:676,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:00:58:675,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:00:674,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:02:673,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:04:677,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:06:672,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:08:675,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:10:678,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:12:678,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:14:673,171,-104.0,291,-75.0,292,-84.0,282,,127,
17:01:16:673,171,-102.0,291,-66.0,292,-83.0,282,,127,
17:01:18:674,171,-102.0,291,-66.0,292,-83.0,282,,127,
17:01:20:677,171,-102.0,291,-66.0,292,-83.0,282,,127,
17:01:22:675,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:24:673,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:26:674,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:28:680,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:30:674,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:32:673,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:34:675,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:36:675,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:38:673,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:40:674,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:42:672,171,-102.0,291,-65.0,292,-83.0,282,,127,
17:01:44:675,171,,291,,292,,282,-44.0,127,
17:01:46:672,171,,291,,292,,282,-44.0,127,
17:01:48:673,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:01:50:676,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:01:52:674,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:01:54:673,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:01:56:675,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:01:58:675,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:00:673,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:02:673,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:04:673,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:06:675,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:08:682,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:10:674,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:12:672,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:14:690,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:16:672,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:18:673,171,-127.0,291,-97.0,292,,282,-86.0,127,-131.0
17:02:20:674,171,-80.0,291,,292,,282,-71.0,127,
17:02:22:676,171,-80.0,291,,292,,282,-71.0,127,
