Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:51:29:161,0.7112,2.0285,9.4261,37.6229,-0.2779,0.1606,-0.0671,357.8281
16:51:29:214,0.6214,2.0261,9.5183,39.9658,-0.0459,0.0914,0.0571,357.7969
16:51:29:228,0.6657,2.0429,9.5626,36.6521,-0.06,0.0716,0.0499,357.7969
16:51:29:248,0.5987,1.9722,9.6799,39.8912,-0.0693,0.1286,0.0405,6.3906
16:51:29:267,0.5891,1.9028,9.8523,37.3996,-0.0512,0.1909,0.0275,6.3281
16:51:29:287,0.6382,1.9471,9.9277,39.4362,-0.0068,0.1483,-0.0114,6.2656
16:51:29:317,0.7028,2.068,9.9229,37.091,0.0633,0.0298,-0.0607,6.2188
16:51:29:326,0.6657,2.1937,9.7744,38.6529,0.1235,-0.0855,-0.0982,6.2188
16:51:29:351,0.5663,2.2069,9.5889,37.2265,0.1376,-0.1246,-0.0836,6.2812
16:51:29:369,0.5125,2.1075,9.462,38.6711,0.1296,-0.1087,-0.0242,6.4062
16:51:29:386,0.5927,2.0034,9.4034,39.2653,0.1371,-0.093,0.0453,6.5
16:51:29:414,0.9458,2.0165,9.365,39.3159,0.1922,-0.1127,0.0493,6.5312
16:51:29:425,1.2236,2.147,9.2429,39.3159,0.2572,-0.1249,-0.0149,6.5
16:51:29:451,1.2224,2.3302,9.0526,37.6694,0.2793,-0.086,-0.0796,6.4375
16:51:29:468,0.9075,2.4104,8.8982,36.8772,0.2348,-0.0232,-0.0695,6.4688
16:51:29:485,0.5939,2.4295,8.7641,38.992,0.1232,0.0514,0.019,6.5625
16:51:29:515,0.5376,2.3924,8.8144,39.5919,-0.0169,0.1806,0.1178,6.625
16:51:29:524,0.783,2.4954,8.9832,37.8228,-0.1388,0.2232,0.1292,6.5938
16:51:29:554,0.9362,2.6797,9.2453,38.0817,-0.1961,0.1033,0.0408,6.4375
16:51:29:568,0.7567,2.7276,9.3662,37.7023,-0.1937,-0.1569,-0.0311,6.2656
16:51:29:583,0.5556,2.6534,9.3315,38.1558,-0.1652,-0.3779,-0.0508,6.2188
