Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:45:08:689,-0.3483,3.0377,9.0574,132.0527,-0.0829,0.1105,0.0903,279.9375
16:45:08:706,-0.2752,2.9323,9.4201,129.7762,-0.0352,0.2655,0.0421,279.9375
16:45:08:726,-0.5841,3.0245,9.2633,130.4269,0.0596,0.5353,0.0163,279.9375
16:45:08:758,-0.6655,3.0939,8.9604,130.2872,0.0737,0.633,0.044,347.875
16:45:08:774,-0.62,3.1238,8.9832,131.3821,0.0228,0.6479,0.0491,347.7812
16:45:08:791,-0.5948,3.0796,8.812,130.7766,-0.0667,0.5089,0.0267,347.6406
16:45:08:808,-0.6535,3.0197,8.873,130.4385,-0.1895,0.2429,-0.0378,347.4531
16:45:08:827,-0.8702,2.955,9.1292,131.0053,-0.2808,-0.0831,-0.09,347.2969
16:45:08:845,-0.9875,2.8641,9.5015,131.5294,-0.2968,-0.3047,-0.0892,347.2188
16:45:08:877,-0.9695,2.9275,9.8487,130.8339,-0.235,-0.3241,-0.0527,347.2812
16:45:08:894,-0.7876,2.9383,9.808,130.8339,-0.1226,-0.2418,-0.0335,347.4062
16:45:08:911,-0.5398,2.9096,9.4536,133.2322,-0.0315,-0.1715,-0.0473,347.5312
16:45:08:926,-0.4835,2.9072,9.1663,131.1401,-0.0006,-0.1366,-0.0942,347.6094
16:45:08:943,-0.778,2.9742,9.0071,132.2434,-0.0046,-0.1318,-0.1203,347.6406
16:45:08:976,-1.0545,3.0269,8.9269,131.0801,-0.0334,-0.1502,-0.0689,347.7188
16:45:08:992,-0.8307,3.0915,8.8778,132.4897,-0.0741,-0.171,0.0136,347.8594
16:45:09:009,-0.4356,2.9838,8.8898,131.6764,-0.1234,-0.2045,0.0357,348.0156
16:45:09:024,-0.219,2.8138,9.1232,133.861,-0.1418,-0.2373,-0.0111,348.125
16:45:09:042,-0.2345,2.7803,9.2597,132.9725,-0.1205,-0.2067,-0.0761,348.125
16:45:09:062,-0.3483,2.742,9.073,131.5702,-0.0984,-0.1582,-0.1097,348.125
16:45:09:090,-0.5039,2.7504,8.8479,132.0961,-0.1495,-0.1396,-0.1102,348.1719
16:45:09:106,-0.699,2.7575,9.2477,132.3456,-0.2148,-0.1174,-0.0753,348.2812
16:45:09:123,-0.5721,2.5911,9.7385,132.8709,-0.1743,-0.0703,-0.0221,348.4375
16:45:09:140,-0.274,2.499,9.7625,133.7641,-0.0486,-0.0064,-0.0098,348.5781
16:45:09:161,-0.3435,2.5492,9.462,132.4149,0.0649,0.0911,-0.0386,348.6719
16:45:09:192,-0.6092,2.5863,8.8658,133.6678,0.0921,0.1406,-0.0458,348.7031
16:45:09:209,-0.6583,2.7635,8.3918,132.9897,-0.0006,0.0258,-0.046,348.7188
16:45:09:224,-0.6786,2.7467,8.5091,132.8462,-0.1546,-0.1116,-0.0407,348.75
