Time,Cell_Type,Cell_ID,Cell_RSSI,WiFi_MAC,WiFi_ID,WiFi_RSSI
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[2, 80, 79, 339, 23, 57, 125, 140]","[-94, -103, -100, -99, -108, -109, -98, -105]","[82:05:88:5a:b5:fa, 68:dd:b7:19:ce:86, 5c:78:f8:7b:e2:c8, 5c:78:f8:7b:e2:cc, 5c:78:f8:7b:e2:d2, 02:05:88:5a:b4:92, 5c:78:f8:7b:e2:ca, c2:05:88:5a:b5:5e, c2:05:88:5a:b6:7e, 92:05:88:5a:b5:fb, 42:05:88:5a:b6:66, f4:84:8d:9d:5f:80, 46:fa:66:0c:45:7a, 68:dd:b7:19:ce:8b, d2:05:88:5a:b5:5f, 12:05:88:5a:b4:93, c2:05:88:5a:b5:ee, fe:fc:43:26:60:60, 12:5b:ad:5f:09:25, 62:05:88:5a:b5:28, 62:05:88:5a:b7:38, 02:05:88:5a:b3:a2, fc:3f:db:31:4d:b8, 22:05:88:5a:b7:44, d2:05:88:5a:b6:7f, fc:fc:00:00:00:58, f6:6d:2f:ad:13:8f, 5e:c7:d7:a1:53:f6, f4:6d:2f:ad:13:8f, 08:40:f3:73:61:b9, f8:9a:78:f5:43:74, e2:05:88:5a:b5:f0, 02:05:88:5a:b4:62, 22:05:88:5a:b3:b4]","[HNU, TP-LINK_CE86, ASUS13U_206, ASUS13U_206_5G, 504, HNU, 504, HNU, HNU, HNU, HNU, BOX5g, DIRECT-7a-HP M233 LaserJet, TP-LINK_5G_CE86, HNU, HNU, HNU, E-print, DIRECT-25-HP M203 LaserJet, HNU, HNU, HNU, DIRECT-B6-HP DeskJet 4670 series, HNU, HNU, B70_5G, , shawanyi-5G, hzhao, 533_test_5G, , HNU, HNU, HNU]","[-41, -45, -47, -47, -48, -49, -49, -50, -57, -59, -59, -63, -66, -67, -67, -68, -69, -70, -70, -72, -72, -72, -73, -74, -78, -78, -79, -79, -81, -84, -84, -86, -87, -89]"
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[2, 80, 79, 264, 339, 341, 317, 23]","[-98, -96, -102, -105, -101, -102, -104, -103]","[c2:05:88:5a:b4:6e, 42:05:88:5a:b3:66, 62:05:88:5a:b3:a8, e2:05:88:5a:b3:e0, 62:05:88:5a:b3:d8, d2:05:88:5a:b4:6f, 04:f9:f8:21:26:35, b4:0f:3b:c6:4f:81, 62:05:88:5a:b4:98, be:e9:2f:d1:b3:d3, d2:c0:bf:11:82:bb, e2:05:88:5a:b5:00, bc:d1:77:58:0e:aa, 04:f9:f8:21:26:37, 12:05:88:5a:b4:33, b2:22:7a:57:d0:5f, e2:05:88:5a:b4:1f, e2:05:88:5a:b4:10, 22:05:88:5a:b4:d4, f2:05:88:5a:b4:10, 42:f7:6a:cd:2d:f5, 02:05:88:5a:b5:e2, f2:05:88:5a:b3:e1, a2:bc:31:94:f8:13, b4:0f:3b:c6:4f:85, 22:05:88:5a:b6:e4, 62:05:88:5a:b3:78, 72:05:88:5a:b3:d9, 62:05:88:5a:b4:68, 72:05:88:5a:b3:a9, c2:8f:38:80:db:10, e2:05:88:5a:b4:a0, a2:05:88:5a:b4:2c, a2:05:88:5a:b7:5c, a2:bc:31:94:f8:17]","[HNU, HNU, HNU, HNU, HNU, HNU, TP-LINK_2635, Tenda_cs560, HNU, DIRECT-d3-HP M30 LaserJet, RX-BF1182BB, HNU, TP-LINK_580EAA, TP-LINK_5G_2635, HNU, DIRECT-5F-HP Laser 108w, HNU, CSEE, HNU, HNU, PengWiFi, HNU, HNU, 518, Tenda_cs560, HNU, HNU, HNU, HNU, HNU, HUAWEI-1EXV19, HNU, HNU, HNU, 518]","[-35, -55, -56, -57, -61, -62, -62, -64, -64, -65, -65, -66, -68, -68, -70, -70, -70, -70, -70, -71, -71, -72, -73, -75, -76, -76, -77, -78, -78, -79, -82, -82, -83, -85, -85]"
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[2, 80, 79, 1, 339, 23, 57, 79, 339, 1, 318, 125, 126]","[-101, -99, -105, -108, -100, -104, -111, -106, -110, -106, -112, -102, -106]","[c2:05:88:5a:b4:6e, e2:05:88:5a:b3:e0, 62:05:88:5a:b3:a8, b4:0f:3b:c6:4f:81, 62:05:88:5a:b3:d8, 42:05:88:5a:b3:66, 62:05:88:5a:b4:98, 72:05:88:5a:b4:99, d2:05:88:5a:b4:6f, e2:05:88:5a:b5:00, d2:c0:bf:11:82:bb, 04:f9:f8:21:26:35, b2:22:7a:57:d0:5f, be:e9:2f:d1:b3:d3, 04:f9:f8:21:26:37, 08:1f:71:34:c6:91, e2:05:88:5a:b4:1f, e2:05:88:5a:b4:10, 02:05:88:5a:b5:e2, 52:05:88:5a:b3:67, b4:0f:3b:c6:4f:85, f2:05:88:5a:b5:01, 72:05:88:5a:b3:d9, e2:05:88:5a:b4:a0, 22:05:88:5a:b4:d4, a2:bc:31:94:f8:17, a2:05:88:5a:b4:2c, a2:05:88:5a:b7:5c, c2:18:03:94:e7:38, 22:05:88:5a:b6:e4, 62:05:88:5a:b3:78, 42:05:88:5a:b5:16, 02:05:88:5a:b4:f2, 82:05:88:5a:b7:1a, e2:05:88:5a:b3:b0, 42:05:88:5a:b3:96]","[HNU, HNU, HNU, Tenda_cs560, HNU, HNU, HNU, HNU, HNU, HNU, RX-BF1182BB, TP-LINK_2635, DIRECT-5F-HP Laser 108w, DIRECT-d3-HP M30 LaserJet, TP-LINK_5G_2635, TP-LINK_C691, HNU, CSEE, HNU, HNU, Tenda_cs560, HNU, HNU, HNU, HNU, 518, HNU, HNU, DIRECT-38-HP Laser 178nw, HNU, HNU, HNU, HNU, HNU, HNU, HNU]","[-32, -45, -52, -61, -61, -63, -65, -65, -67, -67, -67, -68, -68, -68, -72, -73, -74, -74, -74, -74, -75, -75, -76, -77, -78, -80, -81, -82, -82, -83, -83, -83, -85, -85, -87, -90]"
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 79, 341, 339, 1, 246, 140, 139, 138, 79, 339, 1, 317, 125, 140, 140, 140, 140, 140, 140, 140, 140, 140]","[-94, -99, -105, -102, -100, -105, -98, -104, -106, -102, -104, -103, -109, -107, -99, -102, -102, -102, -102, -102, -102, -102, -102, -102]","[c2:05:88:5a:b4:6e, 42:05:88:5a:b3:66, c4:08:80:02:e2:50, e2:05:88:5a:b3:e0, 04:f9:f8:21:26:35, 0e:f9:f8:21:26:35, 62:05:88:5a:b3:a8, 72:05:88:5a:b3:d9, d2:c0:bf:11:82:bb, 62:05:88:5a:b3:d8, 02:05:88:5a:b5:e2, e2:05:88:5a:b5:00, f2:05:88:5a:b5:01, 62:05:88:5a:b4:98, 04:f9:f8:21:26:37, 0a:f9:f8:21:26:37, b2:22:7a:57:d0:5f, b4:0f:3b:c6:4f:81, f2:05:88:5a:b3:e1, d2:05:88:5a:b4:6f, 42:f7:6a:cd:2d:f5, 72:05:88:5a:b3:a9, 12:05:88:5a:b4:33, e2:05:88:5a:b4:1f, e2:05:88:5a:b4:10, 72:05:88:5a:b4:99, bc:d1:77:58:0e:aa, b4:0f:3b:c6:4f:85, e2:05:88:5a:b4:a0, 12:05:88:5a:b5:e3, a2:05:88:5a:b7:5c, 22:05:88:5a:b4:d4, e2:05:88:5a:b3:b0, 42:05:88:5a:b3:96, f2:05:88:5a:b4:10, a2:05:88:5a:b4:2c, 22:05:88:5a:b6:e4, 42:05:88:5a:b5:16, a2:bc:31:94:f8:17, a2:05:88:5a:b3:3c]","[HNU, HNU, , HNU, TP-LINK_2635, , HNU, HNU, RX-BF1182BB, HNU, HNU, HNU, HNU, HNU, TP-LINK_5G_2635, , DIRECT-5F-HP Laser 108w, Tenda_cs560, HNU, HNU, PengWiFi, HNU, HNU, HNU, CSEE, HNU, TP-LINK_580EAA, Tenda_cs560, HNU, HNU, HNU, HNU, HNU, HNU, HNU, HNU, HNU, HNU, 518, CSEE]","[-37, -47, -49, -55, -58, -58, -60, -61, -61, -63, -64, -66, -66, -67, -67, -67, -68, -68, -68, -69, -70, -72, -74, -75, -75, -75, -77, -77, -77, -77, -81, -81, -82, -82, -84, -84, -84, -86, -88, -91]"
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 1, 341, 78, 246, 140, 139, 138, 79, 339, 1, 317, 125, 140, 126, 126, 126, 126, 126, 126, 126, 126, 126]","[-93, -100, -104, -102, -105, -98, -104, -106, -102, -104, -103, -109, -107, -102, -103, -106, -106, -106, -106, -106, -106, -106, -106, -106]",[],[],[]
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 78, 341, 246, 140, 138, 79, 339, 1, 317, 125, 140, 126, 126, 126, 126, 126, 126, 126, 126, 126]","[-95, -100, -108, -103, -100, -96, -106, -105, -104, -107, -110, -98, -100, -99, -99, -99, -99, -99, -99, -99, -99, -99]",[],[],[]
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 317, 341, 79, 1, 77, 246, 140, 138, 79, 339, 1, 317, 125, 140, 126, 126, 126, 126, 126, 126, 126, 126, 126]","[-94, -101, -102, -101, -105, -102, -104, -99, -106, -105, -107, -109, -111, -114, -98, -100, -99, -99, -99, -99, -99, -99, -99, -99, -99]",[],[],[]
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 79, 78, 264, 246, 140, 138, 79, 339, 1, 264, 125, 140, 126, 126, 126, 126, 126, 126, 126, 126, 126]","[-92, -101, -105, -105, -107, -99, -106, -105, -108, -111, -103, -104, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100]",[],[],[]
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 246, 140, 138, 79, 339, 1, 264, 125, 140]","[-89, -100, -98, -96, -100, -105, -106, -103, -109, -94, -97]",[],[],[]
20250718_16:51,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[80, 2, 246, 140, 138, 79, 339, 1, 264, 125, 140]","[-89, -97, -98, -96, -100, -105, -106, -103, -109, -94, -97]",[],[],[]
