Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
15:58:09:264,473,,477,-87.0,124,
15:58:11:332,473,,477,-89.0,124,
15:58:13:267,473,,477,-88.0,124,
15:58:15:255,473,,477,-90.0,124,
15:58:17:255,473,,477,-89.0,124,
15:58:19:255,473,,477,-86.0,124,
15:58:21:257,473,,477,-89.0,124,
15:58:23:252,473,,477,-89.0,124,
15:58:25:250,473,,477,-92.0,124,
15:58:27:251,473,,477,-91.0,124,
15:58:29:248,473,,477,-88.0,124,
15:58:31:248,473,,477,-88.0,124,
15:58:33:253,473,,477,-88.0,124,
15:58:35:248,473,,477,-87.0,124,
15:58:37:246,473,,477,-85.0,124,
15:58:39:253,473,,477,-87.0,124,
15:58:41:242,473,,477,-80.0,124,
15:58:43:243,473,,477,-83.0,124,
15:58:45:245,473,,477,-81.0,124,
15:58:47:238,473,,477,-85.0,124,
15:58:49:245,473,-44.0,477,-75.0,124,
15:58:51:304,473,-44.0,477,-73.0,124,
15:58:53:237,473,-44.0,477,-73.0,124,
15:58:55:235,473,-44.0,477,-83.0,124,
15:58:57:234,473,-103.0,477,-84.0,124,
15:58:59:236,473,-103.0,477,-82.0,124,
15:59:01:230,473,-102.0,477,-88.0,124,
15:59:03:234,473,-106.0,477,-86.0,124,
15:59:05:230,473,-104.0,477,-90.0,124,
15:59:07:227,473,-104.0,477,-76.0,124,
15:59:09:231,473,-104.0,477,-74.0,124,
15:59:11:224,473,-104.0,477,-78.0,124,
15:59:13:228,473,-104.0,477,-79.0,124,
15:59:15:223,473,-104.0,477,-84.0,124,
15:59:17:223,473,-98.0,477,-90.0,124,
15:59:19:221,473,-98.0,477,-84.0,124,
15:59:21:219,473,-98.0,477,-84.0,124,
15:59:23:225,473,-100.0,477,-81.0,124,
15:59:25:218,473,,477,-87.0,124,
15:59:27:218,473,,477,-91.0,124,
15:59:29:217,473,,477,-90.0,124,
15:59:31:215,473,,477,-91.0,124,
15:59:33:213,473,-104.0,477,-92.0,124,
15:59:35:287,473,-95.0,477,-95.0,124,
15:59:37:212,473,-96.0,477,-90.0,124,
15:59:39:214,473,-94.0,477,-96.0,124,
15:59:41:213,473,-97.0,477,-98.0,124,
15:59:43:208,473,-90.0,477,-98.0,124,
15:59:45:218,473,-83.0,477,-100.0,124,
15:59:47:206,473,-76.0,477,-90.0,124,
15:59:49:213,473,-84.0,477,-95.0,124,
15:59:51:207,473,-94.0,477,-106.0,124,
15:59:53:207,473,-92.0,477,-100.0,124,
15:59:55:200,473,-96.0,477,-101.0,124,
15:59:57:201,473,-98.0,477,-99.0,124,
15:59:59:199,473,-94.0,477,-103.0,124,
16:00:01:197,473,-100.0,477,-96.0,124,
16:00:03:196,473,-97.0,477,-95.0,124,
16:00:05:194,473,-98.0,477,-99.0,124,
16:00:07:193,473,-103.0,477,-93.0,124,
16:00:09:195,473,-104.0,477,-90.0,124,
16:00:11:196,473,-100.0,477,-91.0,124,
16:00:13:192,473,-104.0,477,-93.0,124,
16:00:15:194,473,-101.0,477,-95.0,124,
16:00:17:191,473,,477,-101.0,124,
16:00:19:204,473,,477,-98.0,124,
16:00:21:190,473,,477,-97.0,124,
16:00:23:188,473,,477,-97.0,124,
16:00:25:187,473,-96.0,477,-99.0,124,
16:00:27:191,473,-94.0,477,-99.0,124,
16:00:29:182,473,-94.0,477,-102.0,124,
16:00:31:185,473,-98.0,477,-105.0,124,
16:00:33:187,473,-101.0,477,-107.0,124,
16:00:35:187,473,-99.0,477,,124,
16:00:37:187,473,-93.0,477,,124,
16:00:39:179,473,-95.0,477,,124,
16:00:41:177,473,-94.0,477,,124,
16:00:43:175,473,-97.0,477,,124,
16:00:45:176,473,-96.0,477,,124,
16:00:47:173,473,-95.0,477,,124,
16:00:49:175,473,-94.0,477,,124,
16:00:51:171,473,-91.0,477,,124,
16:00:53:172,473,-89.0,477,,124,
16:00:55:167,473,-90.0,477,,124,
16:00:57:168,473,-94.0,477,,124,
16:00:59:166,473,-87.0,477,,124,
16:01:01:166,473,-86.0,477,,124,
16:01:03:170,473,-80.0,477,,124,
16:01:05:166,473,-76.0,477,,124,
16:01:07:162,473,-71.0,477,,124,
16:01:09:178,473,-75.0,477,,124,
16:01:11:161,473,-80.0,477,,124,
16:01:13:159,473,-78.0,477,,124,
16:01:15:157,473,-79.0,477,,124,
16:01:17:159,473,-77.0,477,,124,
16:01:19:156,473,-67.0,477,,124,
16:01:21:153,473,-72.0,477,,124,
16:01:23:153,473,-78.0,477,,124,
16:01:25:152,473,-83.0,477,,124,
16:01:27:150,473,-82.0,477,,124,
16:01:29:149,473,-79.0,477,,124,
16:01:31:150,473,-72.0,477,,124,
16:01:33:147,473,-72.0,477,,124,
16:01:35:149,473,-72.0,477,,124,
16:01:37:145,473,-84.0,477,,124,
16:01:39:153,473,-84.0,477,,124,
16:01:41:144,473,-85.0,477,,124,
16:01:43:143,473,-84.0,477,,124,
16:01:45:181,473,-86.0,477,,124,
16:01:47:145,473,-85.0,477,,124,
