Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
16:10:45:533,473,,477,-86.0,124,
16:10:47:577,473,,477,-88.0,124,
16:10:49:523,473,,477,-87.0,124,
16:10:51:522,473,,477,-90.0,124,
16:10:53:530,473,,477,-90.0,124,
16:10:55:520,473,,477,-90.0,124,
16:10:57:517,473,,477,-92.0,124,
16:10:59:515,473,,477,-91.0,124,
16:11:01:524,473,,477,-91.0,124,
16:11:03:513,473,,477,-92.0,124,
16:11:05:513,473,,477,-90.0,124,
16:11:07:511,473,-101.0,477,-92.0,124,
16:11:09:514,473,-103.0,477,-89.0,124,
16:11:11:509,473,-99.0,477,-88.0,124,
16:11:13:509,473,-94.0,477,-88.0,124,
16:11:15:512,473,-98.0,477,-88.0,124,
16:11:17:505,473,-90.0,477,-89.0,124,
16:11:19:504,473,-94.0,477,-82.0,124,
16:11:21:509,473,-93.0,477,-80.0,124,
16:11:23:503,473,-93.0,477,-79.0,124,
16:11:25:507,473,-93.0,477,-78.0,124,
16:11:27:501,473,-91.0,477,-85.0,124,
16:11:29:498,473,-91.0,477,-74.0,124,
16:11:31:499,473,-91.0,477,-75.0,124,
16:11:33:501,473,-91.0,477,-79.0,124,
16:11:35:497,473,-102.0,477,-81.0,124,
16:11:37:495,473,-101.0,477,-83.0,124,
16:11:39:493,473,-103.0,477,-85.0,124,
16:11:41:526,473,-102.0,477,-86.0,124,
16:11:43:491,473,-101.0,477,-86.0,124,
16:11:45:492,473,-104.0,477,-84.0,124,
16:11:47:490,473,-110.0,477,-80.0,124,
16:11:49:491,473,-110.0,477,-83.0,124,
16:11:51:496,473,-105.0,477,-83.0,124,
16:11:53:492,473,-101.0,477,-85.0,124,
16:11:55:486,473,-110.0,477,-87.0,124,
16:11:57:485,473,-96.0,477,-87.0,124,
16:11:59:492,473,-101.0,477,-86.0,124,
16:12:01:482,473,-101.0,477,-83.0,124,
16:12:03:535,473,-98.0,477,-85.0,124,
16:12:05:481,473,-103.0,477,-91.0,124,
16:12:07:480,473,-106.0,477,-96.0,124,
16:12:09:478,473,-100.0,477,-96.0,124,
16:12:11:480,473,-104.0,477,-100.0,124,
16:12:13:477,473,-101.0,477,-94.0,124,
16:12:15:474,473,-105.0,477,-94.0,124,
16:12:17:473,473,-97.0,477,-96.0,124,
16:12:19:473,473,-99.0,477,-101.0,124,
16:12:21:471,473,-93.0,477,-102.0,124,
16:12:23:472,473,-90.0,477,-103.0,124,
16:12:25:471,473,-81.0,477,-96.0,124,
16:12:27:477,473,-86.0,477,-103.0,124,
16:12:29:471,473,-89.0,477,-102.0,124,
16:12:31:464,473,-93.0,477,-103.0,124,
16:12:33:464,473,-88.0,477,-102.0,124,
16:12:35:464,473,-98.0,477,-100.0,124,
16:12:37:461,473,-92.0,477,-104.0,124,
16:12:39:464,473,-101.0,477,-102.0,124,
16:12:41:459,473,-101.0,477,-100.0,124,
16:12:43:457,473,-102.0,477,-97.0,124,
16:12:45:505,473,-101.0,477,-108.0,124,
16:12:47:456,473,-103.0,477,-98.0,124,
16:12:49:455,473,-101.0,477,-93.0,124,
16:12:51:455,473,-103.0,477,-91.0,124,
16:12:53:452,473,-106.0,477,-100.0,124,
16:12:55:456,473,-113.0,477,-97.0,124,
16:12:57:456,473,-103.0,477,-100.0,124,
16:12:59:449,473,-102.0,477,-98.0,124,
16:13:01:449,473,-97.0,477,-98.0,124,
16:13:03:448,473,-96.0,477,-100.0,124,
16:13:05:457,473,-99.0,477,-103.0,124,
16:13:07:446,473,-98.0,477,,124,-116.0
16:13:09:445,473,-97.0,477,,124,-112.0
16:13:11:449,473,-94.0,477,,124,-114.0
16:13:13:442,473,-88.0,477,,124,
16:13:15:444,473,-97.0,477,-122.0,124,
16:13:17:444,473,-97.0,477,-118.0,124,
16:13:19:438,473,-97.0,477,-121.0,124,
16:13:21:496,473,-99.0,477,-118.0,124,
16:13:23:436,473,-95.0,477,-113.0,124,
16:13:25:440,473,-100.0,477,-119.0,124,
16:13:27:441,473,-98.0,477,-119.0,124,
16:13:29:434,473,-99.0,477,,124,
16:13:31:435,473,-94.0,477,,124,
16:13:33:431,473,-101.0,477,,124,
16:13:35:431,473,-89.0,477,,124,
16:13:37:429,473,-92.0,477,,124,
16:13:39:431,473,-91.0,477,,124,
16:13:41:433,473,-81.0,477,,124,
16:13:43:426,473,-81.0,477,,124,
16:13:45:428,473,-76.0,477,,124,
16:13:47:423,473,-76.0,477,,124,
16:13:49:422,473,-79.0,477,,124,
16:13:51:422,473,-77.0,477,,124,
16:13:53:421,473,-78.0,477,,124,
16:13:55:437,473,-71.0,477,,124,
16:13:57:423,473,-68.0,477,,124,
16:13:59:418,473,-74.0,477,,124,
16:14:01:493,473,-81.0,477,,124,
16:14:03:419,473,-88.0,477,,124,
16:14:05:414,473,-84.0,477,,124,
16:14:07:412,473,-83.0,477,,124,
16:14:09:413,473,-69.0,477,,124,
16:14:11:413,473,-73.0,477,,124,
16:14:13:419,473,-77.0,477,,124,
16:14:15:411,473,-83.0,477,,124,
16:14:17:414,473,-87.0,477,,124,
16:14:19:409,473,-84.0,477,,124,
16:14:21:404,473,-84.0,477,,124,
16:14:23:410,473,-79.0,477,,124,
16:14:25:405,473,-82.0,477,,124,
16:14:27:408,473,-80.0,477,,124,
