Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:43:48:281,473,,477,-84.0,124,-131.0
19:43:50:362,473,,477,-88.0,124,-131.0
19:43:52:294,473,,477,-90.0,124,-131.0
19:43:54:288,473,,477,-88.0,124,-131.0
19:43:56:286,473,,477,-92.0,124,-131.0
19:43:58:290,473,,477,-90.0,124,-131.0
19:44:00:290,473,,477,-85.0,124,-131.0
19:44:02:282,473,,477,-92.0,124,-131.0
19:44:04:281,473,,477,-90.0,124,-131.0
19:44:06:281,473,,477,-91.0,124,-131.0
19:44:08:281,473,,477,-91.0,124,-131.0
19:44:10:281,473,,477,-90.0,124,-131.0
19:44:12:277,473,,477,-94.0,124,-131.0
19:44:14:278,473,,477,-88.0,124,-131.0
19:44:16:276,473,,477,-85.0,124,-131.0
19:44:18:276,473,,477,-84.0,124,-131.0
19:44:20:275,473,,477,-86.0,124,-131.0
19:44:22:274,473,,477,-85.0,124,-131.0
19:44:24:270,473,,477,-83.0,124,-131.0
19:44:26:369,473,,477,-82.0,124,-131.0
19:44:28:269,473,,477,-80.0,124,-131.0
19:44:30:272,473,,477,-82.0,124,-131.0
19:44:32:265,473,-99.0,477,-78.0,124,-131.0
19:44:34:268,473,-99.0,477,-76.0,124,-131.0
19:44:36:265,473,-99.0,477,-75.0,124,-131.0
19:44:38:265,473,-99.0,477,-80.0,124,-131.0
19:44:40:263,473,-103.0,477,-87.0,124,-131.0
19:44:42:266,473,-102.0,477,-88.0,124,-131.0
19:44:44:264,473,-105.0,477,-87.0,124,-131.0
19:44:46:265,473,-112.0,477,-91.0,124,-131.0
19:44:48:260,473,,477,-88.0,124,-131.0
19:44:50:258,473,,477,-84.0,124,-131.0
19:44:52:255,473,,477,-77.0,124,-131.0
19:44:54:256,473,,477,-80.0,124,-131.0
19:44:56:255,473,,477,-84.0,124,-131.0
19:44:58:283,473,,477,-88.0,124,-131.0
19:45:00:250,473,,477,-85.0,124,-131.0
19:45:02:251,473,,477,-84.0,124,-131.0
19:45:04:252,473,,477,-85.0,124,-131.0
19:45:06:270,473,-104.0,477,-93.0,124,-131.0
19:45:08:254,473,-96.0,477,-90.0,124,-131.0
19:45:10:252,473,-94.0,477,-92.0,124,-131.0
19:45:12:244,473,-96.0,477,-95.0,124,-131.0
19:45:14:244,473,-91.0,477,-94.0,124,
19:45:16:247,473,-101.0,477,-96.0,124,
19:45:18:245,473,-101.0,477,-92.0,124,
19:45:20:246,473,-88.0,477,-92.0,124,
19:45:22:248,473,-90.0,477,-99.0,124,
19:45:24:238,473,-95.0,477,-98.0,124,
19:45:26:242,473,-88.0,477,-103.0,124,
19:45:28:237,473,-86.0,477,-98.0,124,
19:45:30:239,473,-85.0,477,-101.0,124,
19:45:32:234,473,-86.0,477,-99.0,124,
19:45:34:355,473,-94.0,477,-98.0,124,
19:45:36:233,473,-93.0,477,-95.0,124,
19:45:38:231,473,-91.0,477,-101.0,124,
19:45:40:229,473,-93.0,477,-99.0,124,
19:45:42:228,473,-101.0,477,-104.0,124,
19:45:44:229,473,-103.0,477,-100.0,124,
19:45:46:225,473,-103.0,477,-94.0,124,
19:45:48:230,473,-102.0,477,-86.0,124,
19:45:50:227,473,-102.0,477,-92.0,124,
19:45:52:224,473,-101.0,477,-90.0,124,
19:45:54:227,473,-109.0,477,-90.0,124,
19:45:56:221,473,-110.0,477,-95.0,124,
19:45:58:220,473,-110.0,477,-100.0,124,
19:46:00:223,473,-108.0,477,-100.0,124,
19:46:02:216,473,-110.0,477,-98.0,124,
19:46:04:215,473,-100.0,477,-98.0,124,
19:46:06:216,473,-93.0,477,-98.0,124,
19:46:08:262,473,-101.0,477,-100.0,124,
19:46:10:215,473,-100.0,477,-100.0,124,
19:46:12:212,473,-124.0,477,-103.0,124,
19:46:14:217,473,-94.0,477,-106.0,124,
19:46:16:211,473,-92.0,477,-107.0,124,
19:46:18:211,473,-92.0,477,-105.0,124,
19:46:20:207,473,-93.0,477,-111.0,124,
19:46:22:211,473,-93.0,477,-116.0,124,
19:46:24:204,473,-96.0,477,-118.0,124,
19:46:26:207,473,-91.0,477,,124,
19:46:28:203,473,-90.0,477,,124,
19:46:30:201,473,-87.0,477,,124,
19:46:32:201,473,-92.0,477,,124,
19:46:34:202,473,-90.0,477,,124,
19:46:36:200,473,-91.0,477,,124,
19:46:38:197,473,-85.0,477,,124,
19:46:40:196,473,-85.0,477,,124,
19:46:42:195,473,-81.0,477,,124,
19:46:44:230,473,-82.0,477,,124,
19:46:46:194,473,-81.0,477,,124,
19:46:48:192,473,-75.0,477,,124,
19:46:50:192,473,-71.0,477,,124,
19:46:52:188,473,-78.0,477,,124,
19:46:54:190,473,-75.0,477,,124,
19:46:56:189,473,-75.0,477,,124,
19:46:58:189,473,-69.0,477,,124,
19:47:00:189,473,-71.0,477,,124,
19:47:02:184,473,-70.0,477,,124,
19:47:04:187,473,-79.0,477,,124,
19:47:06:182,473,-86.0,477,,124,
19:47:08:184,473,-86.0,477,,124,
19:47:10:180,473,-83.0,477,,124,
19:47:12:183,473,-73.0,477,,124,
19:47:14:180,473,-75.0,477,,124,
19:47:16:177,473,-81.0,477,,124,
19:47:18:177,473,-84.0,477,,124,
19:47:20:234,473,-84.0,477,,124,
19:47:22:174,473,-81.0,477,,124,
19:47:24:172,473,-87.0,477,,124,
19:47:26:175,473,-79.0,477,,124,
19:47:28:171,473,-84.0,477,,124,
