Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
14:02:12:319,473,,477,,124,
14:02:14:395,473,,477,,124,
14:02:16:295,473,,477,-89.0,124,
14:02:18:294,473,,477,-91.0,124,
14:02:20:296,473,,477,-88.0,124,
14:02:22:291,473,,477,-86.0,124,
14:02:24:289,473,,477,-89.0,124,
14:02:26:299,473,,477,-90.0,124,
14:02:28:292,473,,477,-90.0,124,
14:02:30:285,473,,477,-89.0,124,
14:02:32:285,473,,477,-93.0,124,
14:02:34:288,473,-107.0,477,-89.0,124,
14:02:36:285,473,-109.0,477,-88.0,124,
14:02:38:281,473,-110.0,477,-89.0,124,
14:02:40:281,473,-103.0,477,-87.0,124,
14:02:42:282,473,-104.0,477,-88.0,124,
14:02:44:278,473,-97.0,477,-87.0,124,
14:02:46:372,473,-102.0,477,-89.0,124,
14:02:48:279,473,-93.0,477,-93.0,124,
14:02:50:280,473,-91.0,477,-85.0,124,
14:02:52:274,473,-92.0,477,-83.0,124,
14:02:54:275,473,-92.0,477,-78.0,124,
14:02:56:272,473,-93.0,477,-84.0,124,
14:02:58:270,473,-95.0,477,-83.0,124,
14:03:00:270,473,-103.0,477,-81.0,124,
14:03:02:270,473,-103.0,477,-83.0,124,
14:03:04:270,473,-90.0,477,-80.0,124,
14:03:06:273,473,,477,-80.0,124,
14:03:08:268,473,,477,-88.0,124,
14:03:10:263,473,,477,-89.0,124,
14:03:12:267,473,,477,-91.0,124,
14:03:14:264,473,,477,-91.0,124,
14:03:16:263,473,-105.0,477,-88.0,124,
14:03:18:258,473,-107.0,477,-81.0,124,
14:03:20:258,473,-104.0,477,-78.0,124,
14:03:22:258,473,-106.0,477,-87.0,124,
14:03:24:265,473,-108.0,477,-85.0,124,
14:03:26:326,473,-106.0,477,-86.0,124,
14:03:28:255,473,-101.0,477,-88.0,124,
14:03:30:253,473,-101.0,477,-83.0,124,
14:03:32:255,473,-101.0,477,-83.0,124,
14:03:34:253,473,-101.0,477,-88.0,124,
14:03:36:255,473,-101.0,477,-95.0,124,
14:03:38:247,473,-98.0,477,-92.0,124,
14:03:40:249,473,-90.0,477,-91.0,124,
14:03:42:247,473,-92.0,477,-93.0,124,
14:03:44:245,473,-97.0,477,-91.0,124,
14:03:46:243,473,-101.0,477,-90.0,124,
14:03:48:248,473,-104.0,477,-97.0,124,
14:03:50:240,473,-93.0,477,-99.0,124,
14:03:52:240,473,-94.0,477,-99.0,124,
14:03:54:238,473,-86.0,477,-97.0,124,
14:03:56:244,473,-82.0,477,-101.0,124,
14:03:58:244,473,-82.0,477,-103.0,124,
14:04:00:238,473,-88.0,477,-99.0,124,
14:04:02:234,473,-95.0,477,-102.0,124,
14:04:04:238,473,-94.0,477,-102.0,124,
14:04:06:235,473,-99.0,477,-107.0,124,
14:04:08:234,473,-101.0,477,-99.0,124,
14:04:10:242,473,-99.0,477,-89.0,124,
14:04:12:231,473,-99.0,477,-104.0,124,
14:04:14:230,473,-100.0,477,-92.0,124,
14:04:16:232,473,-100.0,477,-96.0,124,
14:04:18:225,473,-103.0,477,-92.0,124,
14:04:20:227,473,-100.0,477,-89.0,124,
14:04:22:233,473,-103.0,477,-99.0,124,
14:04:24:224,473,-109.0,477,-102.0,124,
14:04:26:226,473,-117.0,477,-101.0,124,
14:04:28:223,473,-114.0,477,-99.0,124,
14:04:30:223,473,,477,,124,
14:04:32:221,473,,477,,124,
14:04:34:218,473,,477,,124,
14:04:36:218,473,,477,,124,
14:04:38:219,473,,477,,124,
14:04:40:215,473,,477,,124,
14:04:42:280,473,,477,,124,
14:04:44:217,473,,477,,124,
14:04:46:212,473,,477,,124,
14:04:48:210,473,,477,,124,
14:04:50:221,473,,477,,124,
14:04:52:207,473,,477,,124,
14:04:54:212,473,,477,,124,
14:04:56:210,473,,477,,124,
14:04:58:205,473,,477,,124,
14:05:00:204,473,,477,,124,
14:05:02:204,473,,477,,124,
14:05:04:203,473,,477,,124,
14:05:06:201,473,,477,,124,
14:05:08:212,473,,477,,124,
14:05:10:200,473,,477,,124,
14:05:12:196,473,,477,,124,
14:05:14:197,473,,477,,124,
14:05:16:194,473,,477,,124,
14:05:18:195,473,,477,,124,
14:05:20:242,473,,477,,124,
14:05:22:193,473,,477,,124,
14:05:24:194,473,,477,,124,
14:05:26:194,473,,477,,124,
14:05:28:188,473,,477,,124,
14:05:30:190,473,,477,,124,
14:05:32:184,473,,477,,124,
14:05:34:184,473,,477,,124,
14:05:36:185,473,,477,,124,
14:05:38:182,473,,477,,124,
14:05:40:185,473,,477,,124,
14:05:42:183,473,,477,,124,
14:05:44:182,473,,477,,124,
14:05:46:179,473,,477,,124,
14:05:48:177,473,,477,,124,
14:05:50:178,473,,477,,124,
14:05:52:174,473,,477,,124,
14:05:54:173,473,,477,,124,
14:05:56:276,473,,477,,124,
14:05:58:173,473,,477,,124,
14:06:00:173,473,,477,,124,
14:06:02:170,473,,477,,124,
