Time,Meg
19:48:52:958,65.5938
19:48:52:975,66.8287
19:48:52:989,65.8714
19:48:53:007,66.37
19:48:53:026,67.2129
19:48:53:045,63.8722
19:48:53:067,65.5813
19:48:53:084,66.009
19:48:53:105,65.5079
19:48:53:124,65.5813
19:48:53:142,66.37
19:48:53:164,65.8758
19:48:53:185,65.4179
19:48:53:203,65.3
19:48:53:223,65.5306
19:48:53:244,65.6534
19:48:53:267,66.1757
19:48:53:296,64.175
19:48:53:303,68.0179
19:48:53:326,65.3784
19:48:53:346,65.5823
19:48:53:377,65.1755
19:48:53:387,65.8439
19:48:53:415,65.4396
19:48:53:425,66.2493
19:48:53:445,65.3338
19:48:53:465,66.2494
19:48:53:492,65.081
19:48:53:504,65.4487
19:48:53:523,67.0885
19:48:53:545,64.2079
19:48:53:583,66.0942
19:48:53:588,65.4152
19:48:53:606,66.6648
19:48:53:625,64.343
19:48:53:650,65.4153
19:48:53:664,64.6152
19:48:53:682,65.4396
19:48:53:704,65.264
19:48:53:724,65.3369
19:48:53:743,66.3294
19:48:53:765,65.7523
19:48:53:791,67.4433
19:48:53:809,64.218
19:48:53:823,66.1774
19:48:53:844,65.2664
19:48:53:866,65.8057
19:48:53:883,64.6903
19:48:53:905,65.8105
19:48:53:924,67.3432
19:48:53:946,65.264
19:48:53:965,63.2513
19:48:53:986,65.4152
19:48:54:003,65.1703
19:48:54:025,64.7513
19:48:54:051,67.1886
19:48:54:067,67.578
19:48:54:084,66.1774
19:48:54:103,66.8298
19:48:54:123,66.2493
19:48:54:148,67.5236
19:48:54:165,66.7558
19:48:54:202,66.6695
19:48:54:216,69.4963
19:48:54:222,66.2494
19:48:54:242,65.0152
19:48:54:266,70.0275
19:48:54:282,68.4389
19:48:54:301,70.3661
19:48:54:321,70.5863
19:48:54:342,70.7112
19:48:54:363,69.0143
19:48:54:385,69.5743
19:48:54:404,69.9264
19:48:54:423,69.6821
19:48:54:446,70.9562
19:48:54:466,69.7942
19:48:54:487,70.2952
19:48:54:504,70.6499
19:48:54:523,69.7304
19:48:54:551,69.825
19:48:54:570,69.9254
19:48:54:587,70.3513
19:48:54:603,69.7061
19:48:54:623,69.7528
19:48:54:643,70.3946
19:48:54:665,71.5715
19:48:54:684,71.2594
19:48:54:703,70.0294
19:48:54:723,69.4651
19:48:54:744,69.5388
19:48:54:762,69.6132
19:48:54:783,67.1929
19:48:54:803,66.5462
19:48:54:823,66.5159
19:48:54:844,70.1691
19:48:54:865,69.0248
19:48:54:886,71.4833
19:48:54:903,71.3839
19:48:55:077,71.2229
19:48:55:090,71.0547
19:48:55:091,70.6784
19:48:55:092,67.5867
19:48:55:093,67.013
19:48:55:094,69.1561
19:48:55:095,67.975
19:48:55:096,69.0185
19:48:55:097,67.6779
19:48:55:107,67.4287
19:48:55:130,67.0476
19:48:55:144,67.4892
19:48:55:163,67.0768
19:48:55:182,68.3743
19:48:55:202,68.4295
19:48:55:223,68.1674
19:48:55:245,66.6724
19:48:55:263,67.7878
19:48:55:283,68.7134
19:48:55:303,65.7548
19:48:55:325,67.0476
19:48:55:342,68.334
19:48:55:364,66.8509
19:48:55:385,65.1956
19:48:55:410,67.0579
19:48:55:430,67.0898
19:48:55:448,67.2399
19:48:55:466,68.3806
19:48:55:484,68.0403
19:48:55:502,66.2768
19:48:55:525,67.2241
19:48:55:546,67.6234
19:48:55:563,67.8505
19:48:55:583,66.8866
19:48:55:602,68.1771
19:48:55:625,67.4259
19:48:55:643,67.8659
19:48:55:664,67.672
19:48:55:682,67.352
19:48:55:702,68.2277
19:48:55:724,68.4409
19:48:55:743,68.8187
19:48:55:764,67.0676
19:48:55:784,67.5384
19:48:55:807,68.7836
19:48:55:826,67.2399
19:48:55:846,68.9056
19:48:55:868,67.4259
