Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
16:58:08:286,473,,477,-88.0,124,
16:58:10:360,473,,477,-87.0,124,
16:58:12:279,473,,477,-91.0,124,
16:58:14:278,473,,477,-89.0,124,
16:58:16:277,473,,477,-84.0,124,
16:58:18:284,473,,477,-86.0,124,
16:58:20:278,473,,477,-90.0,124,
16:58:22:274,473,,477,-88.0,124,
16:58:24:283,473,,477,-89.0,124,
16:58:26:272,473,,477,-90.0,124,
16:58:28:274,473,,477,-89.0,124,
16:58:30:269,473,,477,-86.0,124,
16:58:32:271,473,,477,-84.0,124,
16:58:34:272,473,,477,-88.0,124,
16:58:36:266,473,,477,-87.0,124,
16:58:38:265,473,,477,-87.0,124,
16:58:40:265,473,-87.0,477,-90.0,124,
16:58:42:266,473,-91.0,477,-78.0,124,
16:58:44:266,473,-91.0,477,-78.0,124,
16:58:46:318,473,-91.0,477,-81.0,124,
16:58:48:281,473,-91.0,477,-80.0,124,
16:58:50:278,473,-91.0,477,-76.0,124,
16:58:52:278,473,-91.0,477,-70.0,124,
16:58:54:277,473,-91.0,477,-73.0,124,
16:58:56:277,473,-91.0,477,-71.0,124,
16:58:58:274,473,,477,-84.0,124,
16:59:00:272,473,,477,-81.0,124,
16:59:02:271,473,,477,-84.0,124,
16:59:04:270,473,,477,-86.0,124,
16:59:06:270,473,,477,-87.0,124,
16:59:08:269,473,-102.0,477,-84.0,124,
16:59:10:269,473,-102.0,477,-74.0,124,
16:59:12:267,473,-102.0,477,-83.0,124,
16:59:14:269,473,-104.0,477,-77.0,124,
16:59:16:264,473,-104.0,477,-79.0,124,
16:59:18:264,473,-105.0,477,-86.0,124,
16:59:20:271,473,-102.0,477,-90.0,124,
16:59:22:262,473,-105.0,477,-85.0,124,
16:59:24:288,473,-105.0,477,-85.0,124,
16:59:26:258,473,-99.0,477,-83.0,124,
16:59:28:262,473,-105.0,477,-88.0,124,
16:59:30:256,473,-100.0,477,-86.0,124,
16:59:32:256,473,-98.0,477,-92.0,124,
16:59:34:255,473,-101.0,477,-92.0,124,
16:59:36:252,473,-96.0,477,-93.0,124,
16:59:38:254,473,-99.0,477,-93.0,124,
16:59:40:257,473,-92.0,477,-90.0,124,
16:59:42:249,473,-94.0,477,-100.0,124,
16:59:44:248,473,-96.0,477,-101.0,124,
16:59:46:248,473,-87.0,477,-99.0,124,
16:59:48:245,473,-83.0,477,-104.0,124,
16:59:50:246,473,-82.0,477,-99.0,124,
16:59:52:243,473,-81.0,477,-96.0,124,
16:59:54:247,473,-95.0,477,-106.0,124,
16:59:56:242,473,-91.0,477,-103.0,124,
16:59:58:244,473,-98.0,477,-99.0,124,
17:00:00:242,473,-98.0,477,-94.0,124,
17:00:02:273,473,-96.0,477,-102.0,124,
17:00:04:237,473,-98.0,477,-103.0,124,
17:00:06:236,473,-103.0,477,-94.0,124,
17:00:08:237,473,-99.0,477,-90.0,124,
17:00:10:237,473,-107.0,477,-93.0,124,
17:00:12:235,473,-111.0,477,-91.0,124,
17:00:14:231,473,-117.0,477,-92.0,124,
17:00:16:232,473,-108.0,477,-95.0,124,
17:00:18:237,473,-103.0,477,-101.0,124,
17:00:20:232,473,-109.0,477,-97.0,124,
17:00:22:228,473,-102.0,477,-98.0,124,
17:00:24:227,473,-98.0,477,-98.0,124,
17:00:26:226,473,-93.0,477,-96.0,124,
17:00:28:223,473,-95.0,477,-96.0,124,
17:00:30:229,473,-94.0,477,-103.0,124,
17:00:32:227,473,-99.0,477,-106.0,124,
17:00:34:224,473,-99.0,477,-109.0,124,
17:00:36:221,473,-96.0,477,-112.0,124,
17:00:38:222,473,-94.0,477,-114.0,124,
17:00:40:218,473,-92.0,477,-107.0,124,
17:00:42:219,473,-97.0,477,-117.0,124,
17:00:44:217,473,-96.0,477,-111.0,124,
17:00:46:216,473,-91.0,477,-114.0,124,
17:00:48:214,473,-96.0,477,-112.0,124,
17:00:50:211,473,-89.0,477,,124,
17:00:52:214,473,-91.0,477,,124,
17:00:54:212,473,-95.0,477,,124,
17:00:56:209,473,-94.0,477,,124,
17:00:58:212,473,-88.0,477,,124,
17:01:00:206,473,-86.0,477,,124,
17:01:02:205,473,-82.0,477,,124,
17:01:04:203,473,-85.0,477,,124,
17:01:06:205,473,-82.0,477,,124,
17:01:08:211,473,-78.0,477,,124,
17:01:10:205,473,-72.0,477,,124,
17:01:12:199,473,-80.0,477,,124,
17:01:14:205,473,-80.0,477,,124,
17:01:16:291,473,-75.0,477,,124,
17:01:18:198,473,-78.0,477,,124,
17:01:20:195,473,-69.0,477,,124,
17:01:22:199,473,-67.0,477,,124,
17:01:24:199,473,-77.0,477,,124,
17:01:26:191,473,-80.0,477,,124,
17:01:28:193,473,-80.0,477,,124,
17:01:30:197,473,-81.0,477,,124,
17:01:32:199,473,-77.0,477,,124,
17:01:34:188,473,-73.0,477,,124,
17:01:36:187,473,-75.0,477,,124,
17:01:38:185,473,-70.0,477,,124,
17:01:40:189,473,-76.0,477,,124,
17:01:42:185,473,-84.0,477,,124,
17:01:44:182,473,-85.0,477,,124,
17:01:46:195,473,-81.0,477,,124,
17:01:48:184,473,-82.0,477,,124,
17:01:50:178,473,-84.0,477,,124,
