Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
10:59:51:932,473,,477,-85.0,124,
10:59:54:030,473,,477,-88.0,124,
10:59:55:930,473,,477,-87.0,124,
10:59:57:927,473,,477,-88.0,124,
10:59:59:926,473,,477,-90.0,124,
11:00:01:923,473,,477,-88.0,124,
11:00:03:920,473,,477,-84.0,124,
11:00:05:920,473,,477,-81.0,124,
11:00:07:920,473,,477,-92.0,124,
11:00:09:968,473,,477,-89.0,124,
11:00:11:921,473,,477,-92.0,124,
11:00:13:921,473,,477,-93.0,124,
11:00:15:917,473,,477,-90.0,124,
11:00:17:918,473,,477,-92.0,124,
11:00:19:914,473,,477,-88.0,124,
11:00:21:913,473,-102.0,477,-90.0,124,
11:00:23:910,473,-94.0,477,-89.0,124,
11:00:25:910,473,-99.0,477,-89.0,124,
11:00:27:908,473,-97.0,477,-88.0,124,
11:00:29:995,473,-91.0,477,-84.0,124,
11:00:31:907,473,-98.0,477,-88.0,124,
11:00:33:903,473,-98.0,477,-83.0,124,
11:00:35:907,473,-101.0,477,-87.0,124,
11:00:37:904,473,-94.0,477,-87.0,124,
11:00:39:903,473,-97.0,477,-82.0,124,
11:00:41:904,473,-97.0,477,-80.0,124,
11:00:43:903,473,-97.0,477,-83.0,124,
11:00:45:903,473,-100.0,477,-85.0,124,
11:00:47:896,473,-102.0,477,-86.0,124,
11:00:49:902,473,-103.0,477,-92.0,124,
11:00:51:894,473,-107.0,477,-88.0,124,
11:00:53:896,473,-105.0,477,-89.0,124,
11:00:55:896,473,-105.0,477,-90.0,124,
11:00:57:895,473,-105.0,477,-85.0,124,
11:00:59:896,473,-103.0,477,-81.0,124,
11:01:01:890,473,-103.0,477,-72.0,124,
11:01:03:888,473,-103.0,477,-81.0,124,
11:01:05:955,473,-105.0,477,-90.0,124,
11:01:07:888,473,-105.0,477,-86.0,124,
11:01:09:889,473,-96.0,477,-85.0,124,
11:01:11:887,473,-102.0,477,-82.0,124,
11:01:13:888,473,-101.0,477,-87.0,124,
11:01:15:881,473,-102.0,477,-88.0,124,
11:01:17:881,473,-99.0,477,-88.0,124,
11:01:19:880,473,-104.0,477,-94.0,124,
11:01:21:882,473,-98.0,477,-92.0,124,
11:01:23:878,473,-99.0,477,-95.0,124,
11:01:25:876,473,-92.0,477,-94.0,124,
11:01:27:876,473,-96.0,477,-93.0,124,
11:01:29:879,473,-94.0,477,-97.0,124,
11:01:31:875,473,-91.0,477,-99.0,124,
11:01:33:890,473,-90.0,477,-101.0,124,
11:01:35:870,473,-86.0,477,-105.0,124,
11:01:37:871,473,-83.0,477,-103.0,124,
11:01:39:870,473,-87.0,477,-97.0,124,
11:01:41:869,473,-90.0,477,-102.0,124,
11:01:43:868,473,-94.0,477,-106.0,124,
11:01:45:864,473,-98.0,477,-97.0,124,
11:01:47:908,473,-96.0,477,-102.0,124,
11:01:49:865,473,-96.0,477,-103.0,124,
11:01:51:862,473,-101.0,477,-108.0,124,
11:01:53:865,473,-100.0,477,-101.0,124,
11:01:55:863,473,-107.0,477,-96.0,124,
11:01:57:858,473,-107.0,477,-90.0,124,-127.0
11:01:59:860,473,-105.0,477,-95.0,124,
11:02:01:856,473,-103.0,477,-95.0,124,
11:02:03:859,473,-101.0,477,-92.0,124,
11:02:05:854,473,-103.0,477,-93.0,124,
11:02:07:853,473,-110.0,477,-100.0,124,
11:02:09:851,473,-109.0,477,-102.0,124,
11:02:11:851,473,-102.0,477,-98.0,124,
11:02:13:851,473,-100.0,477,-97.0,124,
11:02:15:850,473,,477,,124,
11:02:17:848,473,,477,,124,
11:02:19:851,473,,477,,124,
11:02:21:846,473,,477,,124,
11:02:23:848,473,,477,,124,
11:02:25:843,473,,477,,124,
11:02:27:848,473,,477,,124,
11:02:29:842,473,,477,,124,
11:02:31:839,473,,477,,124,
11:02:33:838,473,,477,,124,
11:02:35:902,473,,477,,124,
11:02:37:840,473,,477,,124,
11:02:39:835,473,,477,,124,
11:02:41:837,473,,477,,124,
11:02:43:834,473,,477,,124,
11:02:45:832,473,,477,,124,
11:02:47:833,473,,477,,124,
11:02:49:841,473,,477,,124,
11:02:51:831,473,,477,,124,
11:02:53:830,473,,477,,124,
11:02:55:833,473,,477,,124,
11:02:57:828,473,,477,,124,
11:02:59:825,473,,477,,124,
11:03:01:824,473,,477,,124,
11:03:03:824,473,,477,,124,
11:03:05:821,473,,477,,124,
11:03:07:821,473,,477,,124,
11:03:09:819,473,,477,,124,
11:03:11:817,473,,477,,124,
11:03:13:833,473,,477,,124,
11:03:15:816,473,,477,,124,
11:03:17:817,473,,477,,124,
11:03:19:814,473,,477,,124,
11:03:21:813,473,,477,,124,
11:03:23:811,473,,477,,124,
11:03:25:810,473,,477,,124,
11:03:27:809,473,,477,,124,
11:03:29:808,473,,477,,124,
11:03:31:808,473,,477,,124,
11:03:33:806,473,,477,,124,
11:03:35:803,473,,477,,124,
11:03:37:812,473,,477,,124,
11:03:39:802,473,,477,,124,
