Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
16:06:17:463,473,-83.0,477,,124,
16:06:19:555,473,-83.0,477,,124,
16:06:21:463,473,-83.0,477,,124,
16:06:23:445,473,-85.0,477,,124,
16:06:25:467,473,-83.0,477,,124,
16:06:27:469,473,-84.0,477,,124,
16:06:29:472,473,-85.0,477,,124,
16:06:31:468,473,-82.0,477,,124,
16:06:33:468,473,-83.0,477,,124,
16:06:35:471,473,-85.0,477,,124,
16:06:37:463,473,-83.0,477,,124,
16:06:39:461,473,-87.0,477,,124,
16:06:41:457,473,-83.0,477,,124,
16:06:43:457,473,-82.0,477,,124,
16:06:45:455,473,-77.0,477,,124,
16:06:47:458,473,-85.0,477,,124,
16:06:49:454,473,-76.0,477,,124,
16:06:51:453,473,-76.0,477,,124,
16:06:53:454,473,-82.0,477,,124,
16:06:55:449,473,-77.0,477,,124,
16:06:57:453,473,-82.0,477,,124,
16:06:59:448,473,-80.0,477,,124,
16:07:01:454,473,-83.0,477,,124,
16:07:03:516,473,-84.0,477,,124,
16:07:05:448,473,-84.0,477,,124,
16:07:07:452,473,-88.0,477,,124,
16:07:09:445,473,-90.0,477,,124,
16:07:11:454,473,-94.0,477,,124,
16:07:13:446,473,-93.0,477,,124,
16:07:15:443,473,-100.0,477,,124,
16:07:17:437,473,-98.0,477,,124,
16:07:19:443,473,-94.0,477,,124,
16:07:21:436,473,-92.0,477,,124,
16:07:23:438,473,-91.0,477,,124,
16:07:25:434,473,-92.0,477,,124,
16:07:27:433,473,-90.0,477,,124,
16:07:29:439,473,-88.0,477,,124,
16:07:31:430,473,-94.0,477,,124,
16:07:33:436,473,-94.0,477,,124,
16:07:35:432,473,-95.0,477,,124,
16:07:37:429,473,-93.0,477,,124,
16:07:39:430,473,-95.0,477,,124,
16:07:41:426,473,-97.0,477,,124,
16:07:43:431,473,-93.0,477,,124,
16:07:45:422,473,-98.0,477,,124,
16:07:47:426,473,-105.0,477,,124,
16:07:49:423,473,-109.0,477,-102.0,124,
16:07:51:422,473,-103.0,477,-94.0,124,
16:07:53:434,473,-106.0,477,-95.0,124,
16:07:55:417,473,-114.0,477,-104.0,124,
16:07:57:417,473,-96.0,477,-97.0,124,
16:07:59:414,473,-100.0,477,-96.0,124,
16:08:01:415,473,-96.0,477,-99.0,124,
16:08:03:417,473,-94.0,477,-100.0,124,-124.0
16:08:05:412,473,-95.0,477,-100.0,124,-124.0
16:08:07:413,473,-92.0,477,-104.0,124,-124.0
16:08:09:413,473,-98.0,477,-102.0,124,-124.0
16:08:11:408,473,-88.0,477,-103.0,124,-124.0
16:08:13:408,473,-81.0,477,-98.0,124,-124.0
16:08:15:406,473,-86.0,477,-104.0,124,-124.0
16:08:17:411,473,-85.0,477,-105.0,124,-124.0
16:08:19:446,473,-86.0,477,-100.0,124,-124.0
16:08:21:403,473,-75.0,477,-93.0,124,-124.0
16:08:23:402,473,-76.0,477,-93.0,124,-124.0
16:08:25:403,473,-91.0,477,-94.0,124,-124.0
16:08:27:398,473,-91.0,477,-96.0,124,-124.0
16:08:29:398,473,-99.0,477,-96.0,124,-124.0
16:08:31:406,473,-100.0,477,-88.0,124,-124.0
16:08:33:395,473,-102.0,477,-87.0,124,-124.0
16:08:35:396,473,-96.0,477,-92.0,124,-124.0
16:08:37:395,473,-94.0,477,-83.0,124,-124.0
16:08:39:392,473,-97.0,477,-83.0,124,-124.0
16:08:41:395,473,-97.0,477,-77.0,124,-124.0
16:08:43:391,473,-97.0,477,-73.0,124,-124.0
16:08:45:392,473,-97.0,477,-75.0,124,-124.0
16:08:47:392,473,-97.0,477,-74.0,124,-124.0
16:08:49:391,473,-97.0,477,-80.0,124,-124.0
16:08:51:393,473,-102.0,477,-87.0,124,-124.0
16:08:53:390,473,-99.0,477,-83.0,124,-124.0
16:08:55:384,473,-99.0,477,-73.0,124,-124.0
16:08:57:443,473,-99.0,477,-73.0,124,-124.0
16:08:59:387,473,-99.0,477,-82.0,124,-124.0
16:09:01:379,473,-99.0,477,-80.0,124,-124.0
16:09:03:385,473,-99.0,477,-80.0,124,-124.0
16:09:05:379,473,-99.0,477,-81.0,124,-124.0
16:09:07:378,473,-99.0,477,-77.0,124,-124.0
16:09:09:376,473,-99.0,477,-78.0,124,-124.0
16:09:11:386,473,-99.0,477,-75.0,124,-124.0
16:09:13:378,473,-99.0,477,-85.0,124,-124.0
16:09:15:377,473,-96.0,477,-83.0,124,-124.0
16:09:17:377,473,-96.0,477,-82.0,124,-124.0
16:09:19:373,473,-98.0,477,-88.0,124,-124.0
16:09:21:372,473,-89.0,477,-87.0,124,-124.0
16:09:23:368,473,-88.0,477,-90.0,124,-136.0
16:09:25:373,473,-87.0,477,-89.0,124,-136.0
16:09:27:366,473,-87.0,477,-88.0,124,-136.0
16:09:29:369,473,-90.0,477,-90.0,124,-136.0
16:09:31:372,473,-101.0,477,-93.0,124,-136.0
16:09:33:448,473,-96.0,477,-91.0,124,-136.0
16:09:35:362,473,-102.0,477,-91.0,124,-136.0
16:09:37:369,473,-107.0,477,-93.0,124,-136.0
16:09:39:367,473,-108.0,477,-89.0,124,-136.0
16:09:41:361,473,-113.0,477,-93.0,124,-136.0
16:09:43:359,473,-108.0,477,-93.0,124,-136.0
16:09:45:357,473,-106.0,477,-93.0,124,-136.0
16:09:47:354,473,-108.0,477,-87.0,124,-136.0
16:09:49:357,473,,477,-87.0,124,-136.0
16:09:51:352,473,,477,-78.0,124,-136.0
16:09:53:358,473,,477,-81.0,124,-136.0
16:09:55:350,473,,477,-79.0,124,-136.0
16:09:57:353,473,,477,-81.0,124,-136.0
16:09:59:349,473,,477,-86.0,124,-136.0
16:10:01:347,473,,477,-81.0,124,-136.0
