Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
14:08:04:162,473,,477,,124,
14:08:06:241,473,,477,,124,
14:08:08:165,473,,477,,124,
14:08:10:161,473,,477,,124,
14:08:12:159,473,,477,,124,
14:08:14:165,473,,477,,124,
14:08:16:158,473,,477,,124,
14:08:18:154,473,,477,,124,
14:08:20:153,473,,477,,124,
14:08:22:163,473,,477,,124,
14:08:24:150,473,,477,,124,
14:08:26:150,473,,477,,124,
14:08:28:148,473,,477,,124,
14:08:30:147,473,,477,,124,
14:08:32:149,473,,477,,124,
14:08:34:145,473,,477,,124,
14:08:36:161,473,,477,,124,
14:08:38:146,473,,477,,124,
14:08:40:142,473,,477,,124,
14:08:42:142,473,,477,,124,
14:08:44:148,473,,477,,124,
14:08:46:141,473,,477,,124,
14:08:48:142,473,,477,,124,
14:08:50:140,473,,477,,124,
14:08:52:135,473,,477,,124,
14:08:54:140,473,,477,,124,
14:08:56:133,473,,477,,124,
14:08:58:133,473,,477,,124,
14:09:00:131,473,,477,,124,
14:09:02:132,473,,477,,124,
14:09:04:129,473,,477,,124,
14:09:06:130,473,,477,,124,
14:09:08:127,473,,477,,124,
14:09:10:128,473,,477,,124,
14:09:12:125,473,,477,,124,
14:09:14:125,473,,477,,124,
14:09:16:123,473,,477,,124,
14:09:18:121,473,,477,,124,
14:09:20:122,473,,477,,124,
14:09:22:195,473,,477,,124,
14:09:24:121,473,,477,,124,
14:09:26:119,473,,477,,124,
14:09:28:116,473,,477,,124,
14:09:30:117,473,,477,,124,
14:09:32:116,473,,477,,124,
14:09:34:117,473,,477,,124,
14:09:36:127,473,,477,,124,
14:09:38:112,473,,477,,124,
14:09:40:109,473,,477,,124,
14:09:42:110,473,,477,,124,
14:09:44:106,473,,477,,124,
14:09:46:106,473,,477,,124,
14:09:48:110,473,,477,,124,
14:09:50:105,473,,477,,124,
14:09:52:106,473,,477,,124,
14:09:54:101,473,,477,,124,
14:09:56:105,473,,477,,124,
14:09:58:098,473,,477,,124,
14:10:00:098,473,,477,,124,
14:10:02:202,473,,477,,124,
14:10:04:097,473,,477,,124,
14:10:06:095,473,,477,,124,
14:10:08:097,473,,477,,124,
14:10:10:092,473,,477,,124,
14:10:12:092,473,,477,,124,
14:10:14:097,473,,477,,124,
14:10:16:089,473,,477,,124,
14:10:18:092,473,,477,,124,
14:10:20:087,473,,477,,124,
14:10:22:093,473,,477,,124,
14:10:24:101,473,,477,,124,
14:10:26:084,473,,477,,124,
14:10:28:085,473,,477,,124,
14:10:30:083,473,,477,,124,
14:10:32:085,473,,477,,124,
14:10:34:079,473,,477,,124,
14:10:36:183,473,,477,,124,
14:10:38:083,473,,477,,124,
14:10:40:079,473,,477,,124,
14:10:42:077,473,,477,,124,
14:10:44:074,473,,477,,124,
14:10:46:075,473,,477,,124,
14:10:48:071,473,,477,,124,
14:10:50:071,473,,477,,124,
14:10:52:073,473,,477,,124,
14:10:54:070,473,,477,,124,
14:10:56:068,473,,477,,124,
14:10:58:067,473,,477,,124,
14:11:00:076,473,,477,,124,
14:11:02:067,473,,477,,124,
14:11:04:069,473,,477,,124,
14:11:06:063,473,,477,,124,
14:11:08:067,473,,477,,124,
14:11:10:164,473,,477,,124,
14:11:12:059,473,,477,,124,
14:11:14:060,473,,477,,124,
14:11:16:057,473,,477,,124,
14:11:18:065,473,,477,,124,
14:11:20:059,473,,477,,124,
14:11:22:053,473,,477,,124,
14:11:24:053,473,,477,,124,
14:11:26:052,473,,477,,124,
14:11:28:055,473,,477,,124,
14:11:30:049,473,,477,,124,
14:11:32:047,473,,477,,124,
14:11:34:048,473,,477,,124,
14:11:36:048,473,,477,,124,
14:11:38:049,473,,477,,124,
14:11:40:044,473,,477,,124,
14:11:42:050,473,,477,,124,
14:11:44:169,473,,477,,124,
14:11:46:042,473,,477,,124,
14:11:48:039,473,,477,,124,
14:11:50:039,473,,477,,124,
14:11:52:040,473,,477,,124,
14:11:54:035,473,,477,,124,
