Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:48:52:958,473,-90.0,477,,124,
19:48:55:090,473,-91.0,477,,124,
19:48:56:943,473,-87.0,477,,124,
19:48:58:942,473,-86.0,477,,124,
19:49:00:941,473,-83.0,477,,124,
19:49:02:940,473,-89.0,477,,124,
19:49:04:937,473,-90.0,477,,124,
19:49:06:934,473,-87.0,477,,124,
19:49:08:934,473,-86.0,477,,124,
19:49:10:933,473,-83.0,477,,124,
19:49:12:938,473,-89.0,477,,124,
19:49:14:930,473,-91.0,477,,124,
19:49:16:932,473,-86.0,477,,124,
19:49:18:929,473,-83.0,477,,124,
19:49:20:929,473,-81.0,477,,124,
19:49:22:927,473,-72.0,477,,124,
19:49:24:929,473,-71.0,477,,124,
19:49:26:927,473,-83.0,477,,124,
19:49:29:014,473,-87.0,477,,124,
19:49:30:930,473,-82.0,477,,124,
19:49:32:922,473,-87.0,477,,124,
19:49:34:921,473,-75.0,477,,124,
19:49:36:924,473,-79.0,477,,124,
19:49:38:924,473,-83.0,477,,124,
19:49:40:923,473,-90.0,477,,124,
19:49:42:920,473,-90.0,477,,124,
19:49:44:916,473,-92.0,477,,124,
19:49:46:918,473,-94.0,477,,124,
19:49:48:913,473,-100.0,477,,124,
19:49:50:913,473,-92.0,477,,124,
19:49:52:910,473,-98.0,477,,124,
19:49:54:910,473,-98.0,477,,124,
19:49:56:910,473,-97.0,477,,124,
19:49:58:907,473,-97.0,477,,124,
19:50:00:907,473,-92.0,477,,124,
19:50:02:909,473,-92.0,477,,124,
19:50:04:909,473,-93.0,477,,124,
19:50:06:988,473,-94.0,477,,124,
19:50:08:905,473,-98.0,477,,124,
19:50:10:901,473,-96.0,477,,124,
19:50:12:904,473,-100.0,477,,124,
19:50:14:902,473,-95.0,477,,124,
19:50:16:896,473,-99.0,477,,124,
19:50:18:908,473,-93.0,477,-104.0,124,
19:50:20:895,473,-108.0,477,-102.0,124,
19:50:22:894,473,-111.0,477,-104.0,124,
19:50:24:892,473,-113.0,477,-98.0,124,-129.0
19:50:26:892,473,-103.0,477,-96.0,124,-129.0
19:50:28:893,473,-102.0,477,-94.0,124,-129.0
19:50:30:891,473,-104.0,477,-95.0,124,-129.0
19:50:32:888,473,-104.0,477,-98.0,124,-129.0
19:50:34:891,473,-97.0,477,-98.0,124,-129.0
19:50:36:894,473,-99.0,477,-98.0,124,-116.0
19:50:38:896,473,-94.0,477,-102.0,124,-116.0
19:50:40:969,473,-94.0,477,-104.0,124,-125.0
19:50:42:884,473,-91.0,477,-101.0,124,-125.0
19:50:44:881,473,-89.0,477,-100.0,124,-125.0
19:50:46:885,473,-89.0,477,-105.0,124,-125.0
19:50:48:885,473,-88.0,477,-110.0,124,-125.0
19:50:50:890,473,-80.0,477,-99.0,124,-125.0
19:50:52:879,473,-85.0,477,-99.0,124,-125.0
19:50:54:879,473,-97.0,477,-96.0,124,-125.0
19:50:56:875,473,-99.0,477,-100.0,124,-125.0
19:50:58:885,473,-99.0,477,-95.0,124,-125.0
19:51:00:877,473,-102.0,477,-93.0,124,-125.0
19:51:02:871,473,-99.0,477,-89.0,124,-125.0
19:51:04:874,473,-100.0,477,-91.0,124,-125.0
19:51:06:870,473,-102.0,477,-89.0,124,-125.0
19:51:08:867,473,-100.0,477,-86.0,124,-125.0
19:51:10:871,473,-99.0,477,-84.0,124,-125.0
19:51:12:870,473,-96.0,477,-77.0,124,-125.0
19:51:14:868,473,-96.0,477,-79.0,124,-125.0
19:51:16:865,473,-96.0,477,-78.0,124,-125.0
19:51:18:869,473,-102.0,477,-87.0,124,-125.0
19:51:20:861,473,-103.0,477,-81.0,124,-125.0
19:51:22:860,473,-103.0,477,-80.0,124,-125.0
19:51:24:862,473,-103.0,477,-80.0,124,-125.0
19:51:26:859,473,-103.0,477,-76.0,124,-125.0
19:51:28:861,473,-103.0,477,-86.0,124,-125.0
19:51:30:858,473,-102.0,477,-90.0,124,-125.0
19:51:32:859,473,-96.0,477,-82.0,124,-125.0
19:51:34:858,473,-101.0,477,-85.0,124,-125.0
