Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:55:31:948,473,,477,-87.0,124,-136.0
19:55:33:981,473,,477,-89.0,124,-136.0
19:55:35:942,473,,477,-88.0,124,-136.0
19:55:37:941,473,,477,-91.0,124,-136.0
19:55:39:939,473,,477,-91.0,124,-136.0
19:55:41:938,473,,477,-89.0,124,-136.0
19:55:43:936,473,,477,-84.0,124,-136.0
19:55:45:935,473,,477,-94.0,124,-136.0
19:55:47:940,473,,477,-94.0,124,-136.0
19:55:49:934,473,,477,-97.0,124,-136.0
19:55:51:936,473,,477,-95.0,124,-136.0
19:55:53:935,473,,477,-91.0,124,-136.0
19:55:55:931,473,,477,-89.0,124,-136.0
19:55:57:934,473,,477,-87.0,124,-136.0
19:55:59:940,473,-103.0,477,-89.0,124,-136.0
19:56:01:928,473,-100.0,477,-89.0,124,-136.0
19:56:03:926,473,-106.0,477,-91.0,124,-136.0
19:56:05:930,473,-100.0,477,-89.0,124,-136.0
19:56:07:935,473,-91.0,477,-84.0,124,-136.0
19:56:09:928,473,-102.0,477,-86.0,124,-136.0
19:56:11:924,473,-99.0,477,-83.0,124,-136.0
19:56:13:928,473,-87.0,477,-84.0,124,-136.0
19:56:15:921,473,-91.0,477,-87.0,124,-136.0
19:56:17:923,473,-92.0,477,-78.0,124,-136.0
19:56:19:916,473,-92.0,477,-76.0,124,-136.0
19:56:21:923,473,-92.0,477,-77.0,124,-136.0
19:56:23:914,473,-91.0,477,-83.0,124,-136.0
19:56:25:918,473,-104.0,477,-84.0,124,-136.0
19:56:27:914,473,-105.0,477,-90.0,124,-136.0
19:56:29:912,473,-104.0,477,-89.0,124,-136.0
19:56:31:912,473,-104.0,477,-90.0,124,-136.0
19:56:33:912,473,-105.0,477,-88.0,124,-136.0
19:56:35:909,473,-103.0,477,-81.0,124,-136.0
19:56:37:928,473,-103.0,477,-79.0,124,-136.0
19:56:39:930,473,-103.0,477,-84.0,124,-136.0
19:56:41:926,473,-107.0,477,-86.0,124,-136.0
19:56:43:931,473,-107.0,477,-87.0,124,-136.0
19:56:45:925,473,-101.0,477,-90.0,124,-136.0
19:56:47:974,473,-99.0,477,-85.0,124,-136.0
19:56:49:920,473,-102.0,477,-92.0,124,-136.0
19:56:51:920,473,-101.0,477,-87.0,124,-136.0
19:56:53:921,473,-106.0,477,-90.0,124,-136.0
19:56:55:922,473,-99.0,477,-94.0,124,-136.0
19:56:57:917,473,-94.0,477,-92.0,124,-136.0
19:56:59:928,473,-95.0,477,-94.0,124,-136.0
19:57:01:928,473,-101.0,477,-93.0,124,-136.0
19:57:03:920,473,-112.0,477,-90.0,124,-136.0
19:57:05:915,473,-88.0,477,-97.0,124,-136.0
19:57:07:912,473,-90.0,477,-96.0,124,
19:57:09:910,473,-91.0,477,-96.0,124,
19:57:11:915,473,-85.0,477,-97.0,124,
19:57:13:910,473,-85.0,477,-102.0,124,
19:57:15:907,473,-81.0,477,-100.0,124,
19:57:17:926,473,-89.0,477,-104.0,124,
19:57:19:904,473,-95.0,477,-93.0,124,
19:57:21:944,473,-99.0,477,-109.0,124,
19:57:23:903,473,-94.0,477,-97.0,124,
19:57:25:902,473,-99.0,477,-104.0,124,
19:57:27:903,473,-103.0,477,-97.0,124,
19:57:29:903,473,-103.0,477,-91.0,124,
19:57:31:899,473,-105.0,477,-91.0,124,
19:57:33:899,473,-106.0,477,-90.0,124,
19:57:35:896,473,-104.0,477,-93.0,124,
19:57:37:898,473,-103.0,477,-89.0,124,
19:57:39:895,473,-102.0,477,-95.0,124,
19:57:41:895,473,-115.0,477,-101.0,124,
19:57:43:900,473,-111.0,477,-103.0,124,
19:57:45:890,473,-107.0,477,-101.0,124,
19:57:47:891,473,-102.0,477,-94.0,124,
19:57:49:889,473,-103.0,477,-98.0,124,
19:57:51:895,473,-106.0,477,-100.0,124,
19:57:53:894,473,-96.0,477,-99.0,124,
19:57:55:885,473,-104.0,477,-104.0,124,
19:57:57:884,473,-100.0,477,-101.0,124,
19:57:59:885,473,-91.0,477,-107.0,124,
19:58:01:885,473,-94.0,477,-112.0,124,
19:58:03:883,473,-94.0,477,,124,
19:58:05:938,473,-95.0,477,,124,
19:58:07:880,473,-96.0,477,,124,
19:58:09:877,473,-93.0,477,,124,
19:58:11:880,473,-92.0,477,,124,
19:58:13:878,473,-94.0,477,,124,
19:58:15:874,473,-95.0,477,,124,
19:58:17:872,473,-87.0,477,,124,
19:58:19:871,473,-84.0,477,,124,
19:58:21:871,473,-83.0,477,,124,
19:58:23:869,473,-82.0,477,,124,
19:58:25:870,473,-87.0,477,,124,
19:58:27:869,473,-78.0,477,,124,
19:58:29:869,473,-75.0,477,,124,
19:58:31:867,473,-76.0,477,,124,
19:58:33:872,473,-77.0,477,,124,
19:58:35:865,473,-80.0,477,,124,
19:58:37:861,473,-81.0,477,,124,
19:58:39:862,473,-73.0,477,,124,
19:58:41:859,473,-76.0,477,,124,
19:58:43:970,473,-75.0,477,,124,
19:58:45:861,473,-78.0,477,,124,
19:58:47:855,473,-89.0,477,,124,
19:58:49:854,473,-88.0,477,,124,
19:58:51:853,473,-85.0,477,,124,
19:58:53:853,473,-79.0,477,,124,
19:58:55:856,473,-74.0,477,,124,
19:58:57:851,473,-75.0,477,,124,
19:58:59:853,473,-88.0,477,,124,
19:59:01:849,473,-87.0,477,,124,
19:59:03:851,473,-87.0,477,,124,
19:59:05:851,473,-83.0,477,,124,
19:59:07:847,473,-85.0,477,,124,
19:59:09:845,473,-85.0,477,,124,
